"county","srprec","addist","cddist","sddist","bedist","TOTREG","DEMREG","REPREG","AIPREG","GRNREG","LIBREG","NLPREG","REFREG","DCLREG","MSCREG","TOTVOTE","DEMVOTE","REPVOTE","AIPVOTE","GRNVOTE","LIBVOTE","NLPVOTE","REFVOTE","DCLVOTE","MSCVOTE","PRCVOTE","ABSVOTE","ASSDEM01","ASSDEM02","ASSIND01","ASSLIB01","ASSREP01","ASSREP02","CNGDEM01","CNGDEM02","CNGIND01","CNGREP01","PR_51_N","PR_51_Y","PR_52_N","PR_52_Y","PR_53_N","PR_53_Y","PR_54_N","PR_54_Y","PR_55_N","PR_55_Y","PR_56_N","PR_56_Y","PR_57_N","PR_57_Y","PR_58_N","PR_58_Y","PR_59_N","PR_59_Y","PR_60_N","PR_60_Y","PR_61_N","PR_61_Y","PR_62_N","PR_62_Y","PR_63_N","PR_63_Y","PR_64_N","PR_64_Y","PR_65_N","PR_65_Y","PR_66_N","PR_66_Y","PR_67_N","PR_67_Y","PRSDEM01","PRSGRN01","PRSLIB01","PRSPAF01","PRSREP01","SENDEM01","SENDEM02","SENLIB01","SENREP01","USSDEM01","USSDEM02"
"40","326","35","24","17","2","867","0","0","0","0","0","0","0","0","0","634","0","0","0","0","0","0","0","0","0","0","0","315","0","0","0","279","0","329","0","0","277","272","328","203","387","247","331","197","386","195","397","238","372","205","391","150","450","260","289","344","239","295","295","331","261","289","312","184","424","254","340","269","295","219","383","325","20","43","3","207","329","0","0","254","278","230"
"40","327","35","24","17","2","1013","0","0","0","0","0","0","0","0","0","768","0","0","0","0","0","0","0","0","0","0","0","379","0","0","0","359","0","382","0","0","361","304","414","217","491","306","387","272","436","223","490","339","393","241","472","162","554","316","365","394","309","398","307","403","312","339","382","258","479","293","421","290","388","269","454","378","22","49","5","280","394","0","0","310","371","253"
"40","328","35","24","17","2","1753","0","0","0","0","0","0","0","0","0","1429","0","0","0","0","0","0","0","0","0","0","0","618","0","0","0","738","0","673","0","0","693","688","663","461","859","596","707","501","807","473","857","540","841","532","804","418","924","613","658","740","567","820","510","814","525","647","715","583","795","625","719","545","721","538","809","698","24","79","9","545","690","0","0","611","734","377"
"40","329","35","24","17","2","1118","0","0","0","0","0","0","0","0","0","964","0","0","0","0","0","0","0","0","0","0","0","357","0","0","0","562","0","389","0","0","536","471","443","296","590","393","464","302","561","412","486","399","529","355","531","283","621","431","413","549","320","540","334","535","362","490","426","432","490","494","409","360","480","378","521","428","12","35","1","432","398","0","0","485","450","235"
"40","330","35","24","17","2","737","0","0","0","0","0","0","0","0","0","629","0","0","0","0","0","0","0","0","0","0","0","230","0","0","0","367","0","254","0","0","356","327","269","217","370","255","311","173","406","292","302","261","346","247","353","196","401","279","276","369","195","324","252","322","265","325","280","286","326","328","268","250","302","241","359","266","9","32","1","281","259","0","0","317","302","147"
"40","401","35","24","17","2","1155","0","0","0","0","0","0","0","0","0","1019","0","0","0","0","0","0","0","0","0","0","0","408","0","0","0","562","0","473","0","0","510","535","436","316","620","466","460","327","604","445","517","390","600","421","544","357","604","440","471","607","333","585","361","553","407","448","524","471","510","507","444","386","518","376","593","492","16","35","1","420","478","0","0","467","542","201"
"40","402","35","24","17","2","1163","0","0","0","0","0","0","0","0","0","1034","0","0","0","0","0","0","0","0","0","0","0","361","0","0","0","627","0","429","0","0","575","587","387","348","616","473","488","327","629","481","495","423","576","456","514","349","632","511","420","603","342","636","335","597","380","471","518","497","498","528","442","409","524","425","555","458","21","42","0","450","441","0","0","529","487","228"
"40","403","35","24","17","2","1478","0","0","0","0","0","0","0","0","0","1309","0","0","0","0","0","0","0","0","0","0","0","490","0","0","0","767","0","584","0","0","681","604","633","398","812","630","581","441","773","552","689","499","773","556","682","441","804","572","594","770","451","749","466","738","504","586","660","656","619","650","579","506","665","503","746","589","18","89","1","531","564","0","0","656","703","259"
"40","404","35","24","17","2","960","0","0","0","0","0","0","0","0","0","812","0","0","0","0","0","0","0","0","0","0","0","308","0","0","0","464","0","356","0","0","420","371","394","227","516","381","350","279","456","319","438","327","454","317","441","246","512","375","338","475","264","423","319","452","297","402","370","343","443","410","341","311","400","307","458","356","14","42","4","349","369","0","0","370","414","189"
"40","405","35","24","17","2","655","0","0","0","0","0","0","0","0","0","593","0","0","0","0","0","0","0","0","0","0","0","203","0","0","0","363","0","222","0","0","350","291","263","184","358","247","286","179","358","208","342","257","306","211","337","186","364","289","231","318","210","377","167","345","201","275","277","314","248","276","254","212","309","245","309","227","6","39","2","286","231","0","0","313","281","133"
"40","406","35","24","17","2","597","0","0","0","0","0","0","0","0","0","522","0","0","0","0","0","0","0","0","0","0","0","198","0","0","0","297","0","212","0","0","294","268","232","161","330","249","238","178","312","218","284","233","278","214","289","196","304","257","216","301","188","335","143","324","176","264","238","267","242","282","218","182","291","221","283","225","14","29","1","226","218","0","0","270","277","115"
"40","407","35","24","17","2","868","0","0","0","0","0","0","0","0","0","705","0","0","0","0","0","0","0","0","0","0","0","305","0","0","0","372","0","326","0","0","344","300","369","189","462","278","366","224","413","238","422","262","421","265","403","174","486","335","294","376","276","362","282","389","273","319","349","291","390","307","349","268","360","274","388","350","4","38","2","274","344","0","0","308","358","185"
"40","408","35","24","17","2","1008","0","0","0","0","0","0","0","0","0","843","0","0","0","0","0","0","0","0","0","0","0","313","0","0","0","461","0","334","0","0","447","381","399","290","473","347","397","280","476","308","470","351","452","308","477","226","551","368","360","453","307","433","327","462","312","402","382","334","478","408","365","346","390","352","432","354","22","50","3","368","369","0","0","385","421","198"
"40","409","35","24","17","2","913","0","0","0","0","0","0","0","0","0","778","0","0","0","0","0","0","0","0","0","0","0","348","0","0","0","388","0","376","0","0","375","365","364","229","482","331","365","249","453","278","452","317","427","282","439","231","482","335","342","420","280","414","282","419","296","309","416","336","402","348","363","300","365","282","444","371","14","34","5","319","374","0","0","337","379","217"
"40","410","35","24","17","2","1544","0","0","0","0","0","0","0","0","0","1277","0","0","0","0","0","0","0","0","0","0","0","510","0","0","0","709","0","579","0","0","645","593","615","383","799","591","579","483","690","476","725","552","692","526","693","397","821","542","595","738","445","740","455","718","500","630","594","568","667","656","544","505","647","488","735","583","17","69","9","531","596","0","0","576","665","310"
"40","411","35","24","17","2","865","0","0","0","0","0","0","0","0","0","687","0","0","0","0","0","0","0","0","0","0","0","287","0","0","0","363","0","310","0","0","341","310","340","242","394","276","334","253","360","249","394","283","379","239","396","184","465","296","288","365","265","384","248","412","230","329","326","300","370","305","342","262","337","292","355","300","23","35","3","294","315","0","0","311","331","198"
"40","412","35","24","17","2","857","0","0","0","0","0","0","0","0","0","686","0","0","0","0","0","0","0","0","0","0","0","288","0","0","0","357","0","310","0","0","336","304","336","222","407","291","314","250","375","227","404","263","394","249","391","197","434","292","304","357","254","343","273","382","253","327","324","277","390","327","304","270","323","269","377","310","17","44","3","277","306","0","0","312","332","186"
"40","413","35","24","17","2","1016","0","0","0","0","0","0","0","0","0","862","0","0","0","0","0","0","0","0","0","0","0","292","0","0","0","529","0","325","0","0","505","448","373","331","476","364","427","250","544","383","430","358","476","349","470","281","537","441","334","485","307","525","276","508","324","480","347","389","454","483","318","311","473","348","474","345","17","47","1","413","345","0","0","447","405","237"
"40","414","35","24","17","2","1640","0","0","0","0","0","0","0","0","0","1399","0","0","0","0","0","0","0","0","0","0","0","469","0","0","0","870","0","496","0","0","853","745","596","471","838","578","699","488","805","691","642","652","719","586","767","479","858","719","545","768","521","821","483","851","486","750","603","713","655","736","582","494","769","602","721","535","15","58","2","719","539","0","0","769","648","361"
"40","415","35","24","17","2","1448","0","0","0","0","0","0","0","0","0","1231","0","0","0","0","0","0","0","0","0","0","0","370","0","0","0","801","0","416","0","0","774","697","499","480","679","486","641","458","696","603","571","553","656","497","685","444","730","625","496","708","439","744","399","811","373","670","531","637","564","678","494","491","624","553","625","418","14","57","3","662","439","0","0","706","555","309"
"40","416","35","24","17","2","1190","0","0","0","0","0","0","0","0","0","950","0","0","0","0","0","0","0","0","0","0","0","366","0","0","0","546","0","377","0","0","537","491","400","334","555","362","497","285","577","394","494","416","504","374","513","285","602","425","419","464","370","510","374","565","331","497","413","455","468","490","388","326","515","413","483","388","19","37","2","471","393","0","0","491","413","278"
"40","417","35","24","17","2","1609","0","0","0","0","0","0","0","0","0","1168","0","0","0","0","0","0","0","0","0","0","0","516","0","0","0","597","0","491","0","0","630","488","628","409","681","450","610","386","689","435","663","475","650","423","679","330","776","559","487","619","442","653","426","675","409","583","531","499","631","518","572","461","585","515","586","514","22","61","6","510","555","0","0","511","477","417"
"40","418","35","24","17","2","1470","0","0","0","0","0","0","0","0","0","1273","0","0","0","0","0","0","0","0","0","0","0","461","0","0","0","764","0","486","0","0","757","677","557","479","734","531","662","409","785","593","621","568","675","482","737","410","811","656","505","739","439","798","395","750","464","616","608","661","575","696","502","472","682","570","644","490","14","40","2","654","500","0","0","698","621","328"
"40","419","35","24","17","2","1650","0","0","0","0","0","0","0","0","0","1286","0","0","0","0","0","0","0","0","0","0","0","494","0","0","0","738","0","537","0","0","699","603","634","437","754","495","678","459","729","467","742","556","687","505","719","383","846","624","534","672","517","734","454","800","430","625","602","591","663","611","602","518","657","569","654","578","17","43","5","590","554","0","0","630","560","413"
"40","420","35","24","17","2","1731","0","0","0","0","0","0","0","0","0","1271","0","0","0","0","0","0","0","0","0","0","0","501","0","0","0","700","0","539","0","0","684","582","621","410","769","490","658","431","724","479","716","527","709","476","736","338","861","567","560","621","528","701","467","785","414","622","582","579","650","547","638","489","644","595","597","567","18","55","14","556","565","0","0","616","521","446"
"40","421","35","24","17","2","1488","0","0","0","0","0","0","0","0","0","1110","0","0","0","0","0","0","0","0","0","0","0","470","0","0","0","586","0","460","0","0","604","512","544","375","660","389","628","370","661","436","617","491","581","402","657","345","716","570","436","582","448","646","385","680","379","594","467","540","537","507","537","430","590","543","513","476","32","48","10","504","476","0","0","551","406","484"
"40","422","35","24","17","2","1275","0","0","0","0","0","0","0","0","0","1098","0","0","0","0","0","0","0","0","0","0","0","323","0","0","0","727","0","363","0","0","700","623","435","454","584","415","600","366","664","497","553","511","561","451","605","386","665","556","445","614","392","659","367","707","345","652","405","555","516","591","447","417","593","514","541","388","9","45","4","596","367","0","0","659","511","285"
"40","423","35","24","17","2","1070","0","0","0","0","0","0","0","0","0","927","0","0","0","0","0","0","0","0","0","0","0","252","0","0","0","629","0","278","0","0","614","523","368","352","519","315","534","288","578","487","388","443","458","396","481","330","551","497","331","507","338","585","274","616","263","537","346","474","419","500","359","320","509","446","427","303","11","41","1","525","280","0","0","583","385","237"
"40","424","35","24","17","2","1839","0","0","0","0","0","0","0","0","0","1676","0","0","0","0","0","0","0","0","0","0","0","655","0","0","0","939","0","727","0","0","896","912","689","559","1013","781","761","558","1005","730","859","633","1002","615","977","522","1080","774","747","969","576","1024","540","948","655","688","934","826","817","916","663","687","840","679","932","806","8","50","3","737","750","0","0","814","856","432"
"40","425","35","24","17","2","912","0","0","0","0","0","0","0","0","0","739","0","0","0","0","0","0","0","0","0","0","0","361","0","0","0","333","0","362","0","0","341","357","345","210","481","324","354","235","448","231","473","307","410","205","490","190","501","317","343","369","309","394","302","394","301","307","398","292","421","343","338","306","366","262","437","365","22","16","5","309","372","0","0","314","370","207"
"40","426","35","24","17","2","1293","0","0","0","0","0","0","0","0","0","931","0","0","0","0","0","0","0","0","0","0","0","461","0","0","0","402","0","462","0","0","414","403","457","282","575","355","473","304","535","282","591","380","515","299","566","251","621","402","399","476","375","495","357","503","354","431","438","317","583","403","457","369","447","338","545","503","14","44","5","330","484","0","0","354","403","336"
"40","427","35","24","17","2","1602","0","0","0","0","0","0","0","0","0","1095","0","0","0","0","0","0","0","0","0","0","0","566","0","0","0","456","0","587","0","0","460","427","593","333","678","430","549","372","611","322","681","433","604","324","691","240","772","462","490","525","462","583","403","577","433","461","566","380","675","404","606","451","515","396","624","585","23","62","3","375","573","0","0","414","459","398"
"40","501","35","24","17","2","1357","0","0","0","0","0","0","0","0","0","1218","0","0","0","0","0","0","0","0","0","0","0","427","0","0","0","739","0","473","0","0","709","720","435","448","674","528","575","414","704","553","593","533","641","536","624","429","721","574","516","715","394","742","379","735","422","678","488","606","579","684","466","454","645","526","636","486","14","53","5","600","478","0","0","643","589","287"
"40","502","35","24","17","2","1478","0","0","0","0","0","0","0","0","0","1273","0","0","0","0","0","0","0","0","0","0","0","431","0","0","0","777","0","499","0","0","718","640","544","445","727","545","617","419","763","545","649","569","660","524","675","393","808","568","576","735","434","746","433","747","454","698","515","533","691","701","490","505","654","518","690","512","21","68","4","609","513","0","0","659","601","308"
"40","503","35","24","17","2","1390","0","0","0","0","0","0","0","0","0","1230","0","0","0","0","0","0","0","0","0","0","0","506","0","0","0","668","0","548","0","0","631","669","490","411","735","586","547","379","769","499","667","485","705","498","663","361","812","507","620","736","383","698","436","679","493","617","567","549","650","678","474","528","576","480","685","573","23","53","1","514","574","0","0","578","611","302"
"40","504","35","24","17","2","858","0","0","0","0","0","0","0","0","0","731","0","0","0","0","0","0","0","0","0","0","0","216","0","0","0","494","0","251","0","0","456","395","302","275","406","324","344","253","430","334","364","336","375","319","380","261","434","363","303","394","274","470","217","446","241","427","281","378","338","426","274","265","395","330","365","261","12","27","1","392","271","0","0","404","316","213"
"40","505","35","24","17","2","1581","0","0","0","0","0","0","0","0","0","1316","0","0","0","0","0","0","0","0","0","0","0","474","0","0","0","776","0","527","0","0","733","697","536","446","771","565","623","443","767","506","723","610","664","480","760","396","849","568","597","709","493","774","438","767","462","702","545","590","688","674","551","503","676","533","706","560","23","63","5","621","544","0","0","657","630","300"
"40","506","35","24","17","2","875","0","0","0","0","0","0","0","0","0","728","0","0","0","0","0","0","0","0","0","0","0","256","0","0","0","443","0","286","0","0","418","358","328","235","436","304","356","273","400","288","397","348","354","311","369","211","473","335","300","423","250","414","245","456","231","383","304","326","375","365","318","265","387","328","362","282","16","32","2","358","288","0","0","394","369","174"
"40","507","35","24","17","2","883","0","0","0","0","0","0","0","0","0","723","0","0","0","0","0","0","0","0","0","0","0","301","0","0","0","390","0","323","0","0","371","332","357","234","444","330","333","263","410","261","422","318","383","251","431","221","458","338","319","379","291","393","270","417","263","364","319","267","434","358","319","302","353","298","389","332","17","29","4","308","331","0","0","338","349","207"
"40","508","35","24","17","2","1034","0","0","0","0","0","0","0","0","0","868","0","0","0","0","0","0","0","0","0","0","0","240","0","0","0","581","0","298","0","0","537","461","367","310","487","368","422","294","498","385","441","430","404","407","407","291","517","397","373","495","306","529","273","577","233","494","331","414","435","476","345","323","472","413","407","309","12","40","4","451","312","0","0","473","409","182"
"40","509","35","24","17","2","1018","0","0","0","0","0","0","0","0","0","863","0","0","0","0","0","0","0","0","0","0","0","274","0","0","0","551","0","298","0","0","521","452","363","308","491","379","404","331","464","354","460","432","403","383","433","275","529","442","337","495","291","520","284","572","244","500","322","442","397","474","334","343","442","418","390","305","14","45","6","449","313","0","0","469","382","233"
"40","510","35","24","17","2","951","0","0","0","0","0","0","0","0","0","805","0","0","0","0","0","0","0","0","0","0","0","316","0","0","0","447","0","341","0","0","429","429","323","265","487","349","396","275","477","299","455","379","400","310","457","248","509","351","367","490","267","440","302","477","292","447","331","327","456","440","315","339","392","373","396","338","22","39","5","358","364","0","0","373","395","188"
"40","511","35","24","17","2","948","0","0","0","0","0","0","0","0","0","778","0","0","0","0","0","0","0","0","0","0","0","325","0","0","0","430","0","349","0","0","399","369","376","241","497","342","373","273","448","240","493","344","414","295","451","205","538","322","380","447","279","422","315","435","306","399","350","296","468","384","344","331","370","297","441","359","20","52","1","296","385","0","0","353","411","220"
"40","512","35","24","17","2","956","0","0","0","0","0","0","0","0","0","770","0","0","0","0","0","0","0","0","0","0","0","314","0","0","0","416","0","343","0","0","388","372","355","240","473","333","362","253","446","270","447","346","392","278","443","212","507","311","365","429","275","414","289","442","270","409","322","270","478","389","324","290","400","301","424","335","22","45","3","312","354","0","0","348","366","209"
"40","513","35","24","17","2","1042","0","0","0","0","0","0","0","0","0","812","0","0","0","0","0","0","0","0","0","0","0","338","0","0","0","439","0","364","0","0","422","392","390","256","514","333","416","257","494","282","496","384","410","308","464","248","526","359","376","459","296","465","294","477","300","402","384","319","475","410","366","323","421","332","453","364","14","56","1","350","378","0","0","378","379","247"
"40","514","35","24","17","2","1048","0","0","0","0","0","0","0","0","0","899","0","0","0","0","0","0","0","0","0","0","0","267","0","0","0","579","0","313","0","0","541","485","374","332","496","351","475","285","542","370","481","447","430","372","491","306","547","416","377","512","319","536","296","594","264","558","310","408","471","494","359","322","482","445","428","316","12","48","1","464","322","0","0","491","395","238"
"40","515","35","24","17","2","1144","0","0","0","0","0","0","0","0","0","913","0","0","0","0","0","0","0","0","0","0","0","370","0","0","0","491","0","407","0","0","471","398","454","254","593","360","457","293","548","287","568","388","485","335","521","232","617","433","381","446","387","498","345","525","330","414","455","353","523","393","453","333","475","376","488","395","15","46","2","404","419","0","0","410","442","276"
"40","516","35","24","17","2","1492","0","0","0","0","0","0","0","0","0","1212","0","0","0","0","0","0","0","0","0","0","0","534","0","0","0","612","0","560","0","0","599","523","627","349","781","511","593","417","694","395","754","449","724","446","699","319","799","516","565","678","445","625","490","686","468","581","578","453","725","540","608","501","593","467","688","591","27","85","4","451","582","0","0","520","570","373"
"40","517","35","24","17","2","1429","0","0","0","0","0","0","0","0","0","1219","0","0","0","0","0","0","0","0","0","0","0","385","0","0","0","784","0","444","0","0","739","713","444","464","672","559","558","445","693","543","615","565","622","548","617","410","753","594","516","777","344","745","393","745","418","757","428","556","630","728","423","532","575","568","592","444","28","54","3","635","455","0","0","689","539","311"
"40","518","35","24","17","2","1002","0","0","0","0","0","0","0","0","0","830","0","0","0","0","0","0","0","0","0","0","0","206","0","0","0","594","0","224","0","0","584","480","295","382","375","332","419","263","490","426","346","445","353","415","368","282","491","435","294","536","208","524","238","578","214","552","246","386","412","465","311","299","441","428","338","254","10","40","2","489","248","0","0","524","337","244"
"40","519","35","24","17","2","1254","0","0","0","0","0","0","0","0","0","1076","0","0","0","0","0","0","0","0","0","0","0","296","0","0","0","743","0","317","0","0","731","694","339","448","556","426","583","364","640","583","441","602","451","584","455","412","619","600","389","712","287","687","316","724","300","719","329","501","553","611","414","419","576","570","456","322","19","39","1","649","337","0","0","680","449","295"
"40","520","35","24","17","2","682","0","0","0","0","0","0","0","0","0","588","0","0","0","0","0","0","0","0","0","0","0","143","0","0","0","428","0","160","0","0","416","401","167","238","314","232","318","199","349","350","207","343","229","308","255","245","309","350","188","392","149","407","138","399","166","409","164","308","265","345","218","224","314","306","260","177","6","19","1","368","175","0","0","385","221","177"
"40","521","35","24","17","2","1062","0","0","0","0","0","0","0","0","0","896","0","0","0","0","0","0","0","0","0","0","0","218","0","0","0","654","0","233","0","0","641","587","270","423","423","365","462","325","515","512","340","494","384","465","396","329","530","499","328","552","274","594","240","632","231","646","221","468","408","558","302","363","457","499","365","221","15","36","1","585","245","0","0","593","379","226"
"40","522","35","24","17","2","1124","0","0","0","0","0","0","0","0","0","929","0","0","0","0","0","0","0","0","0","0","0","333","0","0","0","563","0","349","0","0","544","529","365","337","535","429","432","317","553","417","473","462","448","394","499","288","596","437","401","577","277","523","353","588","307","592","316","376","538","549","336","388","463","424","473","350","18","40","2","472","353","0","0","501","442","242"
"40","523","35","24","17","2","855","0","0","0","0","0","0","0","0","0","717","0","0","0","0","0","0","0","0","0","0","0","315","0","0","0","363","0","337","0","0","344","340","333","231","414","304","332","216","426","235","428","270","415","261","408","194","470","290","338","409","226","362","284","373","294","377","298","244","448","356","299","334","301","265","402","339","12","39","9","275","344","0","0","307","354","196"
"40","524","35","24","17","2","891","0","0","0","0","0","0","0","0","0","765","0","0","0","0","0","0","0","0","0","0","0","438","0","0","0","259","0","479","0","0","226","285","420","203","497","380","290","241","443","227","490","197","538","172","541","130","588","195","462","476","238","295","392","278","434","219","504","196","549","311","394","345","313","172","551","500","22","45","2","155","469","0","0","211","438","186"
"40","525","35","24","17","2","1575","0","0","0","0","0","0","0","0","0","1247","0","0","0","0","0","0","0","0","0","0","0","767","0","0","0","367","0","807","0","0","340","438","713","289","824","600","502","370","737","280","864","329","868","276","873","192","959","317","763","720","411","497","604","428","728","333","840","330","878","488","656","620","456","275","912","836","51","75","5","206","796","0","0","307","696","335"
"40","526","35","24","17","2","904","0","0","0","0","0","0","0","0","0","717","0","0","0","0","0","0","0","0","0","0","0","431","0","0","0","232","0","480","0","0","201","247","413","160","485","320","310","221","418","192","476","185","500","146","524","115","556","197","426","393","258","285","347","271","394","190","490","230","459","313","352","341","282","150","531","480","17","36","2","148","483","0","0","177","439","158"
"40","527","35","24","17","2","1157","0","0","0","0","0","0","0","0","0","908","0","0","0","0","0","0","0","0","0","0","0","528","0","0","0","295","0","553","0","0","278","288","547","200","599","396","382","222","588","222","608","225","639","157","679","124","701","250","522","481","336","348","441","343","489","231","614","264","602","357","472","396","368","214","629","590","25","69","1","175","555","0","0","243","490","262"
"40","528","35","24","17","2","1112","0","0","0","0","0","0","0","0","0","656","0","0","0","0","0","0","0","0","0","0","0","383","0","0","0","176","0","398","0","0","183","197","385","167","380","239","305","157","404","164","421","124","495","108","489","79","508","158","376","391","214","211","336","257","340","158","452","120","511","173","418","248","282","118","485","460","14","39","1","112","398","0","0","160","311","214"
"40","529","35","24","17","2","888","0","0","0","0","0","0","0","0","0","559","0","0","0","0","0","0","0","0","0","0","0","306","0","0","0","158","0","325","0","0","156","200","293","133","337","198","255","144","336","159","333","115","418","94","419","63","454","123","331","333","180","171","291","196","296","131","395","113","428","158","342","217","236","90","429","388","12","42","1","84","328","0","0","137","268","163"
"40","530","35","24","17","2","1132","0","0","0","0","0","0","0","0","0","803","0","0","0","0","0","0","0","0","0","0","0","441","0","0","0","249","0","495","0","0","227","283","447","192","511","337","338","208","494","216","517","187","585","178","553","121","625","205","453","454","278","303","391","288","437","214","528","210","563","287","444","341","329","156","595","529","23","64","3","151","472","0","0","215","425","208"
"40","M10","35","24","17","2","379","0","0","0","0","0","0","0","0","0","293","0","0","0","0","0","0","0","0","0","0","0","90","0","0","0","189","0","90","0","0","193","191","98","118","155","124","152","109","169","160","123","171","122","139","145","107","174","166","94","184","81","190","81","199","84","204","87","130","161","186","98","108","161","171","116","97","7","16","1","159","97","0","0","180","138","72"
"40","M117","35","24","17","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","M118","35","24","17","2","575","0","0","0","0","0","0","0","0","0","456","0","0","0","0","0","0","0","0","0","0","0","144","0","0","0","291","0","145","0","0","304","278","161","188","239","181","242","165","268","251","189","254","195","217","223","186","247","254","160","280","148","274","151","303","134","323","125","221","227","271","158","174","242","251","180","132","15","17","1","278","152","0","0","275","185","122"
"40","M16","35","24","17","2","224","0","0","0","0","0","0","0","0","0","193","0","0","0","0","0","0","0","0","0","0","0","59","0","0","0","125","0","66","0","0","123","105","73","77","105","81","98","45","136","120","66","70","120","96","90","85","100","106","74","125","57","105","73","110","76","99","92","105","81","119","66","55","114","84","103","75","0","9","0","102","70","0","0","116","77","51"
"40","M17","35","24","17","2","1309","0","0","0","0","0","0","0","0","0","1049","0","0","0","0","0","0","0","0","0","0","0","276","0","0","0","733","0","312","0","0","710","604","391","434","542","370","591","302","669","580","413","525","490","472","521","386","605","574","364","590","350","645","327","718","282","663","346","567","454","580","396","372","574","547","438","314","17","50","1","612","344","0","0","647","383","339"
"40","M19","35","24","17","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","M20","35","24","17","2","50","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","27","0","11","0","0","27","28","12","16","22","15","24","16","23","24","15","25","15","17","22","13","26","19","17","30","9","23","13","29","9","32","6","17","23","27","13","17","22","17","22","9","1","3","0","26","12","0","0","23","19","11"
"40","M22","35","24","17","2","56","0","0","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","26","0","17","0","0","27","23","21","13","30","15","25","18","26","19","25","23","22","25","20","16","29","27","17","30","13","28","15","29","15","24","21","25","20","33","9","20","22","22","22","19","0","0","1","23","18","0","0","25","20","15"
"40","M30","35","24","17","2","51","0","0","0","0","0","0","0","0","0","49","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","39","0","7","0","0","42","31","15","20","26","23","22","14","33","33","14","36","12","32","15","26","20","35","9","32","9","40","6","35","9","40","7","40","8","30","18","17","28","35","14","7","0","2","0","39","7","0","0","38","23","6"
"40","M31","35","24","17","2","865","0","0","0","0","0","0","0","0","0","736","0","0","0","0","0","0","0","0","0","0","0","270","0","0","0","437","0","282","0","0","433","391","317","257","449","337","347","224","465","358","349","361","362","271","436","222","486","362","307","419","256","463","231","450","251","384","327","364","359","385","310","279","396","383","320","292","8","30","1","368","297","0","0","383","339","185"
"40","M33","35","24","17","2","149","0","0","0","0","0","0","0","0","0","117","0","0","0","0","0","0","0","0","0","0","0","56","0","0","0","58","0","54","0","0","55","67","45","46","61","52","53","30","78","47","66","64","52","37","74","26","83","45","58","65","42","51","53","56","52","61","53","38","78","65","48","52","50","51","65","54","4","3","2","47","55","0","0","49","45","33"
"40","M34","35","24","17","2","27","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","18","0","11","0","0","15","12","10","9","13","10","13","8","12","9","15","12","11","9","14","7","16","12","9","11","8","12","10","14","10","13","11","12","10","14","8","10","10","9","12","10","2","0","0","14","10","0","0","15","8","7"
"40","M36","35","24","17","2","849","0","0","0","0","0","0","0","0","0","712","0","0","0","0","0","0","0","0","0","0","0","268","0","0","0","413","0","291","0","0","399","359","324","244","419","298","349","190","463","326","347","284","407","273","404","220","460","298","336","433","215","375","271","393","290","382","305","319","375","378","290","264","366","276","403","303","17","45","2","314","290","0","0","375","353","162"
"40","M37","35","24","17","2","7","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","3","0","2","1","0","3","1","2","2","1","2","1","3","0","3","0","3","0","3","0","3","0","3","0","3","0","2","1","2","1","1","2","3","0","0","0","0","0","3","0","0","0","3","1","2"
"40","M38","35","24","17","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","M39","35","24","17","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","M40","35","24","17","2","210","0","0","0","0","0","0","0","0","0","186","0","0","0","0","0","0","0","0","0","0","0","47","0","0","0","126","0","66","0","0","113","106","70","76","103","69","103","48","121","130","51","61","124","73","109","44","135","80","88","112","64","106","63","105","74","79","105","87","97","116","61","73","94","78","102","72","1","10","0","95","66","0","0","105","97","37"
