"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g18","R","327","1037","371","276","32","4","11","14","1","6","0","322","494","543","124","46","80","14","12","8","10","2","0","0","0","0","3","0","2","1","2","1","3","0","0","4","0","0","1","0","2","0","11","8","6","0","0","13","21","29","29","35","33","0","20","30","36","30","51","44","0","12","30","24","21","29","24","0","8","17","20","23","37","31","0","22","44","35","21","16","17","0","20","44","33","22","21","27","0","5","9","4","6","6","9","0","0","11","5","5","4","4","111","91","19","19","17","23","17","12","62","78","68","26","17","11","14","7","16","39","149","62","23","20","9","14","11","18","16","27","16","7","5","2","1","2","1","7"
"g18","R","328","1824","645","598","82","9","19","22","0","9","0","440","872","952","138","69","79","20","15","13","18","3","0","0","0","0","1","2","5","0","0","2","5","1","6","1","1","0","4","2","0","1","17","12","10","6","0","14","36","33","40","57","94","0","26","47","39","54","70","135","0","24","29","38","46","66","87","0","15","31","37","45","80","100","0","34","38","44","42","42","29","0","22","38","40","40","40","31","0","13","10","17","12","14","13","0","4","14","12","12","12","8","187","120","40","31","25","30","20","49","143","160","135","35","41","21","35","14","38","119","170","101","32","30","15","24","10","16","42","61","38","6","13","6","4","1","3","9"
"g18","R","329","1100","351","459","29","2","9","5","1","7","0","237","548","552","22","21","19","1","18","20","6","4","0","1","0","0","0","2","0","0","2","0","0","0","1","0","0","0","0","0","0","0","1","1","1","0","0","11","9","11","26","29","72","0","9","16","16","21","54","77","0","24","23","18","27","54","86","0","9","8","26","36","55","93","0","14","26","19","13","23","35","0","4","27","14","16","22","24","0","4","6","4","6","1","7","0","1","5","4","4","3","8","95","57","12","21","10","17","9","22","108","74","82","27","32","19","27","9","26","163","91","34","11","23","13","12","6","13","34","24","8","2","5","0","2","2","1","9"
"g18","R","330","728","199","320","24","3","5","10","0","6","0","161","361","367","8","10","13","3","8","2","4","0","0","0","0","0","2","3","2","1","0","3","1","0","2","0","1","0","0","0","0","0","3","2","0","1","0","3","18","9","7","15","32","0","7","11","14","13","31","39","0","16","18","6","22","48","57","0","11","15","14","23","38","52","0","12","14","11","10","20","21","0","5","11","12","15","17","13","0","4","3","4","2","3","6","0","4","7","1","3","5","6","41","39","8","9","12","16","6","19","49","71","48","14","24","15","18","4","23","103","58","34","5","12","12","11","2","8","19","16","16","2","1","3","1","2","1","6"
"g18","R","401","1204","381","482","26","1","13","5","0","6","1","289","584","620","25","26","21","2","20","16","13","3","1","1","2","0","3","4","1","1","4","2","5","0","8","0","4","0","1","0","0","1","0","1","0","0","0","17","20","16","15","28","63","0","10","20","18","24","58","92","0","11","14","17","34","64","95","0","16","12","22","31","64","102","0","16","24","22","17","32","47","1","13","17","18","20","26","36","0","5","4","4","4","7","8","0","2","2","2","4","4","6","119","66","21","20","13","23","8","21","90","110","63","39","28","22","27","5","34","154","117","47","12","24","15","17","8","15","34","13","21","4","2","2","1","0","5","4"
"g18","R","402","1177","360","498","33","1","21","13","0","2","1","248","564","613","43","21","33","6","23","17","14","3","3","0","1","0","2","1","4","0","4","5","6","0","5","0","1","2","0","0","0","0","3","5","1","0","0","19","12","15","13","20","65","0","18","17","23","34","41","83","0","21","16","27","29","55","93","0","7","16","24","26","79","105","0","17","15","18","18","25","47","0","9","14","17","17","27","24","0","5","6","7","5","10","6","0","1","5","9","6","4","7","103","61","23","19","9","23","7","18","97","106","74","29","23","17","26","22","34","167","88","48","22","10","8","12","6","21","33","26","17","5","6","3","3","1","0","10"
"g18","R","403","1508","486","645","38","2","11","15","0","8","0","303","723","785","33","22","11","4","28","36","11","5","0","0","0","0","3","12","1","0","3","1","4","0","3","1","0","1","0","0","0","0","2","6","4","0","0","15","25","30","29","35","75","0","12","30","31","31","78","95","0","26","18","30","44","68","129","0","21","26","36","53","74","120","0","21","27","28","16","19","40","0","17","31","35","19","17","33","0","2","9","6","10","8","13","0","3","4","3","5","2","9","112","66","32","32","20","25","16","33","150","119","103","39","45","27","26","20","51","215","117","54","22","26","11","21","6","10","36","27","14","4","9","5","1","1","3","10"
"g18","R","404","948","332","372","24","1","10","12","0","8","3","186","454","494","21","28","11","5","18","13","12","1","0","0","2","0","0","3","0","0","0","1","1","0","1","0","0","0","0","0","0","1","3","5","1","0","0","7","14","23","19","25","58","0","5","21","31","26","42","61","0","11","15","26","32","43","52","0","5","20","19","34","36","79","0","9","17","22","17","11","21","0","9","13","16","16","17","18","0","2","3","8","5","8","6","0","1","3","7","4","6","5","87","52","24","26","10","19","11","15","88","80","65","25","34","14","21","7","23","103","69","40","15","15","8","7","5","8","19","19","12","4","2","1","2","3","1","14"
"g18","R","405","666","186","302","24","0","11","6","0","3","0","134","312","354","25","18","19","2","8","8","5","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","6","6","7","10","40","0","2","5","6","5","18","81","0","1","6","9","5","22","103","0","2","8","5","7","22","112","0","4","10","5","9","16","29","0","5","8","4","7","11","26","0","1","2","0","1","5","15","0","0","0","1","3","4","12","48","35","9","12","7","14","9","16","36","75","67","17","18","9","14","16","13","73","52","23","11","11","6","6","1","10","14","14","7","4","4","4","2","4","1","4"
"g18","R","406","635","212","253","14","1","5","8","0","4","0","138","314","321","24","23","18","2","5","6","4","0","1","0","0","0","2","7","0","0","0","1","0","0","8","0","6","0","0","0","0","0","5","1","4","0","0","9","7","14","14","14","38","0","12","12","12","19","26","35","0","8","16","12","23","21","45","0","11","9","10","26","26","46","0","13","7","12","16","12","14","0","5","13","19","11","8","8","0","2","1","6","1","4","5","0","2","2","2","3","3","1","46","33","8","14","7","15","9","13","67","55","45","12","13","13","18","8","19","70","54","34","8","7","4","7","3","3","18","10","10","1","3","2","2","0","0","4"
