"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g16","R","10-1002","154","61","40","4","0","2","3","0","2","0","42","70","84","7","2","2","1","9","2","7","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","8","9","0","1","2","2","5","10","19","0","0","1","0","3","3","12","0","1","0","0","6","3","11","0","0","4","3","4","9","4","0","1","1","4","1","7","4","0","0","0","0","2","1","2","0","2","1","0","1","0","2","13","4","8","1","12","3","4","2","14","7","0","4","0","2","4","4","0","19","14","9","3","0","7","3","1","1","4","7","0","2","0","0","0","0","0","2"
"g16","R","10-1003","18","9","4","1","0","0","0","0","0","0","4","9","9","1","0","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","1","1","1","3","0","0","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","1","2","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","1","0","1","2","0","0","0","0","0","0","1","0","3","2","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0"
"g16","R","10-1004","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g16","R","10-1006","336","176","83","5","0","1","3","1","4","1","62","175","161","6","2","1","1","8","4","5","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","10","9","12","9","15","26","0","8","12","5","14","27","29","0","4","3","5","6","12","19","0","1","1","2","6","5","19","0","3","6","9","6","10","3","0","2","3","6","4","6","4","0","0","1","2","0","2","3","0","2","0","3","1","1","0","55","12","12","7","22","7","7","0","54","11","3","6","7","3","1","12","0","40","13","3","3","2","8","3","12","2","16","6","0","1","1","1","0","0","0","6"
"g16","R","10-1008","47","14","16","2","0","3","0","1","0","0","11","26","21","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","4","1","0","0","1","3","0","1","0","0","0","0","0","0","0","8","0","0","0","0","1","3","4","0","1","1","1","1","0","2","0","0","1","1","1","0","2","0","0","1","1","0","0","1","0","0","0","1","1","1","0","1","4","1","0","2","0","2","0","4","2","0","1","0","2","2","0","2","7","4","1","2","0","2","0","0","0","2","1","1","1","0","0","0","3","0","0"
"g16","R","10-1009","64","38","10","2","0","1","1","0","1","0","11","30","34","0","0","1","0","5","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","1","0","8","0","0","4","3","5","5","7","0","0","0","2","0","1","3","0","0","0","2","0","0","2","0","0","1","0","2","3","0","0","1","0","1","1","1","1","0","0","0","0","3","1","0","0","0","0","0","0","1","0","8","1","5","1","7","0","2","0","14","3","0","0","0","1","0","1","0","5","2","1","3","0","1","0","1","1","2","1","0","0","1","1","0","0","0","2"
"g16","R","10-1011","18","4","4","0","0","0","2","0","1","0","7","13","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","1","0","0","1","1","0","1","1","0","0","0","1","0","1","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","1","1","0","0","0","0","0","0","2","3","1","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","2"
"g16","R","10-1013","89","20","58","3","0","0","0","0","0","0","8","43","46","8","5","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","1","2","0","3","2","2","1","4","2","0","5","1","0","3","8","13","0","1","2","1","4","7","13","0","1","0","0","1","1","2","0","0","2","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","6","2","2","0","1","2","2","0","5","12","2","6","4","3","4","7","0","20","4","0","1","0","1","1","0","0","1","2","0","0","0","1","0","0","0","0"
"g16","R","10-1014","288","87","121","12","1","0","9","0","1","0","57","142","147","37","24","22","7","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","12","2","2","3","7","19","0","5","6","5","3","9","14","0","4","7","6","11","11","16","0","4","12","8","7","18","17","0","5","5","2","5","4","6","0","9","5","1","4","6","5","0","5","1","2","2","0","4","0","1","3","1","1","2","1","29","11","4","3","7","2","7","5","19","23","7","8","7","17","5","16","3","35","21","8","11","0","6","0","3","2","6","8","5","5","0","1","0","0","0","4"
"g16","R","10-1510","1213","470","403","28","0","2","16","0","15","0","279","616","597","100","29","52","6","16","11","7","4","1","0","0","0","6","16","3","1","5","4","1","1","0","0","0","0","0","0","0","0","3","0","1","0","0","25","34","26","32","40","53","0","25","41","34","38","66","56","0","7","16","11","22","50","101","0","14","13","15","20","47","87","0","19","27","17","36","31","30","0","18","18","17","25","23","18","0","2","7","6","5","9","10","0","7","5","3","3","2","2","150","27","50","19","48","11","44","15","106","46","25","22","14","33","13","31","15","204","79","28","32","13","29","11","27","10","50","23","7","8","3","5","2","5","2","6"
