"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g18","R","10-1520","643","264","193","15","2","11","7","0","1","0","150","305","338","48","5","20","6","17","10","5","2","0","0","0","0","2","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","1","0","11","15","14","9","23","47","0","8","18","15","16","27","61","0","3","4","6","9","16","51","0","2","4","6","20","18","54","0","8","14","15","9","11","19","0","3","11","8","9","16","27","0","5","3","2","1","6","4","0","3","2","4","0","3","3","76","39","8","10","7","15","4","14","91","32","24","4","12","8","13","4","11","85","58","27","10","5","3","14","2","6","25","15","5","2","3","3","4","1","1","2"
"g18","R","10-1530","1175","539","291","39","1","13","7","0","4","0","281","557","618","60","9","23","6","51","14","18","6","1","1","0","0","3","0","2","0","2","2","2","0","0","1","0","0","2","3","1","0","2","0","0","0","0","13","21","17","25","47","94","0","18","31","30","44","80","119","0","11","13","5","17","46","68","0","3","6","7","15","40","60","0","12","24","17","19","32","42","0","10","23","10","22","42","28","0","5","1","3","7","7","11","0","3","7","3","5","7","5","144","105","22","33","20","34","12","34","135","50","53","8","20","11","14","7","25","103","93","54","14","25","10","14","7","16","48","22","14","3","4","4","4","0","3","10"
"g18","R","10-1570","1296","467","458","39","1","16","10","0","7","1","297","615","681","19","18","16","6","59","24","25","5","0","4","0","0","3","0","1","1","2","0","3","0","6","1","1","0","0","0","0","0","0","0","1","0","0","18","13","18","29","38","80","0","21","19","35","44","50","102","0","18","9","9","28","42","108","0","8","12","17","20","51","136","0","22","16","20","23","31","57","0","9","16","11","31","23","38","0","3","4","1","10","6","12","0","1","3","2","5","10","17","137","87","18","22","20","41","10","29","103","85","70","18","28","19","29","21","39","149","111","50","19","24","18","11","8","22","34","25","16","2","10","3","6","2","1","9"
"g18","R","10-1580","1342","510","431","41","1","15","11","2","3","0","328","631","711","27","4","7","1","70","37","35","8","0","2","1","0","2","1","1","0","4","0","2","0","1","3","4","0","0","0","0","0","1","3","1","1","0","10","26","17","28","46","97","0","22","28","28","46","51","111","0","10","7","9","17","31","124","0","8","10","19","24","43","129","0","18","19","16","28","29","66","0","14","19","16","21","35","47","0","11","1","1","2","9","9","0","2","5","3","8","11","11","164","95","15","32","20","37","15","30","102","75","62","11","14","21","40","11","28","169","106","57","18","25","12","24","14","27","45","19","18","7","4","5","4","3","2","11"
"g18","R","10-1590","1379","512","478","36","3","11","8","0","6","1","324","607","772","12","5","7","0","57","24","27","6","2","0","0","0","1","0","2","1","3","0","1","0","0","2","0","0","1","0","0","0","1","1","5","1","0","13","15","29","27","24","105","0","12","19","32","38","49","149","0","16","10","13","32","24","115","0","5","4","12","21","41","185","0","14","10","23","18","29","61","0","15","15","17","28","25","69","0","0","7","5","4","4","9","0","5","3","4","2","6","16","148","88","25","33","25","42","20","29","102","115","56","19","31","23","32","11","34","157","124","63","22","14","13","22","7","18","41","20","19","3","4","3","3","2","2","9"
"g18","R","10-1610","1155","495","296","31","3","14","7","0","14","1","294","552","603","26","13","10","4","66","15","25","8","3","0","1","0","3","1","0","0","0","2","4","0","0","2","2","0","0","2","0","0","1","0","1","0","0","21","20","20","28","36","85","0","34","28","29","40","49","105","0","14","11","10","12","24","81","0","12","6","11","15","30","70","0","22","19","29","23","20","46","0","27","13","22","18","23","32","0","1","5","5","5","8","7","0","5","3","5","5","6","15","132","93","16","32","17","36","10","41","118","65","47","9","15","15","13","8","16","108","113","62","14","28","11","12","4","11","39","25","18","6","2","6","2","3","1","7"
"g18","R","10-1630","1716","938","300","41","2","22","11","0","13","5","384","841","875","52","8","25","5","90","19","21","10","0","1","2","0","3","1","3","0","9","1","4","0","3","0","1","0","0","0","0","0","1","1","0","1","0","23","40","43","59","67","175","0","35","50","59","86","109","192","0","9","12","15","17","36","81","0","6","4","7","13","39","61","0","24","26","35","36","30","57","0","16","13","37","34","36","40","0","2","5","13","13","10","13","0","3","5","6","5","8","11","273","147","33","53","27","67","14","60","264","53","30","13","18","12","20","5","20","129","126","81","25","27","10","24","12","23","56","38","17","4","6","6","2","1","4","16"
"g18","R","11-1010","1904","940","414","47","4","11","13","1","9","1","464","848","1057","280","41","154","20","50","23","15","4","1","0","1","0","3","5","2","1","2","0","1","0","2","0","1","0","1","0","1","0","4","1","4","0","0","25","49","48","39","91","128","0","27","67","64","64","125","213","0","6","22","10","30","58","78","0","9","10","13","22","44","112","0","30","46","40","22","40","45","0","25","49","42","35","44","46","0","4","4","5","10","11","7","0","4","9","7","8","11","6","254","173","47","64","38","74","16","66","208","106","64","19","23","16","26","12","34","114","171","96","38","33","25","20","12","31","38","34","18","5","8","4","3","0","0","14"
"g18","R","11-1030","1196","528","306","22","4","7","9","0","12","1","307","583","613","152","34","75","10","35","10","12","2","1","0","0","0","10","14","9","3","0","1","0","0","1","0","1","1","0","0","0","0","2","3","2","0","0","18","29","34","26","43","75","0","22","31","42","30","63","115","0","10","18","12","30","40","59","0","6","4","13","26","38","50","0","23","28","36","20","23","32","0","20","24","30","17","20","34","0","2","4","5","3","8","5","0","0","9","4","1","8","6","99","101","19","33","24","29","12","33","178","60","42","9","10","10","22","5","26","122","96","70","30","20","14","22","1","17","37","19","10","5","2","2","5","3","3","6"
"g18","R","11-1040","1877","881","339","48","2","20","16","0","19","0","552","831","1046","317","49","178","34","38","7","16","1","0","1","6","2","2","0","4","0","3","0","2","0","4","0","2","0","1","0","0","0","5","2","4","1","0","27","53","50","52","56","121","0","40","79","63","72","111","157","0","15","22","11","25","41","46","0","9","11","16","26","32","85","0","35","57","38","32","51","46","0","41","77","51","37","39","48","0","7","7","12","7","10","10","0","0","9","9","7","18","9","252","214","36","61","27","58","28","52","153","87","64","17","18","14","24","12","18","85","235","135","43","23","25","22","12","23","34","48","22","8","6","1","8","1","3","8"
"g18","R","11-1070","1050","498","231","18","4","5","3","0","6","0","285","487","563","272","44","113","12","20","5","8","1","0","1","0","0","1","0","2","0","1","0","0","0","1","0","0","0","0","5","1","0","4","1","5","0","0","15","22","31","19","53","70","0","27","46","34","37","62","82","0","9","6","15","22","23","41","0","5","5","15","13","24","53","0","26","30","23","22","17","27","0","24","33","24","20","19","20","0","2","4","5","0","4","1","0","3","3","4","2","3","5","97","96","18","28","25","43","8","30","153","41","26","8","20","11","12","8","12","93","108","57","22","17","7","21","4","13","36","13","3","4","3","2","7","0","1","3"
"g18","R","11-1080","1094","467","275","26","1","13","14","0","10","3","285","518","576","155","45","78","12","23","10","11","2","1","0","2","0","3","2","0","0","2","0","2","0","0","0","0","0","0","0","1","0","5","2","5","0","0","16","20","22","20","46","69","0","21","22","35","36","70","90","0","4","14","11","26","35","56","0","3","5","10","18","39","54","0","14","24","31","31","17","25","0","17","24","28","23","25","26","0","3","6","7","2","7","12","0","3","4","2","4","8","9","115","95","23","23","11","35","10","28","127","66","43","7","16","8","12","3","16","104","111","52","16","19","9","23","5","14","36","25","14","2","5","4","2","1","3","11"
"g18","R","11-1115","3","2","1","0","0","0","0","0","0","0","0","2","1","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g18","R","12-0118","64","31","16","2","1","1","0","0","2","0","11","35","29","2","1","3","3","1","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","3","2","5","0","1","5","1","5","1","3","0","0","1","2","1","3","4","0","0","1","0","2","1","1","0","0","2","2","0","0","2","0","1","2","1","0","0","1","0","0","0","1","2","0","0","0","2","1","0","0","0","0","10","12","1","1","0","3","0","1","3","4","2","0","1","0","1","1","4","3","7","1","0","1","1","0","0","1","0","5","1","0","0","0","0","0","0","0"
"g18","R","12-0418","282","128","75","6","0","9","0","0","0","1","63","126","156","3","2","3","0","16","3","5","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","2","3","9","25","0","2","9","5","7","23","34","0","2","2","3","5","6","21","0","0","1","1","4","8","22","0","3","10","4","0","4","12","0","1","5","2","5","4","13","0","0","0","1","1","0","4","0","0","1","0","1","2","6","62","19","5","5","8","10","2","6","11","25","13","5","3","4","2","0","7","16","34","11","2","1","1","4","2","2","6","12","2","1","0","0","1","0","0","0"
"g18","R","12-1110","614","307","70","14","4","6","10","0","4","0","199","303","311","102","14","63","11","18","3","14","4","1","1","0","0","1","0","2","0","1","1","3","0","2","0","4","0","2","0","3","0","3","0","3","0","0","55","23","10","14","16","9","0","56","60","21","10","21","12","0","19","12","5","2","3","8","0","2","2","2","8","4","3","0","48","31","10","8","4","4","0","39","32","8","6","3","6","0","7","8","1","5","1","0","0","8","2","1","3","1","1","137","85","11","13","5","16","2","11","27","28","16","1","7","1","3","1","4","9","104","49","14","15","6","3","1","4","3","18","10","4","4","0","1","0","0","1"
"g18","R","12-1120","282","118","48","12","2","5","2","0","7","0","88","162","120","18","3","10","0","8","3","3","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","4","13","11","10","12","18","0","3","10","11","7","5","14","0","0","3","3","5","10","7","0","0","6","0","2","5","7","0","2","9","9","11","13","9","0","2","7","10","8","4","4","0","1","2","0","2","7","1","0","0","3","1","1","5","5","49","32","3","2","0","4","2","11","15","15","8","1","3","5","5","2","1","8","44","27","2","0","0","3","1","4","7","9","9","1","4","1","1","1","0","2"
"g18","R","12-1130","1588","919","115","35","6","14","14","0","8","0","477","794","794","455","36","231","26","26","0","17","1","0","0","1","0","7","0","3","0","5","2","0","0","2","0","4","0","3","0","1","0","26","0","8","1","0","69","107","73","57","60","59","0","86","129","72","52","79","76","0","10","13","7","8","16","20","0","4","9","6","7","5","10","0","55","81","35","27","24","27","0","57","68","33","26","26","18","0","11","13","5","5","10","2","0","8","9","5","4","3","2","317","237","34","56","22","60","19","48","126","37","24","4","11","3","4","3","5","24","229","118","27","32","14","13","9","7","28","41","14","1","6","3","2","0","4","6"
"g18","R","12-1170","1480","842","132","31","11","10","8","0","12","1","433","732","748","341","35","181","28","31","3","15","2","0","0","2","0","0","0","1","0","5","0","4","0","1","0","2","0","3","0","1","0","19","4","6","0","0","44","95","49","45","60","67","0","55","118","87","75","62","85","0","6","17","12","12","19","19","0","4","9","4","10","8","12","0","69","64","29","43","20","19","0","32","62","38","29","19","9","0","9","13","7","6","6","2","0","7","7","4","6","4","2","262","180","25","42","31","69","25","42","166","42","29","9","3","5","8","4","8","24","194","109","28","34","10","15","9","11","23","29","24","3","3","1","4","1","2","6"
"g18","R","12-1180","1125","623","121","28","2","6","9","0","10","1","325","536","589","145","13","52","6","28","3","11","4","0","0","2","0","1","1","2","0","8","1","2","0","4","0","2","0","1","1","6","0","10","0","4","1","0","30","88","51","30","30","36","0","47","115","50","44","41","61","0","4","12","10","19","13","14","0","3","11","7","5","14","9","0","23","83","29","18","8","10","0","23","65","26","11","15","14","0","2","9","5","5","2","5","0","2","8","1","5","7","5","283","122","20","32","14","44","13","17","78","28","29","8","10","5","12","4","7","18","172","76","11","19","7","12","5","7","16","26","12","5","3","2","6","0","0","2"
"g18","R","12-1190","754","401","105","25","3","9","8","0","3","0","200","351","403","43","3","13","9","31","3","12","2","1","0","0","0","2","0","0","0","4","1","3","0","1","0","3","0","0","0","2","0","2","2","2","1","0","10","34","21","28","29","44","0","12","58","36","30","39","60","0","5","7","6","8","14","10","0","3","3","4","11","13","21","0","14","26","20","14","15","18","0","3","20","23","18","10","19","0","0","5","8","6","7","2","0","2","5","4","3","3","3","122","111","16","24","11","24","12","24","57","30","21","4","4","4","6","5","8","23","90","36","8","18","9","9","1","10","19","18","18","3","2","3","3","0","0","1"
"g18","R","12-1210","1714","965","174","31","5","18","13","0","14","1","493","780","934","179","20","121","17","49","4","22","3","2","0","7","0","4","0","1","0","7","0","5","0","6","1","0","0","3","2","0","0","8","0","5","0","0","33","106","58","54","47","85","0","41","160","76","59","82","164","0","2","19","13","15","15","36","0","2","16","9","10","13","24","0","27","80","60","30","20","38","0","23","81","45","30","18","41","0","4","10","7","6","6","9","0","6","13","4","1","6","10","395","203","26","62","28","63","13","53","122","57","44","9","14","3","7","1","9","30","247","112","24","33","10","26","8","13","20","40","24","1","4","1","1","2","3","6"
"g18","R","12-1216","116","45","28","3","0","0","0","0","0","0","40","63","53","5","1","3","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","1","3","7","7","0","3","3","1","2","5","11","0","0","0","0","2","2","13","0","0","0","0","3","1","7","0","1","4","6","1","7","5","0","0","1","2","3","4","6","0","0","0","0","0","0","2","0","0","0","1","0","0","0","12","12","6","1","3","4","1","2","4","9","7","0","0","0","4","1","2","5","15","10","3","2","0","2","1","3","4","2","0","1","0","0","0","0","0","0"
"g18","R","12-1217","60","37","6","2","0","0","0","0","1","0","14","24","36","16","1","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","1","1","5","0","3","6","2","3","6","5","0","0","0","0","0","0","2","0","0","1","0","0","1","2","0","0","7","0","0","1","0","0","0","1","3","0","1","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","9","7","0","2","0","2","0","4","13","0","1","1","0","0","0","0","2","2","9","1","1","0","1","0","1","0","1","0","3","0","0","0","0","0","0","0"
"g18","R","12-1218","108","51","14","2","0","1","2","0","0","0","38","53","55","7","0","10","1","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","1","4","3","7","0","0","9","4","3","3","8","0","0","0","0","1","1","4","0","1","0","1","0","2","4","0","3","6","5","0","2","4","0","1","5","4","2","4","2","0","0","2","0","0","1","0","0","0","0","0","0","2","0","23","12","1","2","1","2","0","3","7","3","1","1","2","0","1","0","0","6","19","10","2","1","1","3","0","1","1","1","2","0","1","1","0","0","0","0"
"g18","R","12-1219","17","7","4","0","0","0","0","0","0","0","6","7","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","1","0","0","1","0","1","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","2","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"g18","R","12-1220","1455","780","189","37","3","13","13","1","13","0","406","676","779","118","13","62","7","53","11","15","7","2","0","1","0","2","1","2","0","3","0","3","0","4","0","4","0","2","2","2","0","2","0","6","1","0","26","86","44","46","39","83","0","35","104","51","70","81","115","0","10","24","8","9","16","37","0","7","11","10","18","6","33","0","28","71","28","31","24","26","0","37","50","33","22","26","30","0","4","11","6","8","6","5","0","4","10","3","6","5","12","286","164","34","40","19","47","26","40","124","57","42","8","6","5","12","1","9","49","190","91","25","30","6","17","5","10","32","34","17","9","7","1","2","0","1","9"
"g18","R","12-1230","1458","783","164","36","1","13","17","0","15","0","429","705","753","213","18","96","13","34","3","22","3","1","1","2","0","6","0","1","0","6","0","6","0","1","0","1","0","2","0","0","0","7","2","3","1","0","42","110","52","40","43","55","0","45","135","66","41","81","73","0","6","20","15","11","17","25","0","4","20","8","9","14","15","0","27","87","35","23","25","24","0","30","77","36","25","23","17","0","9","14","6","5","9","5","0","5","11","5","7","2","4","296","184","41","47","21","35","13","43","103","69","37","6","8","3","9","0","3","29","229","94","23","23","5","23","2","10","20","45","16","6","5","2","1","0","1","6"
"g18","R","12-1240","588","348","49","16","2","3","4","0","5","0","161","289","299","123","9","53","5","10","1","5","1","1","0","0","0","1","0","0","0","4","0","3","0","0","0","0","0","1","0","1","0","7","0","4","1","0","17","46","13","27","28","27","0","23","53","27","21","23","43","0","4","3","2","4","9","10","0","1","7","0","2","4","3","0","15","30","7","12","17","6","0","11","19","17","8","9","10","0","0","4","3","2","2","1","0","2","5","2","4","3","2","150","88","10","8","6","24","5","16","41","24","12","1","0","0","2","2","1","7","77","38","7","8","3","10","2","5","11","13","12","1","2","1","0","0","0","1"
"g18","R","12-1260","1343","746","148","29","7","25","8","0","21","0","359","652","691","329","26","142","25","21","7","12","0","1","0","1","1","3","0","1","0","5","0","2","1","3","2","1","0","1","0","0","0","13","0","5","3","0","30","68","44","47","46","92","0","44","79","53","45","67","131","0","4","6","11","6","30","21","0","3","9","8","3","14","33","0","35","59","30","13","25","29","0","26","49","26","20","17","30","0","4","8","11","11","7","15","0","4","8","7","3","7","5","241","160","37","46","26","66","21","38","111","38","29","12","13","4","11","4","6","31","173","90","19","27","4","10","8","12","16","38","22","7","5","1","4","0","4","9"
"g18","R","12-1280","1324","730","191","26","3","17","13","0","10","1","333","640","684","78","11","36","3","54","9","14","4","0","1","1","0","6","0","0","0","5","3","3","0","3","0","0","0","3","0","0","0","3","2","4","0","0","16","66","63","44","50","92","0","21","76","62","57","63","120","0","3","11","10","17","16","43","0","4","10","16","11","19","31","0","13","61","38","18","26","21","0","10","50","29","19","24","24","0","1","9","8","4","4","6","0","5","10","5","8","3","7","249","147","37","40","16","47","18","34","142","46","32","12","13","2","14","3","11","58","150","61","27","26","9","11","3","13","33","35","11","1","5","1","6","0","1","10"
"g18","R","12-1290","1047","512","206","29","2","14","7","0","9","0","268","488","559","15","5","11","2","40","2","9","3","0","0","0","0","0","0","3","0","1","1","3","1","2","3","0","0","1","0","1","0","0","0","1","0","0","15","21","15","24","41","102","0","16","29","17","36","71","125","0","5","4","4","8","23","60","0","0","5","4","20","17","56","0","7","25","18","15","26","49","0","10","21","13","23","21","40","0","4","5","0","4","4","9","0","1","4","1","6","12","11","140","85","21","32","22","27","11","31","143","44","25","5","8","6","10","7","12","89","102","38","12","16","9","22","6","20","43","27","14","5","4","2","4","0","0","5"
"g18","R","12-1310","1463","873","144","27","4","12","7","2","13","0","381","717","746","413","36","172","17","18","6","9","3","6","0","2","0","0","0","1","0","7","1","3","0","1","0","2","0","0","0","0","0","14","1","4","1","0","34","89","58","54","46","96","0","56","96","67","73","68","136","0","9","15","10","12","9","28","0","2","5","9","10","12","23","0","39","64","27","36","23","33","0","23","51","28","17","23","17","0","7","7","4","8","3","6","0","5","7","7","0","6","5","238","182","32","50","24","75","14","48","210","35","29","4","8","7","9","5","11","36","173","82","34","20","10","11","6","9","36","24","15","4","5","1","2","3","2","9"
