"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g14","R","10-1590","1083","389","427","30","4","6","4","0","7","0","216","478","605","8","5","3","2","39","23","20","2","1","0","0","0","0","0","2","1","0","0","1","0","0","3","0","0","0","0","0","0","0","1","3","0","0","7","13","16","14","31","81","0","3","13","23","29","46","113","0","4","8","11","21","25","114","0","6","5","10","25","30","168","0","6","15","17","22","22","32","0","7","7","17","22","9","40","0","6","2","2","2","4","3","0","4","3","2","2","10","11","31","50","35","57","23","43","15","21","114","28","42","32","47","20","45","9","18","186","37","38","23","22","22","28","9","12","25","9","14","3","8","3","1","3","3","7"
"g14","R","10-1630","1087","555","239","22","0","9","7","0","12","5","238","524","563","33","5","14","6","52","13","13","4","0","0","1","0","2","1","1","0","0","0","3","1","0","0","1","0","0","0","0","0","0","0","2","1","0","7","22","23","35","52","79","0","17","22","46","64","84","104","0","7","12","13","17","31","55","0","3","5","10","17","19","50","0","18","18","22","23","25","31","0","9","15","18","22","26","11","0","2","6","6","7","8","5","0","3","1","1","7","5","4","59","80","41","74","30","47","17","25","182","21","29","18","14","10","16","10","15","106","50","49","21","27","16","20","9","15","31","7","12","3","4","0","9","1","8","11"
"g14","R","10-1640","748","400","153","15","0","6","2","0","16","3","153","350","398","11","2","5","1","47","15","8","9","0","0","0","0","1","1","0","0","3","0","1","0","2","0","0","0","0","0","0","0","2","4","0","0","0","13","16","12","16","45","71","0","12","23","17","31","69","75","0","4","2","7","14","13","35","0","6","3","6","10","18","35","0","3","11","14","10","21","19","0","2","15","13","11","17","17","0","1","5","7","5","3","3","0","1","1","7","3","5","1","45","45","32","55","15","36","8","20","144","8","20","13","7","3","18","4","14","66","16","42","14","17","12","8","4","12","28","8","6","7","6","2","3","1","2","7"
"g14","R","11-1010","1094","535","222","34","2","12","2","0","7","2","278","492","603","199","32","85","16","16","12","9","0","4","0","0","0","1","1","1","1","1","0","2","1","2","0","1","0","0","0","2","1","2","0","0","0","0","22","29","21","32","55","63","0","21","34","30","50","75","103","0","5","7","8","20","25","37","0","3","11","9","15","32","50","0","27","29","16","23","20","21","0","21","33","20","10","37","21","0","3","4","5","6","7","7","0","4","4","6","5","4","4","71","72","55","73","30","70","14","30","120","35","26","22","31","12","27","5","12","52","63","57","31","26","19","36","4","6","36","7","19","6","8","1","0","4","3","11"
"g14","R","11-1020","1239","572","330","39","2","12","10","0","18","1","255","567","672","118","36","45","13","42","13","10","6","1","0","1","0","5","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","5","4","5","0","0","20","25","30","39","55","77","0","12","32","37","53","78","114","0","12","12","16","23","41","53","0","3","14","15","24","31","86","0","13","25","17","23","19","29","0","11","16","19","27","27","29","0","4","8","6","6","8","6","0","5","7","3","11","7","11","65","99","64","67","25","55","14","25","158","44","25","24","30","16","36","14","32","109","58","50","44","31","9","23","3","8","29","20","20","8","16","2","2","4","2","8"
"g14","R","11-1030","1113","491","320","22","1","5","6","0","13","2","253","522","591","137","34","71","6","32","10","10","2","2","0","0","0","10","22","6","4","0","1","0","0","2","0","0","1","0","0","0","1","5","3","0","0","0","13","22","20","32","60","48","0","17","34","31","40","75","99","0","12","19","16","34","37","52","0","3","8","20","36","34","49","0","16","32","18","24","22","21","0","19","24","22","18","25","12","0","3","6","3","7","2","3","0","1","7","3","3","6","5","40","55","34","64","21","46","14","28","189","15","33","14","39","14","32","13","17","143","49","46","32","33","12","21","7","8","45","8","8","6","11","2","4","1","1","8"
"g14","R","11-1040","1233","583","251","37","5","13","8","0","17","2","317","547","686","225","44","92","24","32","8","13","1","0","0","2","1","0","1","1","0","0","0","2","0","0","0","0","0","1","0","0","0","5","0","1","0","0","17","43","31","42","43","63","0","20","58","49","63","84","70","0","10","15","12","21","25","34","0","10","10","11","26","31","46","0","18","48","20","25","24","17","0","26","41","21","28","28","21","0","5","13","5","5","5","6","0","6","9","9","8","7","4","75","90","56","86","35","59","24","32","126","31","35","33","30","10","28","19","17","48","98","79","34","32","19","25","7","6","17","16","13","19","12","3","4","5","1","9"
"g14","R","11-1070","946","436","260","22","2","5","4","0","11","1","205","452","494","225","51","68","14","19","6","6","2","0","1","0","0","1","0","1","0","2","1","2","0","1","0","0","0","0","2","1","0","1","0","4","1","0","18","21","20","26","52","52","0","19","31","27","33","63","74","0","5","7","15","34","27","38","0","5","8","18","27","21","55","0","25","24","19","13","17","14","0","13","25","13","11","19","12","0","6","7","1","5","4","2","0","2","2","4","3","6","3","40","59","38","57","15","39","9","17","162","15","24","29","21","13","20","18","25","95","41","41","18","27","7","16","10","8","37","7","7","7","10","2","4","1","0","7"
"g14","R","11-1080","982","445","262","28","1","14","6","0","9","4","213","462","520","137","32","52","9","30","9","12","2","1","0","0","0","4","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","4","1","0","19","18","13","31","38","61","0","9","23","34","42","71","86","0","2","11","17","20","38","47","0","3","9","11","19","37","48","0","14","23","21","23","19","15","0","9","19","17","20","15","18","0","4","3","4","7","8","6","0","4","6","2","6","7","5","51","51","35","55","23","34","20","26","150","25","22","19","18","11","26","13","15","113","33","41","32","31","13","17","12","8","26","11","9","14","5","1","4","3","3","12"
"g14","R","12-1120","1050","442","198","38","7","15","11","0","15","0","324","554","496","100","17","57","14","29","7","15","5","1","0","2","0","0","1","1","0","2","3","3","3","0","0","5","0","2","0","0","1","1","0","2","0","0","32","32","28","29","40","42","0","40","42","25","26","55","51","0","15","18","11","20","23","29","0","8","13","11","12","12","26","0","46","41","33","24","22","20","0","49","28","15","20","11","15","0","10","13","7","5","9","5","0","10","8","6","7","2","4","93","91","36","66","22","44","7","16","67","29","49","18","18","10","23","6","13","32","94","100","40","25","11","22","7","7","18","35","18","11","10","1","2","2","5","2"
"g14","R","12-1130","691","409","61","19","1","4","6","0","6","0","185","342","349","229","26","87","9","10","1","2","0","0","0","0","0","4","0","2","0","3","1","2","0","0","0","0","0","1","0","0","0","20","0","3","3","0","24","47","21","25","38","23","0","32","64","32","36","36","31","0","3","9","8","3","10","7","0","2","5","2","4","4","4","0","32","31","14","12","7","6","0","20","29","12","9","6","7","0","3","5","3","6","3","2","0","3","4","2","1","3","1","57","71","44","63","27","39","10","26","72","10","14","5","4","3","5","2","2","16","53","49","26","19","8","9","1","5","15","5","10","5","5","2","3","2","3","1"
"g14","R","12-1160","971","568","99","25","3","9","8","0","6","2","251","492","480","275","36","106","19","21","2","12","1","0","1","0","0","2","1","4","0","1","0","3","0","0","0","3","0","0","0","0","0","13","2","2","0","0","28","53","34","48","48","44","0","34","68","55","44","63","49","0","4","18","6","6","14","11","0","3","10","4","8","9","6","0","34","46","25","18","11","12","0","32","28","7","15","15","8","0","9","3","7","5","6","2","0","7","4","5","2","1","2","75","96","49","104","31","64","16","26","107","7","21","11","18","7","8","5","4","18","55","80","26","30","15","12","4","8","21","15","16","5","4","1","0","2","4","6"
"g14","R","12-1170","914","532","106","21","2","6","9","0","16","2","220","443","471","205","21","75","9","17","6","8","2","1","0","0","0","1","0","0","0","2","0","1","0","3","0","1","0","1","1","0","0","7","1","5","0","0","25","55","27","42","38","48","0","25","66","44","51","63","48","0","4","14","6","13","12","10","0","8","11","4","5","11","8","0","26","37","18","18","15","5","0","25","33","17","11","8","7","0","4","7","9","4","4","2","0","4","9","4","5","1","3","70","71","49","78","30","51","16","30","137","18","18","8","12","2","12","3","6","27","76","57","13","30","11","7","4","4","18","11","15","8","6","4","3","1","2","6"
"g14","R","12-1180","1175","580","184","36","1","13","17","0","17","3","324","577","598","112","13","40","11","41","7","18","5","1","0","2","0","4","0","2","0","9","0","2","0","1","0","1","0","0","2","1","0","7","1","0","0","0","15","62","42","44","49","36","0","32","88","50","39","55","68","0","8","15","16","22","21","15","0","9","8","12","16","14","28","0","31","60","29","20","15","16","0","25","61","27","14","12","14","0","5","23","15","5","8","5","0","3","2","8","5","4","4","92","119","61","88","30","38","20","22","110","24","32","16","18","12","23","7","11","41","78","97","29","33","20","20","5","20","22","24","22","11","10","3","4","2","2","9"
"g14","R","12-1190","938","505","122","18","1","12","9","0","12","0","259","442","496","57","4","23","6","28","4","18","4","3","0","0","0","0","0","1","0","3","0","1","0","2","0","0","0","0","1","0","0","0","1","1","1","0","9","39","44","34","44","36","0","21","67","39","49","65","58","0","4","15","8","9","11","18","0","2","10","4","11","7","23","0","16","30","31","17","23","25","0","21","44","15","14","13","10","0","2","13","3","0","8","3","0","3","9","5","4","0","2","83","88","47","88","36","59","9","21","74","20","26","8","11","10","12","3","5","27","68","60","21","36","12","21","10","6","25","12","12","7","7","1","6","0","1","6"
"g14","R","12-1202","85","41","19","3","0","2","1","0","0","0","19","43","42","2","0","1","0","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","3","3","7","8","0","0","1","1","2","4","11","0","0","0","0","3","1","4","0","0","2","0","0","1","8","0","1","1","0","1","2","4","0","0","2","1","1","2","4","0","0","0","0","1","1","2","0","0","1","0","1","0","0","14","3","4","3","2","4","0","3","8","0","2","1","3","2","2","1","2","6","6","1","2","3","2","0","2","1","2","4","1","0","0","0","0","0","0","1"
"g14","R","12-1203","215","70","84","3","0","2","2","0","1","0","53","105","110","1","1","1","0","9","8","5","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","3","3","3","3","11","9","0","2","4","3","7","13","9","0","3","6","6","3","14","9","0","1","4","10","9","13","6","0","2","7","7","5","3","2","0","2","4","6","3","6","6","0","1","1","0","2","2","0","0","0","0","0","1","1","0","7","9","6","7","5","2","2","6","26","6","14","7","4","2","8","6","12","25","5","11","8","12","1","5","3","3","5","2","1","0","1","0","0","0","2","2"
"g14","R","12-1210","1241","671","151","26","5","18","8","0","16","3","343","564","677","129","17","64","10","47","3","17","2","2","0","1","0","3","1","1","0","2","0","2","2","6","0","2","0","1","1","0","0","1","2","2","0","0","20","74","44","40","43","53","0","34","90","41","39","67","126","0","4","18","9","18","9","22","0","3","16","11","10","11","20","0","23","50","46","21","14","22","0","21","65","31","14","9","27","0","2","7","8","7","3","7","0","3","11","9","7","4","8","114","139","73","99","26","76","14","22","108","25","35","17","15","4","10","3","4","38","83","90","39","53","24","24","6","9","15","24","14","5","10","3","3","4","6","7"
"g14","R","12-1211","1056","455","324","22","0","12","6","0","6","2","229","503","553","50","19","21","4","25","27","17","4","1","1","0","0","2","1","1","0","1","1","0","0","3","0","0","1","0","0","0","0","3","0","3","0","0","12","18","19","34","49","61","0","7","25","30","48","78","74","0","12","12","17","33","37","60","0","9","1","13","25","32","73","0","10","16","23","25","21","19","0","11","20","18","23","25","18","0","4","2","3","6","5","5","0","4","1","5","5","2","6","40","50","36","50","24","42","22","27","164","26","33","9","21","10","28","18","18","161","29","43","20","25","22","22","11","12","45","10","6","12","4","0","2","3","7","4"
"g14","R","12-1220","1198","616","188","25","3","14","9","0","14","1","328","553","645","103","17","45","4","30","8","14","5","2","0","2","0","3","1","1","0","0","2","3","0","3","0","3","0","2","0","1","1","2","1","4","1","0","18","51","33","43","57","57","0","22","79","51","45","65","95","0","4","21","6","11","22","25","0","1","13","11","13","13","48","0","28","58","20","25","26","19","0","20","39","28","17","22","26","0","6","5","4","5","3","6","0","4","10","3","6","6","8","105","120","53","91","43","51","14","22","117","26","33","17","18","4","18","9","11","52","99","94","41","27","13","17","8","6","23","19","15","4","8","2","4","3","1","10"
"g14","R","12-1230","1264","646","161","38","4","14","11","0","30","2","358","624","640","175","12","62","19","37","4","16","6","1","1","5","0","2","0","3","0","7","0","7","0","2","1","2","0","1","1","1","0","7","1","2","1","0","17","84","39","43","51","41","0","35","94","64","45","62","71","0","6","20","16","22","14","19","0","7","17","9","6","11","14","0","25","75","34","19","29","16","0","31","59","21","21","14","14","0","5","13","10","7","10","9","0","4","17","6","8","5","5","116","131","49","93","34","72","21","28","102","23","26","14","23","5","18","6","8","38","93","112","30","47","19","32","3","4","18","22","22","9","13","3","8","5","6","11"
"g14","R","12-1240","1076","582","131","38","10","17","10","0","16","1","271","526","550","209","19","81","15","27","1","8","5","0","0","0","0","2","0","1","1","6","1","2","0","0","0","2","0","1","0","0","1","4","0","4","1","0","22","50","25","44","50","78","0","16","62","35","42","52","106","0","4","9","7","11","13","26","0","4","10","4","5","9","29","0","18","33","23","14","23","25","0","26","37","16","22","14","20","0","7","9","5","8","5","17","0","6","7","10","8","5","5","70","101","56","108","38","72","13","26","98","27","22","13","12","9","10","6","4","28","70","78","16","38","16","28","6","8","11","27","19","12","9","5","5","4","3","8"
"g14","R","12-1260","993","570","131","25","3","18","8","0","20","0","218","505","488","336","25","83","21","14","7","4","3","0","0","1","0","1","1","0","0","2","1","2","1","1","0","3","0","1","1","0","0","11","0","1","2","0","17","48","42","55","51","55","0","38","62","42","48","52","60","0","1","24","5","17","15","11","0","4","12","12","7","13","10","0","33","30","17","16","12","13","0","20","30","16","12","7","12","0","3","7","11","6","8","8","0","4","7","4","4","7","5","74","89","49","104","35","46","15","40","118","22","30","11","16","13","8","1","7","23","50","66","22","21","13","22","4","7","13","21","15","1","7","5","7","3","5","10"
"g14","R","12-1280","1227","654","208","28","4","16","14","0","17","3","283","569","658","56","9","28","7","46","8","13","4","2","1","1","0","4","0","2","0","4","3","4","0","2","0","2","0","0","1","0","0","7","1","3","0","0","18","61","53","29","52","63","0","30","73","59","54","69","93","0","8","16","13","16","14","39","0","7","16","19","11","14","35","0","17","50","31","21","18","14","0","12","48","16","21","19","16","0","4","5","8","4","6","9","0","7","15","3","9","7","5","105","120","48","95","36","51","17","28","154","35","31","14","20","11","12","8","16","61","73","81","20","22","9","30","9","9","30","15","19","10","11","2","5","3","7","10"
"g14","R","12-1290","1041","474","265","26","3","13","4","0","11","0","245","485","556","22","9","10","3","44","5","8","2","1","0","0","0","0","0","3","0","2","1","1","1","3","0","0","0","1","0","1","0","0","0","1","0","0","8","23","18","20","40","89","0","10","30","18","39","66","113","0","4","2","12","21","26","69","0","2","4","8","28","17","72","0","4","13","23","23","24","37","0","7","13","18","22","31","30","0","6","2","2","3","5","11","0","4","4","5","2","7","6","56","58","47","49","23","40","19","23","159","19","27","16","27","15","19","9","16","117","43","39","24","36","19","27","5","13","39","15","9","8","10","3","4","2","1","5"
"g14","R","12-1310","1050","547","188","22","3","13","3","0","3","1","270","513","537","87","21","36","6","31","11","14","2","1","0","1","0","2","2","1","0","8","1","2","0","1","0","1","0","0","0","0","0","1","0","1","0","0","15","31","24","43","66","74","0","13","47","37","51","73","73","0","6","8","6","23","25","30","0","3","11","7","13","20","36","0","20","31","15","20","19","29","0","16","34","12","28","21","25","0","2","6","3","7","8","2","0","1","3","1","3","6","3","60","76","60","80","24","54","16","27","150","23","18","15","18","13","17","11","13","60","60","55","28","31","16","24","11","11","34","8","9","5","6","0","4","0","4","9"
"g14","R","12-1320","942","572","84","21","3","8","6","0","10","1","237","460","482","337","26","133","14","15","0","4","1","1","0","0","0","3","3","1","0","3","1","2","0","4","0","0","1","1","1","0","0","7","2","7","2","0","36","53","38","46","48","42","0","32","56","52","49","52","68","0","3","5","12","13","8","10","0","5","2","5","4","7","10","0","24","28","22","14","17","17","0","32","35","10","17","16","5","0","7","6","2","4","1","4","0","3","8","3","6","4","1","60","88","48","105","31","62","26","26","126","10","12","4","11","3","9","2","10","23","61","64","24","24","10","15","9","10","20","9","12","3","7","2","5","2","4","5"
"g14","R","12-1340","992","608","93","16","3","7","6","0","9","2","248","472","520","402","30","150","19","7","2","6","0","0","0","0","0","2","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0","6","1","2","0","0","34","48","36","47","50","47","0","40","77","48","50","60","71","0","2","11","15","11","11","9","0","1","8","3","5","7","10","0","27","38","17","21","14","10","0","34","35","13","14","12","13","0","6","5","4","3","4","2","0","4","5","2","3","3","2","60","97","66","112","24","62","17","38","132","10","11","10","12","8","13","1","8","20","62","68","21","37","17","10","5","9","19","11","11","4","4","2","3","3","2","3"
"g14","R","12-1360","1130","496","311","23","2","14","12","0","10","1","261","542","588","146","27","53","5","18","18","17","3","0","2","0","0","2","1","0","0","0","2","2","0","2","5","0","1","0","1","1","0","5","0","2","1","0","14","35","32","34","47","59","0","18","47","38","38","59","75","0","11","8","12","15","32","71","0","12","9","7","21","32","81","0","25","27","14","21","20","28","0","27","29","11","12","19","28","0","7","8","3","4","7","8","0","6","4","3","3","7","2","64","81","45","77","23","39","15","19","133","25","42","20","28","14","26","6","28","122","50","74","21","27","18","19","10","8","34","14","19","5","11","0","3","2","2","6"
"g14","R","12-1370","898","443","203","21","1","11","6","0","11","0","202","440","458","94","11","19","3","27","11","18","2","0","0","0","0","1","1","0","0","6","4","4","0","2","0","2","0","1","0","0","0","1","0","0","0","0","8","22","14","27","39","83","0","10","35","25","41","51","88","0","4","7","7","13","28","45","0","2","10","3","17","15","52","0","6","27","11","16","26","29","0","9","14","5","15","27","17","0","4","4","7","3","6","4","0","2","5","2","4","5","4","37","58","49","50","16","40","12","34","147","16","25","20","18","8","15","7","8","86","47","29","18","26","12","21","6","10","33","12","8","5","3","1","4","3","6","8"
"g14","R","12-1380","1134","559","262","27","4","15","11","0","6","0","250","544","590","183","34","57","15","30","9","15","2","3","1","0","0","2","0","2","1","1","1","0","0","2","0","0","1","0","0","0","0","14","4","4","0","0","14","39","31","32","45","83","0","17","49","43","42","68","96","0","6","10","10","24","29","55","0","7","10","10","19","27","55","0","19","28","14","13","22","35","0","18","22","17","15","25","22","0","3","11","6","3","4","8","0","7","5","2","4","3","7","58","80","46","78","23","53","18","21","182","19","39","19","23","6","27","13","15","101","41","51","23","39","13","24","11","16","32","17","14","10","4","1","3","4","6","4"
"g14","R","12-1390","739","331","177","21","0","11","5","0","21","1","172","369","370","15","4","3","3","33","13","21","7","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","9","18","11","14","38","54","0","20","14","13","32","51","57","0","6","8","5","11","27","47","0","3","3","4","12","20","31","0","12","14","6","19","16","28","0","9","11","6","13","20","18","0","2","3","3","2","9","7","0","4","3","4","5","8","9","26","42","31","41","17","27","17","32","98","20","14","11","9","8","14","10","13","78","34","37","16","17","10","16","13","5","24","9","12","13","4","1","5","0","4","11"
"g14","R","12-1430","1087","583","206","33","0","15","8","0","12","1","229","506","581","71","16","21","5","51","9","14","4","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","4","0","0","0","4","0","1","2","0","12","26","32","53","53","58","0","21","38","34","63","90","103","0","2","5","15","25","28","35","0","4","10","13","22","13","34","0","11","23","24","18","22","22","0","7","15","18","22","23","24","0","7","6","7","9","9","4","0","4","3","3","6","6","5","74","69","40","70","32","49","17","43","189","20","22","11","20","6","14","8","18","87","46","44","23","26","16","24","5","7","38","10","14","9","8","4","5","4","4","11"
