"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g18","V","111","545","177","224","15","0","6","8","0","6","0","109","234","311","25","14","23","5","8","14","1","2","0","0","0","0","2","1","0","0","1","2","1","0","1","1","0","0","0","0","0","1","2","0","0","0","0","3","6","5","3","19","25","0","6","16","14","16","30","34","0","3","9","7","13","30","44","0","1","8","9","21","37","42","0","0","6","7","8","11","13","0","2","13","8","12","17","12","0","3","2","4","2","2","9","0","1","4","5","1","1","1","59","45","3","10","8","7","7","5","33","49","47","8","14","11","8","8","14","65","40","18","6","8","11","10","2","1","13","17","11","3","1","1","0","0","0","2"
"g18","V","112","780","193","381","22","0","9","3","0","2","0","170","384","396","27","28","12","2","11","21","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0","0","0","0","0","2","1","1","0","0","4","1","5","13","18","40","0","11","5","8","19","32","37","0","5","12","21","49","49","60","0","2","10","33","44","45","51","0","7","4","11","21","18","25","0","5","4","15","20","17","23","0","1","2","4","7","5","2","0","1","3","0","2","4","5","56","26","13","12","14","25","11","11","25","83","65","29","35","20","18","22","45","64","62","38","16","11","4","10","3","8","18","13","8","4","4","4","0","0","2","1"
"g18","V","113","534","166","232","18","1","3","8","0","0","0","106","264","270","18","15","12","4","12","13","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","7","7","20","24","0","3","5","6","18","27","39","0","6","5","13","26","27","40","0","7","7","13","19","27","42","0","4","10","12","9","11","15","0","3","6","13","3","12","8","0","2","3","6","1","3","3","0","1","2","3","1","2","3","36","24","2","12","10","13","6","12","51","43","24","11","19","9","10","12","21","83","33","19","2","6","9","9","1","5","22","15","6","0","1","2","2","0","1","3"
"g18","V","114","575","189","232","13","0","7","9","0","5","0","120","270","305","44","12","21","3","5","10","2","2","0","0","0","0","1","1","0","0","1","0","1","0","1","0","0","0","2","0","3","1","0","1","1","0","0","6","6","14","4","25","27","0","2","11","16","8","35","35","0","4","8","15","19","28","45","0","1","10","10","21","27","44","0","5","3","14","7","10","13","0","2","16","13","10","13","14","0","0","6","4","1","3","3","0","2","1","4","2","6","2","50","35","10","9","11","16","6","10","42","51","33","14","20","8","18","10","11","67","39","28","9","8","6","6","7","7","10","8","13","2","1","1","5","0","1","3"
"g18","V","115","620","188","277","16","1","2","13","0","2","0","121","290","330","36","22","21","4","8","2","6","0","1","0","1","0","1","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","2","1","1","0","2","9","16","7","20","26","0","5","12","15","11","27","38","0","6","13","19","24","41","33","0","7","10","16","24","36","48","0","4","12","10","9","8","12","0","0","17","9","12","13","15","0","0","3","5","2","7","2","0","1","5","3","2","3","1","50","27","14","10","9","10","5","13","50","66","58","10","14","13","27","4","14","71","51","22","8","11","4","8","3","1","13","10","8","2","5","0","3","0","0","6"
"g18","V","116","1298","415","572","33","2","14","12","0","2","1","247","587","711","66","35","21","9","15","21","3","4","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","5","2","3","2","0","9","10","13","18","36","77","0","11","26","21","25","53","116","0","7","17","31","53","55","115","0","6","21","24","44","70","129","0","4","12","18","17","21","37","0","8","16","20","19","21","54","0","2","6","7","5","5","12","0","2","3","2","4","5","11","137","73","13","22","29","32","10","33","66","134","100","21","41","33","35","50","63","95","98","43","14","16","14","17","4","16","25","22","11","9","7","2","3","2","1","7"
"g18","V","117","1281","368","585","32","2","22","12","0","7","1","252","596","685","66","48","35","13","14","21","10","3","0","0","0","0","1","2","0","0","0","0","2","0","1","3","2","0","3","2","4","0","1","2","3","0","0","11","12","15","23","30","56","0","11","17","21","43","43","86","0","14","13","32","59","67","105","0","11","14","32","61","71","106","0","6","22","18","22","28","26","0","5","17","18","26","27","37","0","1","5","8","3","1","19","0","2","5","5","4","12","11","98","77","11","16","16","27","16","30","77","121","109","23","39","31","48","32","40","142","90","47","13","16","15","23","13","16","19","31","15","8","9","1","3","3","1","5"
"g18","V","118","540","160","249","16","1","9","4","0","1","0","100","231","309","36","18","16","6","4","9","1","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","4","4","14","33","0","2","4","4","11","24","55","0","2","10","8","9","23","58","0","0","8","3","10","26","92","0","2","5","11","5","5","16","0","2","14","6","5","10","19","0","0","2","1","2","4","8","0","0","3","2","5","2","2","51","17","7","13","5","9","5","13","40","63","51","13","16","14","16","9","17","50","36","23","6","13","6","4","4","0","8","13","4","4","1","1","3","1","1","3"
"g18","V","119","536","184","202","21","2","4","5","0","1","0","117","251","285","66","27","30","4","1","5","3","1","1","0","0","0","0","0","2","0","0","0","0","0","0","1","1","1","0","0","0","0","3","0","2","1","0","6","16","8","12","17","18","0","7","12","13","17","21","37","0","4","14","12","19","26","34","0","5","6","13","10","28","31","0","2","11","7","5","11","9","0","4","17","13","12","11","15","0","0","4","5","5","2","4","0","1","4","1","2","3","2","64","31","8","10","3","12","6","8","42","69","39","4","9","8","7","10","9","47","47","18","9","11","0","9","2","9","12","13","9","3","2","3","2","0","1","0"
"g18","V","120","919","302","422","30","2","4","6","0","5","0","148","419","500","47","28","16","2","8","10","5","0","0","0","1","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","2","4","3","0","0","5","10","10","18","22","56","0","14","9","24","27","41","66","0","4","22","30","32","44","74","0","3","16","22","24","55","96","0","8","14","8","14","9","17","0","7","15","16","8","13","19","0","0","2","3","5","7","5","0","2","5","3","5","5","5","92","44","16","18","11","14","11","28","68","96","64","12","32","30","18","13","28","129","66","27","9","6","7","6","5","8","14","18","8","2","6","2","0","3","2","6"
"g18","V","121","745","223","350","19","1","10","5","0","1","0","136","350","395","21","25","11","5","23","18","3","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","3","2","0","2","2","0","0","0","7","13","11","12","14","34","0","9","13","21","19","31","39","0","9","17","21","33","43","43","0","8","20","19","44","39","54","0","4","8","17","12","19","13","0","4","10","15","15","10","9","0","3","1","3","3","8","2","0","1","1","5","4","2","3","73","39","11","15","8","15","12","16","34","92","61","17","31","11","19","17","33","69","51","25","17","8","4","10","3","6","12","17","8","3","0","2","2","2","1","1"
"g18","V","122","518","124","283","10","0","4","8","0","4","1","84","253","265","6","8","2","2","5","27","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","6","4","5","10","23","0","2","10","9","10","13","30","0","5","10","9","20","28","70","0","4","5","8","16","41","67","0","3","4","4","4","10","17","0","3","2","5","8","13","11","0","2","3","3","6","2","3","0","1","0","2","1","3","1","36","18","5","7","2","15","5","8","28","45","30","7","16","8","22","12","28","115","35","16","4","6","1","4","0","4","14","10","5","1","2","2","2","0","0","5"
"g18","V","123","1196","346","560","29","0","13","12","0","6","0","230","566","630","46","50","20","4","19","23","7","6","0","0","0","0","0","0","1","0","2","2","1","0","0","4","1","0","0","1","1","0","0","1","1","1","0","4","13","26","20","22","49","0","16","22","37","33","49","55","0","11","22","38","50","91","71","0","11","20","32","56","80","78","0","9","16","21","19","28","22","0","14","18","25","17","17","24","0","6","5","4","6","9","4","0","2","4","3","6","7","4","84","71","25","16","13","23","12","18","84","102","83","33","36","33","38","15","43","177","89","36","12","19","4","21","10","13","26","28","11","3","4","4","4","2","2","2"
"g18","V","124","1141","293","556","28","5","5","9","0","10","0","235","547","594","22","32","11","3","15","17","6","2","0","2","3","0","4","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","3","1","2","0","0","11","6","9","19","20","48","0","8","15","22","26","48","61","0","16","12","31","60","61","96","0","12","14","29","57","84","84","0","10","12","22","25","27","30","0","9","12","13","16","24","35","0","4","1","8","3","11","5","0","1","3","7","6","4","4","75","54","12","17","11","25","7","19","73","123","69","24","44","27","36","27","57","149","81","57","7","16","14","16","4","11","29","23","10","3","3","2","1","4","5","6"
"g18","V","125","957","306","434","25","2","5","8","0","2","0","175","428","529","36","22","12","4","9","11","7","4","0","0","1","0","1","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","3","1","1","0","6","14","20","14","22","36","0","9","18","34","25","61","47","0","16","12","37","40","46","62","0","7","16","30","49","54","65","0","7","10","13","20","16","14","0","8","17","15","22","14","19","0","2","6","3","3","6","3","0","1","2","3","4","4","5","99","48","7","30","17","17","8","19","61","116","81","23","30","20","20","12","26","106","69","36","14","9","5","8","7","6","21","22","12","1","2","0","1","0","1","3"
"g18","V","201","1210","513","407","30","2","11","9","0","8","0","230","560","650","32","15","14","5","26","14","8","0","0","0","1","0","1","1","0","0","4","1","0","0","2","0","1","0","0","1","1","0","2","2","0","1","0","6","5","9","16","45","131","0","5","7","12","23","72","182","0","2","2","3","11","29","146","0","4","4","2","8","40","156","0","6","7","8","6","28","67","0","2","8","3","9","27","59","0","1","3","3","3","4","19","0","1","1","2","0","13","10","153","75","30","38","28","33","28","29","99","63","76","19","22","16","22","20","27","142","82","25","17","15","18","18","8","13","34","22","8","9","8","4","2","2","0","5"
"g18","V","202","1115","528","285","33","1","14","6","0","13","0","235","510","605","49","10","20","2","32","8","11","5","0","0","1","0","1","0","0","0","2","0","0","0","1","0","0","0","0","1","0","0","2","2","4","0","0","5","14","9","20","50","119","0","5","15","12","21","79","179","0","2","5","4","12","23","89","0","1","6","6","19","38","80","0","6","9","9","16","28","56","0","7","7","13","18","24","42","0","1","1","3","1","11","17","0","2","2","2","1","9","17","126","88","29","41","25","35","14","35","135","70","40","16","10","8","11","14","17","99","79","48","19","12","11","12","5","17","32","21","11","9","7","3","6","1","3","6"
"g18","V","203","1103","495","315","35","0","23","9","0","11","1","214","507","596","39","8","13","5","31","20","10","2","0","0","0","0","2","0","0","0","4","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","7","2","12","36","140","0","5","7","8","18","73","186","0","2","2","2","4","30","122","0","1","0","2","6","33","111","0","3","6","5","7","16","72","0","2","9","2","8","34","50","0","1","3","1","2","9","22","0","0","1","1","2","12","25","118","70","31","41","22","29","19","38","127","57","33","27","21","15","16","8","21","117","80","32","20","12","4","20","14","7","25","19","17","12","4","4","3","2","2","16"
"g18","V","204","320","113","117","10","0","4","4","0","2","0","70","152","168","13","9","7","2","10","3","5","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","2","2","4","7","25","0","1","4","11","7","14","35","0","1","7","7","8","16","31","0","2","1","4","4","11","25","0","2","2","4","3","4","17","0","1","4","5","5","11","12","0","0","2","1","0","2","4","0","0","1","1","1","5","3","30","25","5","7","2","8","7","3","26","26","15","5","8","9","3","2","8","41","24","18","2","4","2","2","2","6","10","10","2","3","0","1","1","0","1","2"
"g18","V","205","761","280","278","23","2","8","7","1","9","1","152","360","401","16","8","8","2","19","7","4","3","0","0","0","0","3","2","1","0","1","0","0","0","2","0","0","0","0","2","1","0","0","2","1","0","0","4","9","10","11","29","49","0","4","16","16","16","50","66","0","3","7","5","10","39","71","0","6","3","4","9","37","84","0","5","10","12","12","17","34","0","3","11","10","8","11","19","0","1","2","2","6","3","9","0","1","2","2","1","10","12","73","41","11","18","13","21","3","28","72","57","45","14","18","24","7","17","23","73","55","32","5","13","5","8","9","7","18","18","4","4","3","6","2","2","2","10"
"g18","V","206","942","396","308","23","2","9","8","1","5","0","190","436","506","27","14","11","5","19","3","8","0","0","1","0","0","3","0","0","1","1","0","0","0","2","1","3","2","0","0","0","0","4","2","1","0","0","5","13","10","15","36","80","0","7","17","16","20","57","120","0","6","8","12","15","38","77","0","0","4","8","12","37","91","0","4","5","16","17","15","38","0","3","10","15","11","20","36","0","2","1","4","5","6","8","0","1","0","5","5","3","8","89","78","23","21","22","22","16","22","103","88","45","14","26","12","14","13","16","80","77","33","14","13","4","8","4","10","27","15","8","7","7","1","1","1","2","6"
"g18","V","207","815","329","263","22","1","12","3","1","6","0","178","395","420","16","14","6","0","18","2","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","4","14","19","19","27","69","0","3","16","24","20","32","82","0","4","6","11","19","35","58","0","0","5","10","13","32","70","0","4","8","11","13","20","32","0","4","9","13","15","19","30","0","2","1","1","6","5","7","0","0","2","6","5","4","6","105","53","19","28","14","23","11","12","64","76","39","12","21","10","15","4","18","68","61","26","6","22","4","9","4","14","32","15","7","4","3","2","3","3","0","8"
"g18","V","208","719","320","212","23","1","10","2","0","8","0","143","339","380","32","14","8","3","22","7","4","2","0","0","0","0","3","2","2","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","2","2","0","6","7","16","17","29","64","0","8","18","20","27","38","70","0","5","7","10","9","27","49","0","2","5","8","12","27","51","0","4","6","19","16","8","19","0","4","14","13","12","18","10","0","1","4","7","1","4","4","0","1","3","5","2","6","6","91","48","22","15","19","18","11","21","75","54","39","14","17","6","10","6","14","52","65","22","10","10","3","9","2","4","18","19","11","4","1","3","2","1","1","2"
"g18","V","209","688","298","206","13","0","5","9","1","5","0","151","329","359","20","8","10","4","22","12","10","1","0","0","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","0","0","0","4","4","0","0","0","5","9","12","16","26","53","0","4","12","17","23","49","72","0","1","3","6","10","21","62","0","1","2","5","7","25","63","0","9","12","8","17","13","30","0","2","10","8","10","17","15","0","1","0","2","3","2","8","0","1","3","2","2","2","7","92","39","20","23","13","13","14","24","60","53","34","19","7","7","8","6","16","56","60","28","9","16","7","5","6","6","14","12","8","5","0","2","3","0","1","2"
"g18","V","210","593","226","195","24","3","7","3","0","4","0","131","280","313","25","10","13","2","17","9","10","2","0","0","0","0","4","1","2","0","2","0","0","1","0","0","2","0","0","1","0","1","0","2","1","2","0","2","4","11","9","19","52","0","8","14","10","9","28","60","0","3","5","3","11","22","50","0","1","7","3","10","25","55","0","7","5","9","12","12","25","0","3","1","10","12","16","19","0","0","3","0","2","5","9","0","0","5","0","4","5","8","73","37","9","14","17","14","16","17","29","56","34","21","17","9","15","7","15","21","50","29","14","10","5","5","4","7","7","20","5","1","2","3","2","3","1","4"
"g18","V","211","732","298","221","21","1","14","12","0","10","0","155","352","380","20","11","15","1","7","13","2","1","0","0","0","0","0","1","0","0","2","0","0","0","2","0","1","0","0","0","0","0","5","1","4","0","0","4","14","11","10","26","60","0","5","4","14","11","39","100","0","4","7","6","10","35","49","0","1","4","7","10","30","58","0","4","12","11","9","22","19","0","8","8","9","13","19","21","0","1","4","7","4","8","15","0","0","5","0","3","7","4","100","57","17","13","10","15","7","13","66","62","35","17","15","9","13","3","10","57","73","26","7","7","8","12","4","3","15","31","11","4","4","2","2","1","0","3"
"g18","V","212","1060","457","285","29","7","13","5","0","11","2","251","477","583","31","14","13","4","22","11","8","3","0","2","0","0","2","1","1","1","1","0","3","0","2","0","1","2","0","0","0","0","3","0","0","0","0","4","15","14","12","41","78","0","9","28","29","28","70","129","0","5","4","8","11","44","61","0","6","3","6","15","40","82","0","7","16","17","21","33","48","0","5","11","16","13","27","37","0","2","6","1","4","9","16","0","4","6","2","6","5","6","140","90","25","37","22","25","12","25","81","54","62","21","23","12","16","10","13","74","101","43","15","23","13","12","6","14","24","28","14","4","5","3","4","3","2","4"
"g18","V","213","1006","448","308","21","2","16","5","0","10","0","196","452","554","37","15","10","3","22","15","14","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","3","2","0","0","0","5","8","9","19","46","95","0","7","12","14","20","66","147","0","1","1","2","9","24","97","0","2","2","7","8","37","118","0","2","10","11","7","23","50","0","6","5","9","15","25","33","0","1","5","4","4","4","15","0","1","2","2","2","4","10","127","60","24","33","19","28","24","36","97","83","60","15","14","7","20","7","17","85","64","37","13","17","8","17","6","10","24","17","13","5","5","3","2","0","4","5"
"g18","V","214","1262","611","274","31","1","15","14","0","24","2","290","608","654","50","15","26","5","36","4","13","6","2","0","0","0","4","3","0","0","3","0","1","0","3","0","1","0","1","0","0","0","11","3","10","1","0","10","21","46","40","44","105","0","8","32","61","48","72","124","0","4","8","17","17","36","59","0","4","11","12","18","37","51","0","12","32","26","33","24","28","0","13","24","21","25","28","24","0","4","4","11","7","11","9","0","2","4","5","8","10","12","154","98","24","40","27","31","27","43","167","54","32","17","14","8","22","14","10","103","120","40","17","12","6","24","13","13","45","23","16","5","6","7","3","1","8","18"
"g18","V","215","707","396","142","17","0","8","7","0","3","0","134","324","384","36","8","4","3","24","1","8","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","5","7","20","29","34","62","0","12","24","25","27","56","95","0","3","5","4","11","14","39","0","0","4","5","7","16","34","0","5","11","12","8","13","23","0","4","4","13","9","18","14","0","1","3","5","1","3","6","0","1","2","5","0","3","5","110","58","21","22","14","22","17","29","103","25","29","5","6","14","7","7","9","40","47","18","12","7","5","12","9","11","13","13","5","3","1","4","1","3","0","5"
"g18","V","216","649","314","162","14","3","7","2","0","5","0","142","311","338","18","7","10","4","13","3","10","1","0","0","0","0","0","0","1","0","2","2","0","0","0","1","2","1","0","0","0","0","3","2","0","0","0","4","10","18","13","42","43","0","7","16","17","23","46","75","0","5","5","9","7","20","39","0","2","4","3","11","20","37","0","6","17","14","15","8","20","0","6","8","12","10","12","14","0","0","2","1","5","5","3","0","1","0","5","3","6","0","84","52","24","13","14","14","10","15","88","25","26","6","13","6","11","1","10","64","51","18","5","13","14","8","6","9","18","9","6","4","1","3","1","1","1","5"
"g18","V","217","837","397","190","24","2","10","7","0","12","1","194","399","438","27","12","19","6","21","4","10","2","1","0","0","0","5","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","8","3","3","1","0","4","14","29","15","25","70","0","11","26","38","33","47","85","0","6","11","8","12","35","33","0","4","2","9","12","32","26","0","10","16","22","15","23","17","0","8","11","18","15","19","20","0","0","10","7","5","7","5","0","1","3","5","4","4","5","110","78","24","23","10","10","18","28","96","40","35","3","11","8","13","6","7","67","69","36","15","8","7","11","6","13","29","18","11","2","5","5","5","1","2","7"
"g18","V","218","1160","616","247","30","4","13","9","1","17","2","221","525","635","47","10","15","8","41","6","9","2","0","0","0","0","0","1","2","0","1","1","0","0","1","1","0","0","0","0","0","0","3","0","2","1","0","8","16","37","30","50","97","0","16","21","46","47","92","156","0","3","7","12","14","24","62","0","5","7","9","9","33","62","0","1","15","18","17","26","45","0","2","16","18","12","21","30","0","0","1","4","11","10","17","0","1","4","6","7","9","6","177","109","35","45","20","28","25","32","145","57","42","16","20","11","10","12","13","66","74","40","15","14","6","14","12","15","31","18","12","5","13","2","4","2","2","18"
"g18","V","219","545","244","185","16","1","6","5","0","3","0","85","232","313","13","3","6","3","17","4","6","3","0","0","0","0","1","0","1","0","3","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","4","7","26","52","0","1","2","10","10","26","105","0","1","1","2","5","16","59","0","0","1","1","4","28","67","0","2","3","3","4","6","25","0","0","0","2","4","9","27","0","1","2","1","1","4","6","0","0","1","2","1","3","9","60","43","12","16","11","16","12","25","49","41","19","6","9","11","12","7","19","61","30","13","7","8","2","6","5","1","13","7","13","1","4","0","4","0","1","1"
