"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g20","R","10-0110","2047","899","565","59","6","23","24","0","18","0","453","1022","1025","178","33","85","23","40","22","13","8","1","0","1","0","14","13","6","1","7","3","7","0","0","2","2","0","0","0","0","0","4","0","2","0","0","45","71","48","51","67","130","0","48","74","57","72","78","158","0","17","26","24","23","59","149","0","11","17","20","26","59","134","0","32","49","47","34","33","54","0","25","29","35","35","35","45","0","6","13","9","7","14","14","0","7","14","11","10","15","10","511","92","79","14","16","17","26","6","138","234","50","36","13","12","7","20","8","185","207","84","47","12","12","8","25","6","52","77","20","8","4","5","4","3","1","8"
"g20","R","10-0120","1291","672","276","52","3","15","11","0","5","0","257","637","654","56","11","25","10","60","10","13","8","3","0","1","0","3","0","2","0","2","5","1","1","2","1","0","0","3","2","0","0","1","0","1","0","0","26","47","20","26","46","124","0","25","48","34","53","72","151","0","11","18","8","12","41","66","0","3","5","9","13","36","54","0","13","19","17","24","24","51","0","7","14","10","15","37","26","0","3","8","5","7","8","13","0","2","4","6","8","11","11","378","80","48","15","15","14","21","3","98","116","26","26","5","13","5","10","6","69","136","33","25","8","9","4","8","3","31","57","9","4","0","2","3","4","0","7"
"g20","R","10-0610","4425","1888","1317","126","6","47","41","1","14","2","983","2117","2308","69","24","29","8","217","82","82","18","3","8","3","0","8","0","6","2","9","2","7","0","10","6","6","0","1","0","1","0","5","3","7","1","0","75","78","85","119","104","357","0","78","91","135","152","179","435","0","45","34","37","77","94","331","0","19","29","46","64","113","428","0","71","65","61","84","96","174","0","31","42","45","80","73","161","0","18","18","10","18","20","46","0","13","8","6","16","29","35","1078","219","128","31","54","36","73","25","244","550","148","86","23","39","32","56","25","358","493","167","81","31","27","25","35","14","110","143","29","15","5","8","8","11","2","16"
"g20","R","10-0710","1225","584","272","34","4","17","13","0","8","0","293","603","622","34","10","13","1","75","13","19","6","4","0","4","0","2","0","2","0","0","2","5","1","0","1","0","0","0","1","0","0","2","1","1","0","0","28","23","26","24","42","103","0","33","44","39","44","48","130","0","16","10","6","13","16","92","0","10","6","5","9","30","59","0","34","14","27","24","19","46","0","29","15","16","24","20","25","0","9","8","6","4","7","6","0","5","5","7","6","3","10","312","62","42","5","17","9","16","7","114","111","29","15","5","10","11","8","4","79","151","55","25","7","12","5","6","2","30","50","8","3","4","1","2","0","3","5"
"g20","R","10-0910","1864","1093","305","45","4","19","9","0","15","2","372","919","945","73","13","27","5","105","23","21","10","0","2","0","0","2","1","5","0","6","0","4","0","2","0","1","0","1","0","0","0","1","3","2","1","0","28","56","70","64","73","182","0","55","69","74","80","125","217","0","7","13","19","17","36","77","0","4","7","13","13","34","65","0","28","33","35","40","34","56","0","12","20","30","24","24","36","0","5","6","12","11","6","11","0","3","6","6","8","7","13","541","149","65","18","27","22","41","8","222","119","34","17","6","16","7","13","4","89","174","68","32","13","18","5","10","7","45","53","13","6","2","4","5","1","1","9"
"g20","R","10-1001","126","65","28","1","0","1","2","0","0","0","29","56","70","7","4","0","0","6","2","2","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","2","3","5","12","0","4","2","6","2","7","17","0","0","2","2","2","2","5","0","1","1","1","2","2","8","0","0","1","3","1","5","4","0","0","0","3","5","2","5","0","0","1","0","0","0","1","0","1","1","0","0","0","0","41","12","1","0","1","0","1","1","8","14","1","2","0","4","0","0","1","6","11","5","2","4","1","0","3","2","1","3","0","1","0","0","0","0","0","0"
"g20","R","10-1002","36","20","7","0","0","0","0","0","0","0","9","12","24","1","0","0","0","3","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","1","2","4","9","0","0","0","0","0","0","4","0","0","0","0","2","0","1","0","0","1","0","0","2","2","0","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","2","0","0","0","1","3","1","4","2","0","0","0","0","0","0","1","4","2","1","2","1","0","0","1","0","2","0","0","0","0","0","0","0","0","0"
"g20","R","10-1003","16","8","3","0","0","0","0","0","0","0","5","8","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","0","1","0","1","1","1","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","2","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"g20","R","10-1004","2","1","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","R","10-1005","3","3","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
