"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g14","V","11-1030","752","360","247","13","1","3","3","0","6","1","118","351","401","87","20","29","3","23","7","3","1","1","0","0","0","10","15","4","2","0","0","0","0","2","0","0","1","0","0","0","0","3","1","0","0","0","6","8","12","20","53","40","0","6","16","20","31","64","84","0","3","13","14","25","32","44","0","0","3","16","27","29","41","0","2","11","11","10","14","18","0","3","6","12","7","16","8","0","2","1","3","5","2","2","0","0","1","1","2","6","2","30","29","25","39","13","29","9","23","163","11","20","9","24","12","20","12","14","125","18","20","17","13","5","8","5","3","29","8","3","1","4","2","2","0","1","6"
"g14","V","11-1040","654","331","139","12","1","9","1","0","9","2","150","294","360","107","21","35","9","23","5","10","0","0","0","1","0","0","1","0","0","0","0","2","0","0","0","0","0","1","0","0","0","2","0","1","0","0","4","14","16","23","33","50","0","5","23","21","35","59","48","0","1","1","5","9","19","27","0","3","3","3","15","14","39","0","2","20","8","15","18","12","0","8","13","7","13","16","18","0","2","4","1","2","2","6","0","0","1","5","4","4","3","36","40","26","45","22","29","20","26","87","17","13","17","17","2","17","12","11","33","36","37","20","14","11","11","4","6","11","6","6","6","4","2","3","4","0","3"
"g14","V","11-1070","581","283","183","11","0","1","3","0","6","0","94","273","308","128","29","19","4","16","5","3","2","0","1","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","3","4","12","18","45","43","0","5","13","17","19","47","57","0","2","3","6","22","22","31","0","1","1","13","18","19","45","0","2","5","9","11","12","12","0","4","7","4","6","13","9","0","2","2","0","2","3","2","0","1","0","1","1","4","3","21","30","22","25","7","19","5","17","137","11","13","20","9","10","15","13","15","77","12","13","7","13","3","12","4","4","26","4","5","2","3","0","2","1","0","4"
"g14","V","11-1080","609","282","185","15","0","8","2","0","5","3","109","284","325","69","17","22","3","25","6","8","1","0","0","0","0","3","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","3","0","0","5","2","8","20","25","55","0","2","7","12","22","53","71","0","1","4","10","14","29","40","0","0","2","4","13","31","37","0","1","5","13","11","10","11","0","1","10","8","12","12","15","0","1","0","3","3","8","5","0","1","0","1","2","4","5","34","20","21","28","13","22","12","19","113","17","13","14","11","5","16","10","13","86","16","17","15","16","4","10","6","7","18","7","5","8","1","0","1","1","2","8"
"g14","V","12-1120","432","215","104","14","1","4","5","0","7","0","82","228","204","46","10","13","5","16","4","4","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","7","9","13","15","29","29","0","7","17","11","12","33","33","0","3","8","2","11","14","19","0","0","4","4","5","9","25","0","2","10","11","10","11","9","0","3","6","4","6","1","9","0","2","4","4","1","3","2","0","2","4","1","3","1","4","51","28","13","22","12","26","3","11","49","16","19","11","6","5","13","5","6","23","21","17","9","6","4","5","4","5","11","10","5","4","6","0","0","1","4","1"
"g14","V","12-1130","285","174","35","8","0","2","5","0","2","0","59","147","138","80","14","18","3","4","1","0","0","0","0","0","0","3","0","0","0","1","1","1","0","0","0","0","0","1","0","0","0","7","0","2","2","0","6","16","6","14","21","17","0","8","18","7","17","20","24","0","2","2","3","3","6","6","0","1","2","2","3","2","3","0","3","13","4","7","2","5","0","2","4","4","7","3","5","0","1","3","1","4","1","1","0","0","3","0","1","2","0","28","18","15","14","15","18","3","19","44","5","7","3","1","1","3","2","2","11","16","9","9","3","5","3","0","2","12","2","4","3","2","1","2","2","1","0"
"g14","V","12-1160","429","270","48","6","1","4","4","0","1","2","93","221","208","118","15","21","6","13","1","6","0","0","0","0","0","2","0","0","0","1","0","2","0","0","0","2","0","0","0","0","0","4","0","1","0","0","7","14","17","20","28","34","0","7","25","23","22","39","34","0","0","5","2","4","11","7","0","0","3","2","5","6","3","0","8","15","10","12","4","10","0","2","8","3","9","8","4","0","0","2","3","3","3","2","0","1","1","1","0","0","2","33","26","22","36","16","33","12","18","74","5","11","6","2","5","5","1","2","11","18","22","12","11","5","5","3","1","16","4","6","1","0","0","0","1","3","3"
"g14","V","12-1170","443","270","59","12","1","2","5","0","11","1","82","221","222","73","9","18","5","12","3","3","1","0","0","0","0","0","0","0","0","2","0","1","0","1","0","0","0","0","1","0","0","4","1","1","0","0","11","18","13","21","28","32","0","7","22","17","25","43","33","0","0","3","4","10","10","7","0","0","3","2","4","9","7","0","7","12","11","8","6","4","0","6","11","6","2","4","5","0","0","4","4","3","3","2","0","1","6","2","4","0","3","41","29","19","29","17","20","11","16","88","8","9","6","4","2","5","1","5","19","31","12","8","12","1","3","2","4","9","7","6","5","3","3","3","0","2","3"
"g14","V","12-1180","638","337","110","15","1","9","10","0","10","2","144","303","335","51","7","11","5","27","5","7","2","1","0","0","0","2","0","0","0","6","0","2","0","1","0","0","0","0","0","0","0","1","1","0","0","0","5","25","18","27","34","29","0","13","35","25","24","45","57","0","1","4","7","17","13","14","0","1","3","6","14","11","19","0","7","26","13","8","10","11","0","7","22","13","9","8","10","0","2","13","6","3","5","5","0","0","1","5","4","1","2","48","54","31","43","19","21","16","11","94","14","15","9","11","8","14","3","5","31","37","39","10","16","10","8","2","8","14","17","8","7","5","1","2","0","0","7"
"g14","V","12-1190","523","295","72","6","0","7","4","0","6","0","133","263","260","25","0","5","2","19","1","11","0","3","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","5","16","24","20","31","31","0","7","28","20","27","44","42","0","1","1","6","7","9","14","0","0","2","2","8","4","18","0","5","7","18","11","19","21","0","5","18","6","7","11","5","0","2","5","1","0","6","3","0","0","2","1","3","0","0","53","37","26","42","23","35","7","15","57","9","12","3","6","5","10","1","4","22","30","30","14","14","6","10","6","4","19","4","2","5","3","1","3","0","0","5"
"g14","V","12-1202","53","30","11","2","0","1","1","0","0","0","8","30","23","2","0","1","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","7","6","0","0","0","0","0","4","10","0","0","0","0","3","1","3","0","0","0","0","0","0","4","0","0","1","0","0","1","2","0","0","0","1","0","0","3","0","0","0","0","0","1","2","0","0","0","0","1","0","0","12","1","2","2","2","1","0","3","7","0","0","1","2","2","2","0","2","2","1","1","0","1","2","0","1","1","1","3","0","0","0","0","0","0","0","1"
"g14","V","12-1203","136","53","56","2","0","1","1","0","1","0","22","65","71","0","1","0","0","6","6","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","3","3","8","9","0","2","2","2","3","9","9","0","2","1","2","2","13","8","0","0","1","5","6","11","5","0","0","1","3","1","2","1","0","1","2","3","1","3","4","0","0","0","0","1","2","0","0","0","0","0","1","1","0","7","5","4","7","3","0","2","3","22","4","9","5","1","1","4","6","5","21","3","6","1","3","0","1","3","2","3","1","0","0","1","0","0","0","1","2"
"g14","V","12-1210","628","383","82","12","3","11","4","0","9","1","123","267","361","62","5","16","4","29","1","6","2","1","0","0","0","1","0","0","0","0","0","1","1","2","0","0","0","0","1","0","0","1","0","0","0","0","7","29","19","16","30","41","0","15","41","20","31","46","88","0","0","4","4","12","5","18","0","1","4","4","7","6","17","0","6","9","13","14","7","14","0","3","22","9","6","5","15","0","1","2","4","5","1","6","0","1","4","5","5","2","4","71","65","36","47","14","48","7","13","82","11","14","9","7","3","5","3","1","29","26","23","19","21","11","5","4","5","9","13","7","2","3","2","3","3","3","4"
"g14","V","12-1211","748","340","250","7","0","9","6","0","3","1","132","351","397","35","14","12","2","21","19","12","1","0","1","0","0","2","0","1","0","1","1","0","0","2","0","0","0","0","0","0","0","2","0","1","0","0","1","5","15","27","41","50","0","4","12","20","38","66","61","0","4","3","12","26","31","54","0","5","1","7","19","30","58","0","1","4","11","18","16","15","0","2","9","9","17","18","12","0","1","0","3","4","4","5","0","1","0","0","4","1","3","28","27","23","35","17","30","18","19","143","20","17","7","17","9","19","11","16","134","16","19","10","14","10","12","10","6","35","4","3","5","4","0","0","2","5","3"
"g14","V","12-1220","692","394","120","11","2","7","3","0","8","0","147","314","378","57","10","14","1","14","7","7","5","1","0","0","0","3","1","0","0","0","2","0","0","2","0","0","0","1","0","0","0","1","0","0","1","0","4","23","20","24","43","46","0","10","40","32","31","53","68","0","4","9","4","8","14","20","0","1","5","7","6","8","34","0","6","18","15","12","15","14","0","2","12","12","10","15","16","0","1","2","2","3","2","5","0","0","3","0","3","3","7","73","58","29","48","33","34","12","18","89","18","13","8","11","3","11","4","11","41","42","33","17","14","5","12","4","3","17","10","6","2","4","1","1","1","1","5"
"g14","V","12-1230","623","343","99","17","2","8","3","0","21","2","128","315","308","81","5","13","10","27","4","5","4","1","1","1","0","1","0","0","0","4","0","3","0","0","0","2","0","0","1","0","0","6","1","1","0","0","3","27","24","24","35","32","0","12","31","35","26","41","53","0","1","11","11","13","10","16","0","2","7","6","4","7","11","0","3","23","13","6","14","14","0","5","14","11","8","7","10","0","1","5","7","5","9","8","0","1","5","2","5","3","2","64","43","25","42","21","35","11","21","81","12","12","6","15","3","10","3","7","31","39","29","13","19","6","7","1","3","11","12","5","6","6","2","6","4","3","9"
"g14","V","12-1240","493","277","71","16","2","8","3","0","9","1","106","245","248","75","5","26","4","17","1","2","3","0","0","0","0","2","0","1","0","1","0","1","0","0","0","1","0","1","0","0","1","1","0","1","0","0","3","15","12","18","26","51","0","2","19","17","16","29","69","0","0","4","4","3","8","18","0","1","1","1","4","4","23","0","3","6","11","9","10","20","0","2","11","4","11","7","12","0","0","3","1","4","4","12","0","1","4","1","3","2","4","44","39","25","38","17","30","9","14","61","12","11","7","4","5","4","5","3","20","30","18","5","19","8","12","2","3","9","11","7","3","5","0","2","2","1","8"
"g14","V","12-1260","455","291","59","10","0","10","4","0","11","0","70","227","228","160","8","13","7","7","6","2","1","0","0","0","0","1","0","0","0","2","0","1","1","0","0","3","0","1","0","0","0","2","0","0","2","0","4","15","16","22","36","42","0","8","25","16","27","37","43","0","1","4","0","9","8","7","0","1","3","7","5","7","7","0","6","7","8","8","8","7","0","2","4","6","6","1","7","0","0","3","5","3","2","6","0","1","3","1","3","4","4","37","31","25","42","23","23","11","23","76","11","14","6","6","6","2","1","1","12","15","20","7","4","5","8","3","4","4","8","6","0","4","2","5","1","4","5"
"g14","V","12-1280","738","418","138","15","1","5","8","0","10","2","141","354","384","30","8","12","4","36","6","9","3","2","0","0","0","3","0","2","0","1","2","1","0","1","0","1","0","0","0","0","0","5","1","2","0","0","3","27","28","19","41","58","0","11","29","31","44","48","79","0","3","12","7","10","11","35","0","2","8","9","6","9","26","0","4","22","16","12","14","12","0","1","17","5","11","14","13","0","1","2","4","0","5","8","0","2","5","2","5","5","2","77","58","22","41","26","36","15","19","124","19","16","11","13","7","7","6","12","47","33","30","12","11","4","14","6","7","24","6","9","3","7","0","3","3","5","5"
"g14","V","12-1290","725","357","201","12","2","7","3","0","6","0","137","335","390","12","3","1","0","35","4","4","2","0","0","0","0","0","0","2","0","2","1","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0","2","11","14","15","32","77","0","5","12","11","27","54","97","0","2","1","1","15","21","61","0","1","1","5","19","11","63","0","0","2","8","17","10","33","0","1","4","7","15","18","22","0","1","0","0","1","3","8","0","1","2","4","1","4","5","40","40","33","32","19","31","12","20","130","14","14","12","21","10","10","8","13","99","28","15","12","17","13","13","1","10","28","8","0","4","6","3","3","1","1","4"
"g14","V","12-1310","631","346","125","9","1","8","2","0","0","1","139","322","309","42","11","6","2","18","9","8","0","1","0","0","0","1","0","0","0","6","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","7","9","11","30","52","63","0","3","14","13","32","49","63","0","3","1","3","16","20","26","0","1","2","1","9","16","27","0","8","5","6","13","10","27","0","1","10","5","19","14","21","0","0","1","0","5","5","1","0","0","1","1","0","5","2","29","38","43","40","12","32","10","18","124","10","9","11","11","11","12","3","8","50","22","32","9","17","5","14","9","6","25","3","4","4","0","0","1","0","2","7"
"g14","V","12-1320","418","277","48","6","1","5","3","0","6","0","72","207","211","149","13","37","3","9","0","2","0","0","0","0","0","2","3","0","0","1","0","0","0","3","0","0","0","0","0","0","0","2","1","1","2","0","6","11","22","29","27","25","0","8","17","21","31","34","46","0","0","3","6","7","7","8","0","0","0","1","2","5","9","0","5","6","8","9","6","12","0","4","3","2","9","5","3","0","1","2","1","2","1","3","0","1","2","1","5","2","0","30","31","20","38","20","34","15","9","80","5","6","1","5","0","8","1","6","16","24","11","5","6","2","8","2","4","10","5","3","0","3","1","3","1","3","2"
"g14","V","12-1340","406","267","44","3","0","4","4","0","4","1","79","199","207","157","14","38","5","3","1","2","0","0","0","0","0","2","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0","3","1","0","0","0","4","7","15","20","30","37","0","7","17","18","22","35","55","0","0","4","7","7","6","7","0","0","2","1","2","5","3","0","3","10","11","9","6","6","0","4","7","4","8","4","7","0","1","3","1","1","4","0","0","0","1","0","2","3","0","19","29","20","42","8","24","6","26","93","6","5","4","2","4","8","0","3","12","18","20","7","12","4","6","3","2","7","5","3","2","0","0","2","2","1","1"
"g14","V","12-1360","693","309","223","10","0","11","5","0","5","1","129","329","364","58","11","20","2","7","12","11","3","0","0","0","0","2","1","0","0","0","2","1","0","2","2","0","0","0","0","0","0","2","0","1","0","0","4","13","13","22","37","49","0","10","12","15","17","49","68","0","1","3","7","8","25","58","0","4","4","4","12","28","69","0","4","9","2","15","16","24","0","6","9","6","5","9","24","0","1","1","1","3","6","7","0","3","3","1","0","5","1","33","48","23","38","15","25","9","14","104","17","23","14","20","8","16","3","19","103","25","31","9","11","14","9","5","4","21","8","6","1","7","0","2","0","2","6"
"g14","V","12-1370","597","297","153","9","1","6","3","0","6","0","122","296","301","52","5","8","0","18","7","11","2","0","0","0","0","1","1","0","0","1","4","1","0","2","0","2","0","1","0","0","0","0","0","0","0","0","0","5","7","18","30","69","0","2","16","10","28","38","74","0","0","3","2","10","21","42","0","0","4","2","13","12","44","0","1","10","6","12","19","25","0","2","2","2","12","16","15","0","1","2","5","1","6","1","0","0","0","1","2","2","4","21","30","31","27","11","28","7","25","117","8","12","17","11","7","13","6","5","74","30","15","9","15","7","10","3","8","25","7","2","2","2","1","2","0","5","4"
"g14","V","12-1380","680","325","184","15","1","4","8","0","3","0","140","333","347","82","12","15","7","16","5","12","1","1","1","0","0","2","0","1","1","0","1","0","0","1","0","0","1","0","0","0","0","9","2","0","0","0","1","13","15","15","31","72","0","2","10","17","25","48","76","0","2","2","6","20","20","50","0","1","5","3","12","20","43","0","2","8","7","7","19","29","0","4","7","8","12","18","19","0","2","2","2","1","2","5","0","1","4","1","2","3","6","29","32","17","37","12","26","12","12","148","13","20","11","19","4","21","9","11","76","25","20","9","23","9","13","6","13","22","13","4","6","2","1","1","0","2","2"
"g14","V","12-1390","533","244","135","12","0","9","2","0","16","1","114","269","264","9","3","2","1","25","9","16","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11","6","11","30","49","0","7","6","10","18","43","52","0","2","4","2","7","24","41","0","1","1","1","8","20","24","0","6","4","3","14","13","25","0","4","4","2","9","13","17","0","2","2","0","1","6","5","0","2","1","1","5","7","8","20","22","25","26","10","17","15","26","83","15","9","7","7","6","11","9","11","60","15","21","12","13","9","13","8","4","19","7","6","10","2","0","4","0","3","8"
"g14","V","12-1430","741","420","150","15","0","8","4","0","7","1","136","339","402","38","11","9","0","38","9","7","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","3","0","1","1","0","3","8","17","39","47","51","0","7","18","21","48","73","88","0","1","1","9","19","24","30","0","2","3","7","15","11","28","0","0","9","12","10","20","20","0","2","4","11","14","15","19","0","2","2","4","3","6","2","0","1","1","2","5","4","3","50","35","21","37","24","36","13","37","167","15","12","6","17","5","9","3","8","75","21","19","18","13","12","12","3","6","32","6","5","4","5","3","2","1","4","5"
