"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g16","R","111","1010","255","491","25","1","12","9","0","1","0","216","498","512","44","39","20","5","11","20","6","0","0","1","0","0","0","1","0","0","0","0","0","0","4","0","6","1","0","0","0","0","2","3","0","0","0","8","6","16","17","21","34","0","18","13","20","22","38","42","0","20","20","35","67","55","57","0","7","21","48","57","51","53","0","15","13","23","24","18","20","0","12","14","23","15","21","18","0","7","4","6","7","2","3","0","2","6","3","2","3","3","67","22","32","21","36","15","18","4","40","135","50","53","31","37","34","62","19","70","80","31","25","10","22","6","15","9","18","21","7","9","5","2","0","2","0","2"
"g16","R","112","1622","440","763","56","2","10","14","0","5","0","332","794","828","80","73","61","12","21","25","11","8","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","10","0","0","0","18","20","19","22","45","66","0","14","28","20","44","61","83","0","21","37","53","80","82","110","0","21","37","54","82","77","109","0","23","39","30","26","28","28","0","18","38","23","24","36","19","0","9","12","13","4","3","6","0","7","8","9","4","5","7","120","19","42","28","45","20","32","16","118","164","48","80","42","63","31","79","36","220","118","22","40","33","31","21","20","9","38","41","7","15","7","4","2","3","0","8"
"g16","R","113","889","291","354","28","1","6","15","0","9","0","185","432","457","80","31","46","5","6","6","3","2","0","0","0","0","1","2","0","1","0","1","2","0","1","0","0","0","2","0","4","1","3","1","2","0","0","9","25","16","16","36","33","0","7","32","18","17","44","38","0","17","18","23","25","41","51","0","6","21","23","34","38","57","0","11","17","17","17","18","9","0","11","23","17","17","14","14","0","8","10","7","3","5","0","0","5","5","3","6","5","2","92","21","23","18","29","11","19","3","75","91","27","46","22","28","17","21","9","93","68","27","25","12","8","10","15","3","17","33","6","4","2","5","0","2","2","5"
"g16","R","114","974","311","373","31","2","5","16","0","4","0","232","461","513","82","36","64","11","10","5","8","1","2","0","1","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","7","2","0","0","8","28","20","18","28","34","0","10","29","19","20","53","44","0","11","26","29","38","41","36","0","9","33","31","34","36","49","0","17","33","27","14","14","10","0","16","25","24","21","16","15","0","3","8","5","4","7","2","0","2","10","3","6","7","1","88","23","25","20","26","8","32","11","78","116","19","32","19","48","8","28","11","92","90","26","37","16","23","10","8","2","20","29","5","9","1","4","0","1","0","9"
"g16","R","115","1769","539","795","54","1","12","17","0","4","2","345","821","948","118","60","56","16","14","24","7","5","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","3","3","3","0","9","3","0","2","0","20","14","25","33","46","87","0","32","31","33","38","76","104","0","22","47","43","81","72","125","0","17","39","35","71","77","166","0","20","21","34","25","20","43","0","10","34","40","28","25","45","0","3","8","6","7","7","12","0","10","13","4","4","5","11","166","26","42","42","70","15","60","17","101","220","42","89","54","63","64","98","28","137","119","31","40","24","39","13","30","9","40","32","11","17","5","8","2","2","3","10"
"g16","R","116","1822","546","833","54","2","17","9","0","6","1","354","875","947","114","73","67","15","18","32","14","4","0","0","0","0","1","1","0","0","0","1","2","0","0","5","1","1","3","2","4","0","4","5","3","0","0","17","27","29","34","55","66","0","36","35","32","70","51","94","0","28","47","70","94","75","109","0","17","37","56","81","95","124","0","22","38","29","36","25","27","1","18","26","35","36","28","33","0","6","6","9","6","4","16","0","4","4","6","7","13","8","158","43","43","40","51","25","56","26","104","221","55","89","54","92","48","81","35","158","128","33","44","21","46","23","28","11","20","41","11","13","4","6","3","1","0","10"
"g16","R","117","789","237","337","24","5","9","3","0","2","0","172","354","435","69","25","51","12","2","9","3","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","7","13","9","11","16","39","0","2","15","14","20","25","66","0","7","16","17","12","30","73","0","3","14","9","18","34","104","0","11","19","14","12","10","16","0","9","22","14","9","17","19","0","4","3","5","3","3","4","0","2","3","3","7","2","4","62","12","26","14","21","9","25","9","59","93","19","38","20","25","15","40","15","72","63","12","30","16","13","6","14","4","14","17","4","4","1","5","1","4","0","7"
"g16","R","118","929","304","320","46","6","6","12","0","4","0","231","428","501","125","54","78","19","4","7","9","1","0","1","0","0","0","1","2","0","0","1","0","0","1","1","2","1","0","0","1","0","6","1","6","1","0","14","26","16","18","19","30","0","29","36","29","24","26","37","0","15","29","26","19","31","38","0","7","23","27","24","32","49","0","17","34","14","14","9","12","0","15","39","27","17","15","18","0","3","14","12","8","5","5","0","5","8","1","5","2","6","120","24","23","12","33","11","19","5","57","108","24","39","12","13","15","23","15","71","89","29","28","13","25","10","15","2","20","33","7","8","4","8","0","6","4","4"
"g16","R","119","1307","414","578","44","3","3","17","0","7","1","240","625","682","81","55","52","6","12","15","7","0","1","0","2","0","1","0","0","0","3","1","0","0","1","1","3","0","1","0","0","0","3","4","5","0","0","15","27","21","32","27","59","0","12","28","35","39","51","68","0","14","41","36","46","57","96","0","10","26","30","39","66","117","0","14","24","16","23","11","18","0","24","26","22","27","17","18","0","3","11","9","8","11","6","0","3","9","2","6","6","1","137","24","36","25","36","15","42","15","84","139","34","61","47","39","19","45","22","172","102","21","27","13","18","9","14","10","26","29","7","9","9","6","3","4","0","8"
"g16","R","120","1027","277","497","27","1","18","11","0","1","0","195","497","530","39","41","28","12","22","21","5","1","0","0","0","0","1","1","1","0","2","0","0","0","1","2","0","1","0","3","1","0","2","2","3","0","0","16","9","12","17","24","31","0","12","19","27","33","34","43","0","19","33","34","59","52","58","0","13","29","32","54","52","62","0","16","19","21","15","20","11","0","2","22","22","20","11","16","0","4","9","3","5","7","3","0","2","10","5","4","4","2","90","16","29","14","28","13","30","11","46","137","35","63","26","47","21","57","37","74","66","27","23","16","21","10","10","5","17","21","7","7","5","4","2","4","1","7"
"g16","R","121","723","171","381","16","0","4","10","0","7","1","133","363","360","11","13","6","2","7","38","6","1","0","0","0","0","0","0","1","0","1","0","0","0","3","0","0","1","0","0","0","0","1","0","0","0","0","3","15","8","7","12","31","0","3","16","13","14","21","28","0","13","20","21","32","39","69","0","4","10","19","30","53","71","0","11","11","8","3","13","24","0","10","10","11","6","12","14","0","2","5","5","4","4","3","0","1","3","2","1","5","3","49","8","15","3","26","8","20","8","34","61","25","31","19","30","22","38","18","137","49","18","13","5","13","3","8","2","22","13","4","6","4","3","0","0","0","8"
"g16","R","122","1563","442","730","41","0","12","13","0","7","0","318","739","824","68","61","32","7","22","21","14","4","0","0","2","0","0","0","2","0","2","5","2","0","0","2","1","0","1","1","0","0","1","1","3","0","0","20","25","29","16","33","53","0","25","38","40","45","55","63","0","26","37","44","92","89","78","0","23","35","50","81","89","86","0","31","24","24","24","31","18","0","21","36","27","36","18","28","0","6","8","10","7","7","7","0","2","5","6","5","9","1","142","46","36","19","43","15","24","16","101","168","56","71","51","61","27","59","29","208","106","39","53","11","34","17","20","5","33","31","8","8","5","10","4","2","0","5"
"g16","R","123","1504","390","721","50","5","4","11","0","14","0","309","739","765","27","48","23","6","17","30","12","3","0","3","3","0","5","0","0","0","4","1","1","0","1","0","1","0","0","0","0","0","6","4","2","0","0","26","10","17","27","35","59","0","9","27","30","39","57","54","0","31","35","52","72","84","90","0","24","25","55","76","90","87","0","20","26","20","33","36","16","0","16","28","26","32","31","25","0","9","7","12","4","10","8","0","5","4","10","5","4","6","119","17","28","20","47","12","33","12","102","145","49","87","45","64","36","89","23","183","113","20","30","25","34","10","25","8","44","30","11","10","5","3","4","6","2","13"
"g16","R","124","1309","423","532","39","0","9","8","0","4","1","293","626","683","75","34","43","11","16","18","12","7","0","0","1","0","0","1","0","0","0","0","0","0","1","0","3","0","1","0","1","0","1","5","1","1","0","17","27","32","19","39","47","0","18","28","41","40","66","49","0","27","33","37","68","56","49","0","16","35","31","61","55","64","0","24","30","23","33","15","18","0","13","41","31","36","13","16","0","5","9","7","4","2","5","0","0","7","3","5","5","9","137","22","44","27","46","11","37","6","93","160","43","50","33","35","15","38","17","141","105","33","45","16","24","17","13","6","34","30","3","6","8","4","0","3","2","5"
"g16","R","201","1481","603","538","34","1","11","9","0","10","1","274","700","781","44","23","24","5","29","26","8","4","0","0","1","0","1","1","0","0","7","0","1","0","2","0","4","0","0","2","2","1","1","3","3","0","0","12","10","11","28","68","125","0","14","13","9","30","95","188","0","11","3","4","16","52","175","0","9","11","4","15","58","180","0","11","14","14","12","34","63","0","6","10","6","16","36","52","0","3","2","3","3","6","20","0","1","2","1","7","11","7","179","51","58","34","44","37","48","21","131","134","46","38","26","30","23","41","20","180","79","30","28","24","32","11","20","8","42","20","12","13","4","4","4","0","1","8"
"g16","R","202","1378","624","370","41","2","27","13","0","21","0","280","631","747","74","26","40","9","37","16","8","4","1","0","0","0","2","0","0","0","2","0","0","0","2","1","0","0","0","0","0","0","6","3","5","1","0","14","20","11","33","60","116","0","11","29","18","43","93","176","0","11","12","9","24","31","93","0","11","6","6","26","51","90","0","15","13","12","23","35","47","0","13","16","10","35","23","38","0","3","7","4","5","12","21","0","1","9","5","9","14","14","165","40","65","41","58","19","53","32","151","86","30","22","23","31","20","26","12","120","102","31","24","17","28","7","24","4","43","29","21","12","9","11","2","6","8","6"
"g16","R","203","1331","576","411","40","2","24","13","0","17","1","247","624","707","39","12","18","7","39","21","10","7","0","0","0","0","3","0","0","0","4","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","8","17","6","18","51","150","0","6","15","10","20","98","177","0","5","3","7","16","48","127","0","7","3","4","26","36","129","0","7","9","7","15","24","61","0","10","14","4","14","30","52","0","3","5","0","8","7","22","0","3","4","2","7","15","21","137","51","54","32","39","31","51","32","149","84","37","29","25","28","12","31","27","138","79","28","32","9","31","19","11","5","33","38","13","4","5","7","3","5","2","20"
"g16","R","204","455","155","167","11","0","7","3","0","5","0","107","238","217","38","15","18","4","12","4","4","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","4","0","0","0","0","0","1","0","0","0","0","3","3","5","11","20","24","0","5","8","9","12","22","33","0","6","17","5","10","21","39","0","2","6","6","7","18","30","0","4","6","7","10","10","22","0","3","9","10","6","9","11","0","3","3","1","0","4","4","0","1","1","0","1","4","4","47","9","17","5","11","10","11","5","40","37","7","15","16","8","4","17","11","52","30","12","11","7","8","4","10","6","19","6","8","3","3","1","0","2","0","3"
"g16","R","205","1005","360","353","25","3","9","10","3","19","1","222","489","516","22","12","15","5","24","11","3","3","0","0","0","0","2","1","1","0","1","1","0","0","7","0","1","0","0","2","2","0","0","2","1","0","0","6","16","18","19","37","55","0","6","25","18","33","65","62","0","9","16","6","19","53","72","0","10","10","10","21","39","88","0","3","21","22","21","24","34","0","12","23","9","17","21","15","0","2","8","7","5","5","11","0","0","4","6","3","11","8","92","22","32","21","33","12","41","14","93","89","23","30","28","18","18","38","13","96","78","18","29","9","24","14","17","3","30","17","7","7","10","4","2","6","5","12"
"g16","R","206","1240","491","432","34","4","10","8","1","12","2","246","570","670","39","22","17","5","19","4","9","0","0","2","0","1","3","0","0","1","1","0","0","0","3","2","1","0","0","0","1","0","4","2","3","0","0","8","21","14","19","54","81","0","16","32","25","27","73","121","0","10","11","19","24","49","91","0","9","10","19","17","47","126","0","5","26","25","23","17","34","0","10","18","16","17","25","30","0","2","4","7","10","7","9","0","0","8","5","8","5","6","141","39","40","31","34","21","38","14","133","112","29","48","20","23","17","37","14","132","92","28","28","13","18","8","15","6","38","27","8","10","2","6","4","4","3","7"
"g16","R","207","971","371","326","22","1","14","9","1","8","0","219","455","516","22","23","17","1","17","9","7","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","1","2","1","1","0","0","13","10","19","17","31","59","0","12","22","29","31","47","81","0","11","9","17","22","36","69","0","5","7","16","28","37","69","0","5","13","20","18","24","31","0","5","12","20","24","20","27","0","4","4","3","3","9","8","0","3","2","5","5","6","3","107","30","42","22","41","14","21","9","85","88","32","33","16","28","8","26","12","83","65","17","37","11","17","5","20","12","35","17","9","6","2","6","4","0","3","8"
"g16","R","208","964","405","296","30","1","7","11","1","10","1","202","469","495","50","21","18","3","26","13","5","5","0","0","0","0","1","2","3","0","0","0","1","0","0","0","0","0","2","0","0","0","1","3","3","1","0","18","19","24","22","35","62","0","14","22","32","29","54","74","0","10","11","17","21","35","55","0","10","10","18","22","28","59","0","9","16","25","16","17","17","0","8","14","24","19","21","16","0","4","7","11","6","5","7","0","1","4","7","2","4","3","121","41","32","27","31","15","32","7","99","93","32","40","16","18","7","19","11","60","69","30","32","4","19","10","11","3","24","25","7","9","5","5","1","2","2","5"
"g16","R","209","954","401","297","20","2","5","13","1","8","0","207","465","489","35","13","16","6","21","16","11","1","0","1","0","0","2","2","1","0","2","0","1","1","4","3","4","0","0","0","0","0","5","4","0","0","0","15","13","26","27","41","57","0","7","18","17","37","74","69","0","9","9","12","20","37","66","0","9","5","8","16","30","76","0","19","18","7","16","21","28","0","12","16","10","19","21","20","0","3","1","2","8","1","9","0","2","7","4","4","3","5","104","39","49","24","27","18","44","13","83","84","36","22","18","16","8","27","10","76","74","25","31","10","15","12","17","1","22","24","8","3","3","4","1","3","1","2"
"g16","R","210","786","278","275","30","3","14","3","0","5","0","178","368","418","39","17","20","5","17","12","11","3","0","0","0","0","4","1","2","0","2","0","0","1","5","2","3","0","0","0","0","0","0","1","1","2","0","5","8","14","15","25","49","0","10","19","16","20","32","65","0","12","7","10","21","20","57","0","4","11","9","15","36","73","0","11","12","16","16","15","25","0","6","13","10","22","14","18","0","4","4","3","4","5","10","0","0","7","4","4","2","8","98","14","19","27","22","18","25","10","45","78","34","34","17","26","13","28","9","36","78","23","19","8","11","5","15","3","16","27","2","4","5","4","3","2","0","8"
"g16","R","211","983","377","298","30","5","11","15","0","12","0","235","487","496","37","24","34","5","7","15","7","4","1","0","0","0","1","1","0","0","0","0","0","0","3","1","1","1","1","0","1","0","2","1","4","0","0","7","25","19","14","28","68","0","5","21","21","19","51","99","0","11","20","10","24","33","58","0","5","9","12","17","37","62","0","16","22","19","22","29","20","0","9","14","15","22","25","22","0","4","5","6","5","7","15","0","3","8","4","3","9","4","120","36","37","20","29","13","24","11","87","87","35","25","19","28","6","12","14","72","75","29","31","19","28","9","11","6","27","28","15","9","3","4","2","6","1","5"
"g16","R","212","1397","548","429","47","8","21","9","0","13","1","321","670","727","48","19","12","4","20","19","18","3","0","2","0","0","1","2","0","0","2","0","3","0","5","0","3","3","0","0","0","0","2","1","2","0","0","15","25","26","24","45","82","0","21","37","24","36","86","127","0","16","24","18","29","54","78","0","8","14","15","26","51","96","0","11","29","34","27","32","44","0","14","20","15","30","33","32","0","7","10","7","8","12","13","0","7","8","10","3","5","9","188","48","64","27","45","21","41","13","101","136","41","47","26","34","17","24","10","94","98","39","53","22","33","9","23","6","38","44","7","13","9","11","4","2","2","7"
"g16","R","213","1314","540","433","33","6","18","6","0","13","2","263","583","731","39","22","22","3","27","19","12","6","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","6","5","1","0","0","9","15","16","20","53","96","0","11","16","16","23","82","183","0","9","12","4","23","35","117","0","9","8","10","9","43","154","0","11","21","11","15","25","47","0","9","21","16","19","34","34","0","3","6","3","5","9","18","0","3","4","6","5","5","11","144","35","56","31","49","31","55","12","127","128","37","28","20","31","13","33","24","119","86","39","33","12","27","15","19","1","31","31","12","10","5","6","1","5","1","7"
"g16","R","214","1688","767","402","57","5","18","24","0","26","2","387","811","877","73","26","48","14","50","11","16","6","0","0","0","0","6","1","1","0","5","0","1","0","3","0","1","0","0","0","0","0","23","8","17","3","0","18","45","59","48","63","99","0","21","54","71","71","109","109","0","19","23","28","30","45","63","0","11","26","20","25","61","51","0","17","51","42","31","31","28","0","22","41","36","25","34","29","0","5","13","10","14","17","12","0","4","7","9","16","14","11","199","46","69","45","62","42","71","16","217","92","28","30","20","35","26","34","14","123","104","47","45","19","44","21","29","20","58","44","11","19","9","5","4","12","6","22"
"g16","R","215","951","489","213","24","1","8","4","1","8","0","203","448","504","50","8","13","2","32","4","11","2","0","0","0","0","1","3","1","0","1","0","0","0","1","0","2","0","0","0","0","0","4","0","4","0","0","13","22","29","26","46","68","0","23","32","29","33","70","98","0","11","9","14","21","21","37","0","1","9","7","16","26","41","0","10","19","16","17","19","24","0","8","19","19","18","18","16","0","2","6","5","3","4","6","0","1","5","5","2","3","4","141","39","40","25","38","24","41","16","125","68","11","14","22","14","13","13","8","50","63","24","24","9","26","13","15","5","24","16","5","5","5","3","5","1","1","5"
"g16","R","216","823","380","220","17","5","9","6","0","9","1","176","409","414","30","12","12","5","19","6","9","1","0","0","0","0","2","0","1","0","2","2","0","0","0","2","2","1","0","0","0","0","4","2","4","2","0","12","23","25","21","44","44","0","12","17","22","36","56","68","0","10","13","15","10","22","43","0","4","10","12","18","26","37","0","10","22","21","13","15","17","0","9","14","13","17","13","12","0","4","5","6","6","6","2","0","1","2","5","4","4","2","109","32","28","20","27","15","27","17","105","48","11","20","12","20","1","20","14","74","55","14","24","18","11","14","14","5","21","16","9","4","3","2","3","2","1","7"
"g16","R","217","1164","504","295","32","5","12","9","0","18","1","288","561","604","48","24","34","7","19","4","11","4","1","0","0","0","4","1","1","0","1","0","1","0","1","0","2","0","0","0","0","0","14","6","7","1","0","14","30","29","27","36","64","0","17","52","37","43","75","80","0","18","19","13","27","41","35","0","16","15","12","27","39","33","0","30","35","24","27","28","21","0","11","27","15","26","27","17","0","4","10","10","5","10","4","0","6","4","5","8","5","6","163","46","48","15","33","24","53","7","115","95","13","32","15","19","11","24","7","79","106","35","29","15","23","15","19","7","39","28","7","9","6","10","2","3","4","8"
"g16","R","218","1491","741","347","46","3","14","13","0","21","3","303","689","802","77","17","22","7","43","8","13","3","0","0","0","0","0","0","3","0","2","1","0","0","0","1","0","0","0","0","0","0","7","1","1","2","0","16","30","34","44","80","92","0","22","40","51","70","111","151","0","12","15","23","15","36","73","0","8","9","17","17","40","82","0","10","27","32","24","36","36","0","7","39","26","17","26","23","0","2","2","9","14","12","15","0","2","9","10","7","14","4","229","60","69","34","55","37","52","31","174","77","32","37","22","19","19","28","12","101","97","33","32","14","27","15","32","9","44","35","11","16","4","5","2","4","5","18"
"g16","R","219","683","304","230","21","2","6","6","0","6","0","108","287","396","19","7","6","2","17","7","5","3","0","0","0","0","2","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","5","8","13","26","57","0","4","10","12","13","44","108","0","1","6","0","7","18","72","0","2","3","1","4","29","87","0","2","6","6","6","9","17","0","2","7","5","9","17","22","0","1","5","1","0","7","10","0","1","0","2","1","6","7","79","19","28","17","21","19","35","14","72","43","15","15","15","15","9","29","8","81","22","14","23","7","12","9","4","1","16","17","6","5","2","6","0","2","1","2"
"g16","R","220","1792","908","356","60","5","19","16","1","17","2","408","891","901","103","22","35","12","55","10","17","4","0","1","1","0","7","3","6","1","4","4","10","1","0","0","1","0","0","0","0","0","17","3","3","0","0","33","40","44","47","96","134","0","39","66","65","55","134","155","0","15","31","14","27","42","78","0","5","16","12","24","34","58","0","18","38","45","34","36","50","0","19","48","21","32","42","25","0","6","12","11","15","13","12","0","6","11","5","7","12","10","315","61","84","40","58","40","54","21","235","81","32","25","21","37","17","23","12","108","155","29","53","16","34","16","32","12","61","43","13","11","11","9","0","5","3","25"
