"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g12","V","10-166","658","368","141","9","0","4","1","0","9","3","123","321","337","11","1","1","0","44","11","6","4","0","0","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","2","4","0","0","0","10","14","14","23","49","61","0","9","17","18","33","59","61","0","3","5","4","12","15","33","0","4","1","5","10","21","28","0","2","10","11","14","15","15","0","8","4","3","11","18","12","0","0","1","3","3","1","3","0","0","3","5","3","4","0","52","28","56","16","33","12","17","15","139","20","7","11","3","17","3","16","7","57","33","10","19","8","9","7","10","4","23","4","3","4","1","6","1","2","0","5"
"g12","V","10-167","53","30","9","2","0","1","1","0","0","0","10","23","30","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","7","0","1","2","4","3","4","5","0","0","0","1","0","1","3","0","0","0","1","0","1","2","0","0","0","2","1","1","0","0","2","1","1","0","1","1","0","0","0","1","1","1","0","0","0","0","0","1","0","0","5","4","4","0","2","1","2","1","11","0","0","1","0","0","0","0","1","7","6","0","1","0","1","0","0","0","2","0","1","1","0","0","0","0","1","1"
"g12","V","10-168","11","2","4","0","1","0","2","0","0","0","2","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","2","0","1","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0"
"g12","V","10-171","77","15","51","2","0","0","2","0","0","0","7","39","38","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","3","0","0","1","0","2","2","4","0","3","2","1","3","7","11","0","0","1","1","4","9","9","0","0","0","1","1","1","1","0","0","0","1","0","2","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","1","2","1","2","2","1","0","1","5","8","5","1","3","10","1","7","5","11","1","2","1","2","1","0","0","0","0","0","1","2","0","0","0","0","0","1"
"g12","V","10-173","177","46","97","6","0","0","0","0","0","0","28","80","97","14","14","6","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","4","0","0","2","8","10","0","0","2","1","3","6","10","0","1","5","5","10","10","10","0","4","5","9","12","11","15","0","0","1","0","4","1","6","0","2","3","1","4","5","1","0","0","0","1","0","0","2","0","1","0","0","1","1","0","4","4","6","3","6","5","6","1","11","4","13","16","6","16","4","10","4","24","7","2","5","1","3","2","2","3","3","3","1","1","0","0","0","0","0","1"
"g12","V","10-174","20","7","9","0","0","0","2","0","0","0","2","10","10","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","1","2","1","0","0","1","1","1","0","3","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","2","1","0","0","2","1","0","1","1","3","0","1","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1"
"g12","V","11-101","793","405","173","23","0","12","1","0","4","3","172","347","446","133","22","43","9","11","8","8","0","3","0","0","1","1","1","1","1","0","0","1","0","2","0","1","1","0","0","0","0","1","0","0","0","0","19","12","9","28","33","54","0","17","15","26","35","69","88","0","3","9","6","12","17","32","0","3","7","4","15","18","47","0","19","14","10","13","16","17","0","12","14","9","12","23","13","0","1","1","5","5","8","4","0","2","2","6","3","4","2","60","49","61","26","61","13","26","15","94","31","15","31","12","24","8","7","3","42","51","20","23","13","29","4","6","8","18","15","4","8","1","0","3","3","4","5"
"g12","V","11-102","745","351","246","18","0","6","1","0","7","0","116","320","425","63","23","14","1","24","14","3","1","1","0","0","0","3","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","10","12","17","23","36","38","0","10","16","25","28","58","78","0","5","5","14","20","30","38","0","0","4","13","23","26","68","0","3","7","8","11","14","15","0","2","5","10","10","13","18","0","1","1","2","2","5","3","0","1","1","1","7","2","6","66","53","33","14","37","10","19","15","104","28","18","20","15","26","9","25","13","92","26","27","15","5","14","3","2","4","20","12","5","6","2","0","1","1","1","4"
"g12","V","11-103","780","342","260","11","1","8","7","0","9","1","141","357","423","87","23","39","6","22","8","5","1","2","0","0","0","8","17","4","1","0","1","0","0","1","0","0","0","0","0","0","1","4","2","0","0","0","7","17","12","21","35","34","0","11","23","18","43","53","68","0","7","11","17","31","36","34","0","0","8","22","29","29","36","0","4","20","14","14","13","10","0","9","8","10","11","19","9","0","4","3","3","6","0","4","0","1","3","6","1","3","3","54","23","47","8","35","9","19","9","138","22","12","29","8","29","12","13","7","128","38","17","14","8","15","5","7","9","28","11","5","8","1","2","4","1","1","4"
"g12","V","11-104","717","366","151","19","2","6","5","0","9","2","157","322","395","97","24","26","11","28","4","11","0","0","0","2","0","0","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","3","1","1","0","0","12","13","14","27","38","42","0","16","19","31","49","51","54","0","2","8","12","10","12","28","0","1","8","6","14","18","32","0","5","22","13","15","17","7","0","8","18","10","15","16","11","0","2","6","8","5","1","3","0","2","3","2","7","3","1","74","30","72","21","40","18","22","8","81","23","11","30","4","24","16","15","6","22","55","28","22","9","17","4","9","2","11","18","8","7","3","2","2","1","1","1"
"g12","V","11-106","630","327","145","9","2","7","3","0","5","0","132","281","349","121","26","36","7","11","5","6","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","6","0","2","0","0","8","21","18","24","33","28","0","13","31","36","41","37","37","0","4","14","8","18","23","14","0","5","6","9","16","10","18","0","4","9","16","12","12","6","0","12","9","9","14","20","9","0","0","3","0","0","3","3","0","2","4","2","3","3","3","60","40","51","23","40","13","21","14","65","26","23","17","6","14","9","14","6","30","51","20","16","9","18","2","5","1","10","5","6","5","2","1","3","0","0","4"
"g12","V","11-107","945","461","274","15","0","6","2","0","9","1","177","456","489","217","40","51","5","25","7","4","3","0","1","0","0","4","1","2","1","0","1","1","0","2","0","0","0","0","0","0","0","2","0","2","1","0","12","15","20","40","61","56","0","24","20","28","38","76","71","0","7","9","16","39","28","42","0","4","6","15","32","25","51","0","15","15","17","14","19","14","0","11","16","10","18","21","7","0","3","3","1","6","1","3","0","0","2","1","3","9","1","67","39","59","12","44","14","20","11","195","27","29","26","16","20","19","28","10","99","32","21","33","11","20","7","8","8","37","5","3","6","1","3","4","1","1","9"
"g12","V","11-108","843","381","243","24","0","7","4","0","6","3","175","410","433","102","25","37","5","25","12","12","3","1","0","0","0","6","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","1","4","0","0","12","11","21","29","36","52","0","9","15","30","43","57","66","0","2","9","15","21","36","43","0","2","8","10","20","34","43","0","10","25","22","12","17","12","0","7","14","14","22","10","10","0","5","1","3","4","7","5","0","1","2","2","4","6","4","57","37","46","19","37","18","22","21","124","25","17","26","10","22","13","14","13","103","41","28","36","12","16","8","9","4","21","11","11","3","0","2","2","3","2","10"
"g12","V","12-109","73","29","23","2","0","1","0","0","1","0","17","35","38","3","0","1","0","3","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","1","9","0","0","1","4","0","4","8","0","0","0","0","3","3","4","0","0","2","0","1","1","9","0","1","0","1","1","3","4","0","0","0","1","1","3","2","0","0","0","0","1","1","1","0","0","0","0","0","0","1","7","2","4","1","3","0","4","1","7","4","3","3","2","4","0","1","2","4","1","2","4","2","2","2","1","1","2","2","0","0","0","1","0","0","0","1"
"g12","V","12-111","15","5","4","0","0","0","0","0","0","0","6","6","9","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","2","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","0","0","0","0","0","0","3","0","1","0","0","0","0","2","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g12","V","12-112","444","182","103","15","2","4","4","0","9","0","125","233","211","7","4","10","3","11","5","3","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","2","15","9","11","29","19","0","1","16","2","15","32","31","0","2","7","5","7","12","21","0","2","8","5","3","5","26","0","2","12","13","14","16","16","0","4","13","7","12","6","10","0","1","2","3","9","4","2","0","1","2","2","3","4","1","64","14","26","11","23","3","5","9","27","20","17","7","11","15","5","8","2","18","55","12","11","9","14","5","4","3","12","12","7","5","1","2","1","4","1","1"
"g12","V","12-113","813","488","102","23","2","9","13","0","10","0","166","393","420","224","30","59","12","14","4","8","4","0","0","1","0","4","0","0","0","2","5","1","1","1","0","0","0","0","0","0","0","19","0","2","2","0","37","45","26","40","43","26","0","36","69","37","41","46","42","0","7","9","9","8","11","11","0","11","8","7","8","6","7","0","20","29","11","11","10","6","0","31","16","15","6","7","4","0","9","6","6","6","5","2","0","10","4","5","0","3","1","126","52","74","37","48","11","37","24","79","34","8","7","8","10","5","8","5","17","68","28","20","11","15","1","6","5","12","25","12","6","0","6","2","3","1","2"
"g12","V","12-116","754","487","70","16","3","5","5","0","4","2","162","371","383","225","25","55","11","16","1","7","0","0","0","0","1","2","0","2","0","1","0","1","0","1","0","1","0","1","0","0","0","10","1","1","0","0","21","43","34","41","54","31","0","35","57","45","46","48","32","0","4","9","3","6","8","8","0","2","8","5","5","7","5","0","18","27","16","11","12","6","0","13","17","10","14","11","7","0","2","2","4","6","3","2","0","4","4","3","2","0","3","109","55","90","27","59","16","27","18","86","21","7","9","5","6","3","3","2","14","58","25","30","9","14","2","3","1","20","15","5","4","1","1","2","4","1","2"
"g12","V","12-117","725","478","71","11","3","4","7","0","12","1","138","330","395","173","15","48","5","19","4","4","2","0","0","1","0","0","0","0","0","1","0","1","0","2","0","1","0","0","0","0","0","5","1","1","0","0","19","34","29","40","39","38","0","39","55","39","48","59","39","0","1","7","7","9","9","8","0","6","2","4","4","6","8","0","10","19","14","12","13","5","0","18","18","10","6","7","6","0","2","5","3","3","3","1","0","4","4","4","5","2","2","99","53","68","27","53","18","27","15","118","15","9","4","3","7","1","7","3","22","57","16","26","9","9","5","4","5","7","15","5","7","4","1","1","1","2","2"
"g12","V","12-118","777","410","132","24","1","8","8","0","7","2","185","347","430","71","9","27","4","31","7","11","4","1","0","0","1","4","1","0","0","4","1","2","0","0","0","0","0","0","0","1","0","4","2","0","1","0","16","40","17","32","32","24","0","34","55","27","39","47","47","0","2","8","8","17","15","12","0","4","10","7","11","13","25","0","19","31","16","11","15","7","0","11","37","13","5","9","11","0","2","5","8","3","4","3","0","3","6","7","4","4","1","126","49","64","23","29","16","13","14","76","27","10","18","9","19","3","7","5","34","77","17","27","21","16","2","12","3","10","16","12","7","2","4","1","3","1","4"
"g12","V","12-119","837","474","108","19","2","15","8","0","10","1","200","401","436","39","7","17","3","31","5","8","1","1","0","0","0","2","0","1","0","5","0","2","1","0","0","3","0","1","0","0","0","1","0","2","0","0","15","50","42","22","39","38","0","23","61","44","30","52","58","0","6","10","12","8","6","15","0","4","12","7","3","10","15","0","8","41","18","16","13","9","0","15","36","21","6","7","10","0","2","9","9","6","2","5","0","2","4","4","5","3","4","122","45","97","33","58","8","15","12","84","27","14","11","8","8","6","7","7","20","87","29","29","10","17","7","7","5","9","19","7","11","2","2","1","4","1","8"
"g12","V","12-121","840","471","97","13","2","6","6","0","13","1","231","385","455","82","12","30","5","27","0","13","3","1","0","1","0","2","0","0","0","2","0","3","1","4","0","1","0","0","0","0","0","1","1","1","0","0","13","61","35","30","34","26","0","34","88","28","37","45","40","0","4","11","6","8","11","12","0","2","8","6","8","10","11","0","16","35","21","13","10","16","0","18","48","19","12","15","8","0","3","5","2","4","7","2","0","1","9","3","3","1","1","145","67","98","25","43","10","11","12","60","27","12","10","8","4","4","3","6","23","95","25","42","24","17","4","6","3","15","15","6","7","0","3","2","4","1","3"
"g12","V","12-122","854","511","114","12","3","10","6","0","14","1","183","377","477","68","5","17","3","42","4","16","5","4","1","2","0","4","0","2","0","2","1","4","0","1","0","1","0","0","1","1","0","4","0","0","0","0","10","50","33","28","37","45","0","17","49","38","37","52","115","0","3","10","3","10","15","22","0","2","8","4","3","5","29","0","12","20","15","13","8","20","0","11","33","10","9","12","20","0","2","5","2","3","3","8","0","1","5","1","4","5","7","142","62","101","27","57","16","23","16","67","31","13","14","5","16","3","6","2","24","86","22","30","6","15","5","5","3","11","13","10","4","3","4","2","3","2","5"
"g12","V","12-123","925","498","122","29","2","9","5","0","21","2","237","467","458","113","5","35","10","30","3","10","4","1","0","3","0","2","1","3","0","3","1","3","0","0","1","2","0","0","0","0","0","6","0","0","0","0","25","56","28","33","43","28","0","36","60","46","38","50","55","0","4","12","15","17","10","19","0","2","10","7","8","10","8","0","19","42","21","15","21","17","0","17","37","13","14","8","13","0","1","9","9","5","9","9","0","3","8","2","4","3","6","143","54","90","27","57","14","22","15","76","26","9","18","8","12","4","7","6","32","102","32","38","18","17","3","6","7","14","16","9","10","5","8","3","6","1","10"
"g12","V","12-124","521","301","63","10","2","7","6","0","6","0","126","267","254","98","8","30","3","10","2","4","0","0","0","0","0","1","0","0","1","3","0","1","0","0","0","0","0","0","0","1","1","1","0","2","0","0","9","33","26","21","27","25","0","14","31","24","27","33","31","0","2","8","5","6","10","9","0","3","1","5","2","4","8","0","6","17","15","6","16","8","0","11","18","9","5","10","5","0","1","4","0","5","4","4","0","2","1","2","3","4","1","66","32","51","22","52","8","17","11","42","20","7","10","2","3","1","5","2","13","49","12","22","9","17","2","8","0","7","16","3","2","2","2","0","1","2","3"
"g12","V","12-126","731","442","100","14","1","10","7","0","10","1","146","350","381","229","20","48","8","13","2","2","4","0","0","1","0","2","0","0","0","1","0","4","0","0","0","3","0","2","0","0","0","8","0","0","2","0","14","21","20","32","33","72","0","28","38","29","33","47","75","0","1","11","2","9","9","17","0","2","4","6","9","9","21","0","13","18","14","12","9","14","0","10","18","8","11","6","13","0","1","2","5","6","8","7","0","2","3","0","3","0","6","100","39","89","31","43","6","40","12","82","30","10","12","6","10","8","4","3","17","64","17","16","8","18","5","4","1","13","11","4","4","2","3","4","5","2","8"
"g12","V","12-127","937","546","138","29","0","13","4","0","7","1","199","421","516","112","21","28","8","27","5","11","2","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","1","0","1","0","0","4","1","2","0","0","15","35","35","45","46","43","0","30","65","54","58","71","49","0","5","11","11","17","18","11","0","4","9","10","16","7","19","0","8","26","25","14","17","12","0","17","29","19","15","13","4","0","3","8","9","1","3","3","0","5","8","5","3","3","3","133","53","92","39","48","17","24","24","116","37","13","14","9","12","6","9","6","32","68","22","36","10","24","6","7","7","19","16","7","14","1","4","2","6","2","2"
"g12","V","12-128","965","521","180","21","3","14","5","0","13","3","205","450","515","31","9","8","4","36","8","15","1","0","0","0","0","3","0","2","0","3","2","1","0","2","0","0","0","1","1","0","0","3","1","3","0","0","14","39","29","26","47","57","0","19","46","47","53","69","75","0","4","16","14","12","16","35","0","1","12","15","11","9","35","0","9","27","22","22","18","13","0","12","28","10","16","19","9","0","4","7","3","6","4","6","0","5","4","6","7","6","1","107","48","76","35","54","20","32","21","128","36","17","17","10","10","6","16","12","56","77","25","22","10","22","7","10","6","26","20","10","5","4","5","3","5","2","5"
"g12","V","12-129","862","388","262","21","2","10","5","0","4","0","170","413","449","19","10","9","1","33","10","8","2","1","0","0","0","0","2","2","0","4","0","1","1","2","0","0","0","0","0","1","0","0","0","0","1","0","11","11","10","20","39","76","0","9","16","13","27","67","89","0","3","6","11","18","25","71","0","0","2","9","20","14","83","0","0","9","17","16","18","27","0","3","8","12","19","19","22","0","1","3","4","4","5","8","0","4","2","0","3","5","3","63","30","48","21","33","15","25","17","136","27","14","25","17","19","10","21","22","107","33","15","33","15","21","4","13","7","29","11","5","9","4","4","2","2","2","3"
"g12","V","12-131","860","452","157","19","1","10","3","0","7","2","209","421","439","47","7","5","3","32","8","11","3","0","0","1","0","3","5","1","0","4","2","1","0","1","0","1","1","0","1","0","0","0","0","0","1","0","13","17","19","33","59","68","0","12","33","23","37","76","62","0","2","5","7","17","22","29","0","0","8","5","17","15","30","0","8","24","14","17","21","25","0","10","25","10","19","15","21","0","2","5","3","3","5","3","0","0","5","5","5","3","3","93","47","64","30","46","17","23","17","115","19","12","15","11","18","8","15","8","51","66","27","29","14","21","9","8","8","27","14","6","6","1","5","1","0","4","5"
"g12","V","12-132","678","427","77","19","1","9","0","0","10","0","135","326","352","253","21","51","14","3","3","0","2","0","0","1","0","2","0","0","0","2","1","3","0","5","0","2","0","0","0","0","0","6","2","2","1","0","23","31","30","38","36","36","0","24","36","40","28","45","60","0","3","6","5","10","13","7","0","3","3","5","7","7","8","0","17","11","16","9","5","7","0","19","17","8","10","11","5","0","5","1","5","4","5","3","0","1","4","1","2","5","3","75","41","83","16","41","25","30","13","103","19","9","8","6","7","0","7","4","17","57","16","16","6","11","6","8","4","11","10","2","9","2","3","2","4","4","3"
"g12","V","12-133","603","410","59","9","3","6","1","0","9","1","105","268","335","260","20","53","10","13","0","3","0","2","0","0","0","1","3","1","0","2","1","0","0","0","0","0","0","1","1","1","0","4","0","1","1","0","12","20","35","34","28","30","0","26","48","35","49","45","48","0","3","6","6","12","5","7","0","3","3","3","5","1","5","0","5","10","15","10","9","8","0","11","9","10","7","7","4","0","5","3","4","1","0","0","0","0","3","3","4","6","0","66","21","88","33","51","12","24","23","92","8","6","9","7","11","2","6","1","9","31","5","19","10","12","8","8","1","11","9","3","3","3","4","3","3","1","0"
"g12","V","12-134","677","424","87","4","2","5","3","0","8","1","143","316","361","247","18","79","10","8","2","3","1","0","0","0","0","3","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","6","1","2","0","0","16","28","25","32","35","41","0","27","41","41","43","42","53","0","4","3","13","8","13","10","0","3","5","2","3","11","12","0","17","16","12","8","14","5","0","18","22","4","6","12","9","0","2","3","1","5","5","0","0","1","2","1","2","0","1","83","40","89","15","40","12","30","14","101","20","5","10","5","16","3","6","3","19","60","15","25","9","12","3","5","3","11","10","1","3","0","2","1","2","0","4"
"g12","V","12-136","817","348","269","10","1","8","7","0","7","1","166","374","443","86","20","23","4","13","17","11","2","0","2","0","0","0","0","1","0","0","2","0","0","0","5","0","1","0","0","0","0","1","0","1","1","0","7","15","18","20","44","39","0","19","23","18","32","54","59","0","5","7","5","12","31","62","0","4","7","7","22","45","62","0","8","21","7","15","15","20","0","14","12","7","11","19","17","0","5","2","1","4","4","7","0","1","2","0","3","3","2","84","31","48","21","29","14","15","18","88","37","20","21","12","23","5","25","20","106","62","12","16","16","13","8","7","12","20","17","0","9","0","2","1","2","0","3"
