"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g16","V","10-1002","140","55","37","3","0","2","3","0","2","0","38","61","79","6","2","2","1","8","2","6","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","6","9","0","1","1","2","5","9","19","0","0","1","0","3","2","12","0","0","0","0","6","3","10","0","0","3","3","3","8","4","0","1","1","4","1","6","4","0","0","0","0","1","1","2","0","2","1","0","1","0","2","12","2","5","1","12","3","4","2","14","7","0","3","0","2","4","4","0","17","14","8","2","0","7","3","1","1","2","6","0","2","0","0","0","0","0","2"
"g16","V","10-1003","12","7","4","0","0","0","0","0","0","0","1","4","8","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","3","0","0","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","1","2","0","0","0","0","0","0","1","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g16","V","10-1004","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g16","V","10-1006","301","160","74","4","0","1","2","1","3","1","55","153","148","4","2","1","1","8","4","4","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","9","6","11","9","14","23","0","8","10","5","12","26","27","0","3","1","5","6","12","17","0","1","1","2","4","5","17","0","1","4","8","4","10","3","0","2","3","6","4","6","4","0","0","0","2","0","2","3","0","0","0","3","1","1","0","51","11","10","6","19","6","7","0","50","10","3","4","6","3","1","12","0","35","11","2","3","2","7","1","11","2","16","5","0","0","1","0","0","0","0","6"
"g16","V","10-1008","39","12","12","2","0","3","0","1","0","0","9","19","20","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","1","0","0","1","3","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1","3","4","0","0","1","1","0","0","2","0","0","1","1","1","0","2","0","0","1","1","0","0","1","0","0","0","1","1","1","0","0","3","1","0","2","0","2","0","4","2","0","1","0","1","2","0","0","6","3","0","2","0","2","0","0","0","2","1","1","1","0","0","0","3","0","0"
"g16","V","10-1009","55","33","8","2","0","1","1","0","1","0","9","26","29","0","0","1","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","0","8","0","0","3","3","5","5","5","0","0","0","2","0","1","2","0","0","0","2","0","0","1","0","0","1","0","2","2","0","0","0","0","1","1","1","1","0","0","0","0","3","1","0","0","0","0","0","0","1","0","6","1","5","1","6","0","2","0","12","3","0","0","0","1","0","0","0","4","1","1","2","0","1","0","1","1","2","1","0","0","1","1","0","0","0","2"
"g16","V","10-1011","17","3","4","0","0","0","2","0","1","0","7","12","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","1","0","0","1","1","0","1","1","0","0","0","1","0","1","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","1","0","0","0","0","0","0","2","3","1","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","2"
"g16","V","10-1013","76","16","53","2","0","0","0","0","0","0","5","36","40","6","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","2","1","2","1","4","2","0","4","1","0","3","7","12","0","1","2","1","3","7","12","0","1","0","0","1","0","1","0","0","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","4","2","1","0","0","2","2","0","5","10","2","6","4","2","4","6","0","19","3","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0"
"g16","V","10-1014","213","63","97","9","0","0","6","0","0","0","38","103","110","20","19","10","4","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","1","3","7","15","0","1","3","3","3","8","13","0","2","5","5","8","10","14","0","2","9","7","5","14","16","0","3","2","1","4","4","5","0","5","2","0","2","6","4","0","3","1","0","1","0","3","0","0","3","0","1","2","1","17","10","2","2","3","2","5","4","18","15","5","5","5","15","4","15","1","32","13","7","5","0","4","0","2","1","6","5","3","3","0","1","0","0","0","3"
"g16","V","10-1510","1039","409","363","20","0","1","13","0","11","0","222","517","522","82","24","31","4","16","10","5","4","1","0","0","0","5","14","3","0","5","4","1","1","0","0","0","0","0","0","0","0","3","0","1","0","0","15","25","23","28","36","50","0","20","36","31","35","60","50","0","5","12","10","18","48","95","0","7","11","15","19","41","82","0","11","16","10","33","28","26","0","10","11","14","24","23","16","0","2","4","4","4","5","9","0","4","4","3","3","1","2","124","21","46","18","41","11","35","15","98","40","22","17","13","24","12","29","13","193","58","17","22","11","24","9","24","9","48","16","5","6","3","4","2","2","2","5"
