"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g14","R","111","901","223","468","19","1","9","6","0","4","0","171","448","453","44","34","16","6","9","22","8","0","0","1","0","0","0","1","0","0","0","0","0","0","3","2","6","0","1","0","0","0","2","2","0","0","0","8","9","17","17","21","29","0","8","11","20","16","32","35","0","21","19","33","60","44","59","0","10","20","46","56","44","56","0","7","14","18","19","12","18","0","7","17","17","11","18","13","0","4","3","5","5","0","6","0","3","4","4","1","3","1","27","38","32","37","19","23","7","16","24","69","72","43","58","43","71","28","19","65","37","30","19","23","16","16","11","11","8","9","9","9","5","1","3","1","2","0"
"g14","R","112","1444","397","720","44","0","11","11","0","4","0","257","699","745","71","62","52","8","21","24","14","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","9","0","1","0","9","20","16","22","46","67","0","11","22","12","43","60","69","0","26","27","43","80","84","106","0","19","40","52","78","76","89","0","13","26","16","19","23","18","0","17","27","22","32","23","21","0","5","11","5","5","5","7","0","2","3","9","2","8","8","35","57","34","55","31","34","19","32","100","66","102","54","71","47","90","42","68","180","33","53","34","38","26","21","8","12","32","14","22","7","6","3","5","2","3","8"
"g14","R","113","755","239","315","21","3","6","9","0","6","0","156","366","389","60","21","40","4","4","5","4","1","0","0","1","0","0","2","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","2","1","0","0","7","13","10","17","37","26","0","3","26","11","15","45","29","0","11","19","19","24","35","45","0","7","17","22","26","39","51","0","9","20","9","16","13","9","0","14","14","13","17","11","11","0","7","5","5","2","6","2","0","1","6","3","3","4","1","26","33","27","37","13","17","8","11","67","33","57","30","27","19","29","14","18","88","34","33","18","13","16","14","5","6","17","8","15","3","8","0","3","2","1","5"
"g14","R","114","846","266","350","24","2","6","11","0","4","0","183","403","443","62","38","40","12","9","4","6","1","2","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","1","0","0","6","19","16","17","32","27","0","4","25","13","24","47","36","0","14","26","26","36","39","35","0","5","40","20","28","40","41","0","8","26","13","12","16","13","0","8","23","21","21","9","13","0","3","3","4","5","5","2","0","0","10","3","7","4","1","30","29","27","31","12","36","13","17","71","27","62","35","48","13","37","15","31","82","35","45","23","28","13","11","3","8","17","14","13","2","3","1","2","1","0","11"
"g14","R","115","888","259","409","23","2","11","8","0","2","0","174","393","495","44","38","24","7","9","10","3","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","1","0","2","0","5","7","6","13","24","51","0","6","11","16","15","45","60","0","7","23","19","28","33","76","0","9","16","19","20","34","125","0","13","5","11","13","12","24","0","12","13","10","18","14","29","0","2","2","2","6","4","7","0","4","5","2","4","0","8","24","18","31","35","17","43","16","16","59","41","59","45","36","35","49","22","31","91","31","41","14","26","9","13","6","12","22","10","14","5","2","1","3","3","1","7"
"g14","R","116","732","223","338","24","0","6","7","0","2","0","132","359","373","46","25","28","2","10","9","6","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","3","3","3","0","1","0","0","1","0","5","6","13","17","21","30","0","7","13","22","27","29","33","0","11","20","17","46","37","43","0","5","13","29","36","44","37","0","8","7","19","9","11","16","0","8","8","18","10","12","6","0","2","4","3","5","6","3","0","2","2","3","1","5","3","20","40","24","41","25","26","6","14","27","30","56","28","49","55","60","11","15","34","15","24","22","19","13","21","4","3","11","12","9","6","5","1","3","1","0","2"
"g14","R","117","773","188","411","28","0","4","5","0","4","0","133","378","395","29","20","11","2","7","22","9","1","1","0","2","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","2","0","0","1","0","0","0","4","10","8","15","19","24","0","5","6","17","23","27","30","0","13","25","34","41","46","56","0","5","19","30","40","54","48","0","11","9","6","17","11","10","0","11","7","14","15","13","9","0","1","3","5","3","4","3","0","2","1","6","4","5","4","14","30","12","29","14","25","14","15","35","41","57","34","60","34","49","26","26","84","20","32","20","21","9","19","3","4","5","10","11","3","9","2","1","0","0","5"
"g14","R","118","857","269","368","16","0","8","4","0","7","0","185","392","465","75","42","34","9","9","13","6","0","0","0","2","0","0","0","0","0","0","0","0","0","0","8","0","1","2","2","2","0","3","3","4","0","0","7","12","9","27","24","23","0","11","21","15","35","30","55","0","15","13","30","37","33","48","0","9","15","31","34","34","69","0","11","15","15","18","10","23","0","6","10","19","26","13","19","0","2","6","5","2","1","6","0","4","4","0","1","1","3","24","37","35","31","21","38","16","18","49","45","51","42","50","39","34","17","29","61","31","37","18","33","24","14","12","6","10","3","15","4","6","1","1","0","0","5"
"g14","R","119","729","235","316","17","4","9","3","0","1","0","144","298","431","63","22","33","7","5","8","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","6","12","8","9","16","39","0","2","18","8","18","25","74","0","4","11","12","14","25","65","0","1","13","16","28","38","89","0","7","12","11","8","13","10","0","7","17","11","10","18","20","0","3","1","3","1","3","5","0","2","2","2","4","3","5","18","35","22","29","13","32","8","19","59","29","43","27","27","24","52","26","11","77","21","34","21","19","10","14","7","5","13","5","10","4","3","2","3","1","1","5"
"g14","R","120","800","273","292","30","3","8","5","0","4","0","185","362","438","103","47","68","14","3","4","6","0","0","1","0","0","0","0","1","0","0","1","0","0","1","1","1","1","0","0","0","0","5","1","3","0","0","10","18","12","23","23","23","0","16","32","30","23","22","41","0","7","23","24","24","29","32","0","10","17","21","25","37","43","0","13","25","13","11","12","9","0","14","30","15","15","16","12","0","4","7","7","5","4","4","0","3","2","2","4","1","7","46","41","30","38","16","28","6","13","55","49","46","29","24","13","32","18","14","67","39","46","18","25","11","16","4","12","14","9","13","7","5","0","6","4","3","3"
"g14","R","121","1167","370","524","38","3","12","9","0","6","0","205","542","625","74","40","37","7","8","17","10","1","1","0","0","0","1","0","0","0","1","2","0","0","1","0","0","0","1","0","1","0","1","4","1","2","0","3","23","20","27","29","53","0","9","25","27","46","42","66","0","18","27","30","36","52","85","0","8","32","28","41","51","116","0","12","21","14","20","12","18","0","12","25","23","21","10","17","0","4","12","9","7","6","4","0","4","4","6","5","5","2","41","49","37","50","25","49","17","26","76","59","69","57","40","27","53","24","39","156","26","48","25","24","21","23","9","8","21","14","17","9","11","3","5","0","4","5"
"g14","R","122","898","239","426","26","2","12","4","0","2","0","187","430","468","32","30","25","7","18","19","6","1","0","0","0","0","0","1","1","0","2","0","0","0","0","0","1","0","0","2","2","0","1","2","2","0","0","8","8","13","10","33","27","0","2","13","24","29","30","42","0","19","25","32","49","48","40","0","16","13","34","55","44","51","0","11","17","16","18","21","10","0","5","24","16","22","12","15","0","1","3","5","9","4","3","0","4","8","2","4","3","0","35","32","14","37","16","33","16","18","38","44","77","39","53","20","67","41","12","73","38","37","21","33","13","14","11","5","15","9","10","3","8","2","4","1","4","5"
"g14","R","123","693","159","398","12","1","4","8","0","7","0","104","350","343","9","14","3","3","8","40","7","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","12","8","13","16","25","0","5","6","7","19","21","26","0","13","22","24","30","46","66","0","8","12","19","36","57","65","0","2","12","2","7","9","23","0","8","7","7","5","7","15","0","3","2","4","3","4","3","0","2","2","1","1","6","1","14","25","11","23","15","18","8","9","36","33","41","30","35","30","47","22","27","133","21","13","12","13","4","6","5","12","18","6","8","5","2","1","0","2","5","3"
"g14","R","124","1391","362","701","41","1","14","9","0","8","0","255","647","744","57","55","22","7","24","22","8","4","0","0","2","0","0","1","1","1","2","3","0","0","0","1","0","0","0","1","0","0","0","1","6","0","0","12","19","17","16","35","43","0","16","27","34","44","46","53","0","24","45","49","94","77","66","0","22","32","44","95","75","78","0","22","14","14","25","26","15","0","23","25","19","34","19","19","0","4","10","4","7","6","3","0","3","10","8","4","11","3","53","45","34","49","22","32","18","24","85","84","105","72","63","41","75","34","42","185","43","60","19","40","17","22","11","14","29","16","14","10","12","6","5","4","3","3"
"g14","R","125","1049","261","527","37","3","4","6","0","9","0","202","509","540","16","31","17","2","11","25","8","5","0","1","2","0","5","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","3","3","3","1","0","6","6","10","22","31","40","0","5","12","16","35","43","35","0","16","13","41","53","79","58","0","13","15","38","65","63","73","0","11","15","10","25","25","11","0","8","8","19","31","22","17","0","9","3","4","4","11","6","0","7","5","1","4","0","5","19","28","23","42","14","27","9","14","85","47","66","43","58","37","76","22","40","138","18","42","30","30","12","21","11","15","23","11","16","4","4","5","5","1","3","10"
"g14","R","126","1414","452","569","37","0","16","8","0","8","0","324","663","751","82","37","53","8","14","20","13","3","0","0","2","0","0","1","0","0","1","2","1","0","0","0","3","0","1","0","1","0","2","3","3","1","0","9","30","28","21","52","42","0","15","36","36","48","74","61","0","23","33","46","77","58","50","0","18","33","31","77","64","59","0","24","29","29","36","22","19","0","22","40","32","30","22","19","0","9","7","8","4","4","3","0","4","7","6","6","5","6","45","69","39","70","23","50","19","22","115","71","84","56","55","26","76","19","33","149","52","75","34","45","32","21","6","17","42","19","12","11","10","2","5","3","1","6"
"g14","R","201","924","379","308","25","0","10","15","0","12","0","175","441","483","28","5","10","2","14","15","2","0","0","0","0","0","1","1","0","0","3","0","0","0","0","1","0","0","0","2","1","1","0","0","1","0","0","3","4","3","19","41","83","0","6","15","2","22","68","113","0","5","3","4","6","25","112","0","2","5","1","5","34","106","0","3","6","8","6","20","51","0","5","1","6","12","25","32","0","1","3","2","4","11","18","0","0","2","1","3","7","10","52","44","25","38","37","40","20","30","93","25","28","25","32","18","21","20","31","108","20","33","19","29","11","16","8","11","28","21","14","4","3","5","1","2","2","10"
"g14","R","202","937","361","329","28","1","13","3","0","10","0","192","432","505","36","19","28","4","24","18","7","4","0","0","0","0","1","0","0","0","4","0","1","0","1","1","0","0","0","0","0","0","3","0","2","0","0","5","6","9","19","47","59","0","7","10","6","25","61","107","0","4","8","10","14","33","95","0","8","2","6","13","35","101","0","8","9","12","9","26","31","0","6","14","8","20","25","24","0","1","4","2","4","6","11","0","1","2","1","8","9","6","44","58","44","46","20","26","17","20","86","37","34","13","34","19","38","17","28","109","31","37","22","28","12","27","2","8","25","17","9","9","4","0","5","4","4","3"
"g14","R","203","815","361","232","19","3","19","7","0","16","0","158","372","443","20","11","11","7","14","6","7","1","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","3","2","0","0","5","7","6","23","43","70","0","1","10","8","21","66","101","0","9","2","6","21","22","49","0","3","9","6","19","27","59","0","2","8","6","12","24","26","0","9","8","6","15","19","23","0","2","3","4","7","4","11","0","1","6","1","8","9","8","39","41","32","41","28","38","25","24","93","28","28","17","27","15","17","6","20","74","26","36","15","18","3","17","6","8","29","13","15","6","9","3","4","4","2","8"
"g14","R","204","1219","525","386","32","2","20","8","0","14","0","232","576","644","38","12","14","5","42","21","8","5","0","0","0","0","1","0","0","0","5","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","9","5","19","50","133","0","5","7","10","22","92","168","0","6","3","4","21","39","121","0","3","3","6","15","40","125","0","6","11","6","19","26","53","0","7","8","8","12","32","44","0","2","1","1","8","9","19","0","1","4","2","7","8","14","60","59","43","60","27","66","38","37","135","37","38","31","33","16","39","35","24","133","41","46","20","39","25","13","9","8","31","13","12","5","7","4","8","2","7","18"
"g14","R","205","417","147","144","9","0","8","3","0","4","0","102","221","196","30","9","14","2","9","6","6","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","2","3","5","11","21","20","0","6","5","9","13","24","28","0","1","11","6","12","18","32","0","2","5","6","5","15","31","0","2","8","8","10","15","22","0","2","5","10","6","9","5","0","2","1","1","2","2","6","0","1","1","0","1","3","4","14","23","11","12","13","17","7","12","38","5","15","14","13","7","18","10","8","54","18","15","9","10","7","13","7","5","18","7","3","3","1","2","2","0","3","3"
"g14","R","206","918","317","328","24","2","10","10","0","28","0","199","448","470","22","13","16","4","20","14","7","3","0","0","0","0","2","1","1","0","2","0","0","0","2","0","2","1","0","2","1","0","0","3","0","0","0","2","13","15","18","35","47","0","4","16","21","30","59","57","0","10","12","6","30","41","66","0","7","6","9","24","34","83","0","5","26","18","13","26","28","0","6","13","12","23","16","13","0","2","3","9","7","9","7","0","2","8","4","4","12","7","25","40","33","33","23","48","15","14","86","31","42","38","22","21","45","17","21","91","21","49","19","33","18","21","3","9","26","10","10","15","3","7","7","6","7","9"
"g14","R","207","1119","425","388","37","1","8","8","0","18","0","234","523","596","23","12","10","3","16","7","4","2","0","2","0","1","2","0","0","1","0","1","1","0","3","1","0","0","0","0","0","0","4","2","0","1","0","4","21","15","18","42","72","0","7","18","24","29","78","97","0","11","10","11","24","39","100","0","5","10","10","14","37","117","0","2","20","21","23","24","27","0","7","19","11","20","30","30","0","1","5","5","8","13","7","0","3","8","3","8","3","8","50","55","39","48","31","38","19","24","121","41","50","35","31","22","42","16","22","129","35","50","15","35","17","22","9","8","43","14","17","4","11","6","6","3","2","9"
"g14","R","208","930","333","299","29","0","14","12","0","9","0","234","446","484","25","16","16","1","17","13","8","2","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","1","1","0","1","2","0","1","0","0","3","14","13","17","35","52","0","4","18","24","27","51","75","0","10","6","14","25","38","63","0","3","6","13","27","33","61","0","5","17","28","17","22","28","0","5","21","20","24","22","25","0","5","7","3","7","7","10","0","1","3","2","7","7","5","39","49","37","45","18","28","13","22","82","47","39","22","34","12","39","11","12","83","40","60","19","29","14","15","16","14","27","17","12","8","12","2","3","2","4","4"
"g14","R","209","872","347","256","26","2","11","11","0","9","0","210","417","455","49","13","16","2","12","6","6","4","0","0","0","0","1","2","2","0","0","0","1","0","0","0","0","0","2","0","0","0","2","2","1","0","0","5","17","24","18","42","46","0","7","23","22","30","47","66","0","11","14","11","19","31","44","0","5","11","16","18","24","52","0","10","16","19","16","20","17","0","13","23","21","15","23","17","0","4","5","9","5","3","11","0","3","4","4","4","3","4","65","37","33","44","19","36","4","21","88","45","49","21","22","16","24","14","14","51","50","49","16","36","14","9","4","9","23","15","14","8","6","3","3","2","2","6"
"g14","R","210","860","365","261","22","2","9","10","0","6","0","185","418","442","34","11","14","3","24","18","13","2","0","1","0","0","3","1","1","0","2","0","2","1","3","3","1","0","0","0","0","0","4","3","1","0","0","11","8","23","27","34","52","0","5","13","17","45","56","74","0","6","4","12","19","35","57","0","2","5","11","20","26","64","0","12","12","9","19","20","30","0","8","15","8","17","22","13","0","2","5","4","4","7","6","0","2","4","4","3","4","4","46","60","30","37","27","51","16","16","82","42","28","28","22","15","27","12","23","64","34","42","20","23","11","21","2","12","20","14","12","5","7","3","2","1","2","3"
"g14","R","211","678","247","236","16","3","16","6","0","6","0","148","318","360","30","10","11","3","14","12","8","4","0","0","0","0","2","1","2","1","2","0","0","0","2","2","3","0","1","0","0","1","0","0","0","2","0","5","7","11","12","30","44","0","3","9","13","17","41","55","0","5","7","8","23","25","40","0","5","15","9","19","25","55","0","5","17","9","10","16","21","0","10","8","12","12","14","14","0","0","5","1","5","4","8","0","0","5","3","6","5","5","30","31","28","30","23","37","12","14","42","38","42","24","33","19","24","12","9","35","40","26","8","13","9","25","6","13","8","10","6","6","8","4","4","0","2","7"
"g14","R","212","1349","495","407","46","9","14","16","0","22","0","340","653","696","52","20","31","8","16","21","13","6","1","0","0","0","1","0","0","0","2","0","3","0","7","0","6","0","1","0","1","0","2","2","5","0","0","8","16","28","21","51","92","0","9","29","21","26","74","120","0","8","15","21","42","40","82","0","5","14","18","27","50","85","0","15","19","29","33","33","39","0","18","22","27","35","35","35","0","4","13","6","9","16","13","0","4","10","7","8","13","4","73","82","49","54","30","53","21","16","117","64","57","40","50","21","31","16","33","95","81","78","38","46","17","25","9","17","29","30","25","13","9","7","5","3","3","12"
"g14","R","213","791","298","257","24","4","12","4","0","9","0","183","377","414","25","13","6","3","14","14","9","2","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","7","10","9","18","29","42","0","6","10","16","21","64","66","0","8","12","12","20","30","45","0","2","10","14","12","33","59","0","8","15","22","17","16","19","0","2","17","15","11","18","23","0","2","8","5","6","7","10","0","0","2","1","3","5","4","31","50","30","34","23","24","8","15","83","44","46","14","26","16","22","11","9","69","32","40","15","31","9","20","6","9","21","6","18","3","10","4","2","3","1","6"
"g14","R","214","1184","489","391","35","7","21","5","0","16","0","220","515","669","27","12","12","4","23","22","11","7","0","0","0","0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","0","0","5","4","1","0","0","5","7","13","17","57","87","0","8","19","12","28","82","154","0","4","6","7","18","37","107","0","4","6","6","13","40","143","0","13","18","5","11","21","34","0","5","19","13","22","29","30","0","4","9","2","7","7","19","0","2","4","5","5","7","13","55","75","44","61","32","65","15","19","123","51","42","28","39","21","41","26","24","119","55","46","20","27","13","23","2","10","24","21","18","9","11","3","6","4","1","11"
"g14","R","215","748","369","157","22","2","10","11","0","11","0","166","359","389","27","13","17","4","18","4","10","1","0","1","0","0","2","0","0","0","4","0","1","0","3","0","1","0","0","0","0","0","12","5","5","1","0","9","16","28","22","38","48","0","9","26","28","38","52","55","0","6","8","8","12","20","22","0","5","8","9","16","21","22","0","10","18","18","17","14","11","0","12","21","8","12","12","13","0","2","1","8","8","11","4","0","3","2","6","5","3","3","33","66","37","32","23","45","8","15","110","11","22","13","9","13","15","8","5","61","29","27","15","27","16","13","13","4","22","11","10","6","5","6","4","4","6","4"
"g14","R","216","850","411","183","18","1","11","13","0","15","0","198","402","448","38","4","13","3","24","5","8","4","0","0","0","0","1","2","2","0","0","1","0","0","0","0","1","0","0","0","0","0","3","0","1","0","0","6","11","26","24","45","58","0","14","9","21","38","81","78","0","3","8","9","17","20","42","0","2","4","7","10","22","39","0","7","18","17","14","21","20","0","11","18","20","19","19","14","0","4","5","8","4","7","8","0","1","4","5","4","5","3","42","53","38","48","27","41","18","18","126","18","22","23","14","14","15","10","13","54","34","40","20","30","21","15","8","6","24","14","8","8","7","6","7","1","1","6"
"g14","R","217","1244","514","352","36","6","25","11","0","15","0","285","609","636","36","16","22","6","21","5","8","4","0","0","0","0","3","0","1","0","3","1","1","0","0","0","4","2","0","0","0","0","9","4","5","2","0","10","28","24","29","65","64","0","7","20","36","54","93","84","0","18","15","19","26","47","56","0","13","17","18","33","40","50","0","19","35","22","30","30","25","0","15","21","24","23","26","15","0","3","7","15","6","10","6","0","4","11","6","9","8","8","50","63","34","65","29","62","19","27","165","33","39","34","33","12","37","19","13","132","30","57","28","38","31","29","14","15","43","23","15","14","10","5","2","4","2","18"
"g14","R","218","1360","552","361","39","6","17","20","0","24","0","341","639","721","76","23","47","10","35","8","20","8","0","0","0","0","7","2","2","0","2","0","1","0","0","0","0","0","0","0","0","0","12","9","19","3","0","11","27","38","40","49","71","0","13","39","43","51","96","74","0","18","23","18","31","48","44","0","16","20","12","34","52","45","0","17","38","31","33","26","24","0","22","35","33","24","34","24","0","8","9","13","7","9","6","0","7","7","10","13","11","6","60","73","32","62","52","61","19","43","150","43","49","20","46","29","34","16","24","100","51","66","29","52","35","28","17","18","45","18","24","12","11","3","13","4","5","16"
