"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g12","R","10-166","739","407","157","14","0","6","1","0","12","3","139","362","377","14","2","4","1","49","11","7","7","0","0","0","0","1","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","2","4","0","0","0","13","20","16","25","54","61","0","12","25","23","34","62","62","0","3","6","5","12","15","37","0","5","3","6","10","23","32","0","2","15","13","14","17","16","0","8","7","4","12","18","13","0","1","5","3","4","2","3","0","0","3","5","5","5","0","56","31","69","16","43","14","18","17","143","22","7","13","4","18","7","18","8","60","35","13","23","8","12","9","11","4","24","5","8","5","1","6","2","2","0","7"
"g12","R","10-167","63","35","11","3","0","1","1","0","1","0","11","26","37","0","0","0","0","2","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","1","8","0","1","2","4","5","5","5","0","0","0","1","0","1","4","0","0","0","1","0","1","3","0","0","0","2","1","1","0","0","3","1","1","0","1","1","0","0","0","1","1","1","0","0","1","1","0","1","0","0","6","4","6","0","3","1","3","1","11","0","0","1","0","1","0","0","1","8","7","0","1","0","1","0","0","0","2","1","1","2","0","0","0","0","1","1"
"g12","R","10-168","18","4","4","0","1","1","3","0","1","0","4","13","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","1","0","0","1","0","0","0","1","0","1","3","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2","0","0","1","0","0","0","2","0","1","1","1","1","0","0","1","0","0","0","0","1","0","1","1","0","1","2","0"
"g12","R","10-171","86","18","54","2","0","0","2","0","0","0","10","43","43","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","3","0","0","2","0","2","3","4","0","3","2","2","3","8","11","0","0","2","1","4","9","9","0","0","0","1","1","2","1","0","0","0","2","0","3","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","2","3","2","2","2","1","0","1","5","8","5","1","5","10","1","7","5","12","1","2","2","3","1","0","0","0","1","0","1","2","0","0","0","0","0","1"
"g12","R","10-173","229","58","114","8","0","0","1","0","1","1","46","104","125","21","18","17","3","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","7","1","2","2","9","10","0","1","3","3","4","6","10","0","2","6","5","11","10","12","0","5","7","9","15","13","19","0","2","5","0","5","1","7","0","3","10","2","5","5","1","0","2","1","1","0","0","3","0","1","1","0","1","1","0","6","6","10","4","7","5","6","1","13","4","16","18","7","21","5","11","5","27","11","4","11","4","5","3","2","3","3","5","2","2","0","0","0","0","0","2"
"g12","R","10-174","23","7","11","0","0","0","3","0","0","0","2","11","12","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","1","2","1","0","0","1","1","1","0","3","0","2","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","2","1","0","0","2","2","0","2","1","3","0","1","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","2","0","1"
"g12","R","11-101","1001","513","207","31","0","13","2","0","5","4","226","440","561","197","28","68","14","14","9","9","0","4","0","0","1","1","1","1","1","0","0","1","0","2","0","1","1","0","0","2","1","1","0","0","0","0","29","23","18","36","41","57","0","26","27","39","44","76","97","0","7","11","8","17","18","34","0","3","10","7","22","19","51","0","27","18","16","17","16","17","0","20","22","13","16","30","14","0","3","2","5","6","9","5","0","3","2","9","3","5","3","80","62","83","31","80","15","32","21","109","35","17","40","13","27","9","12","4","50","65","28","32","21","38","4","7","10","21","20","5","10","1","2","3","3","4","7"
"g12","R","11-102","889","398","283","23","2","7","3","0","13","0","160","390","499","74","28","20","1","27","16","6","2","1","0","0","0","5","3","3","0","0","0","0","0","1","0","0","0","0","0","0","0","3","3","2","0","0","15","14","18","25","40","43","0","16","22","28","31","61","85","0","8","7","15","27","33","42","0","2","6","14","25","27","77","0","7","17","10","15","15","16","0","6","10","14","15","16","19","0","3","3","3","2","7","5","0","3","2","3","8","2","7","73","60","46","20","43","11","21","16","108","35","23","25","17","30","11","27","15","100","32","38","31","7","20","4","2","4","22","14","6","13","4","2","1","1","1","6"
"g12","R","11-103","922","400","290","17","1","8","8","0","10","3","185","420","502","116","29","55","8","25","8","6","1","2","0","0","0","8","21","5","2","0","1","0","0","1","0","0","0","0","0","0","1","4","3","0","0","0","14","21","14","25","37","36","0","22","30","22","48","54","77","0","10","14","18","35","39","36","0","3","10","24","30","29","42","0","10","27","17","17","14","13","0","17","14","14","13","20","9","0","4","3","3","7","1","5","0","2","6","6","2","5","3","63","29","62","12","42","9","23","10","150","29","14","36","10","34","13","13","7","134","44","25","27","11","22","7","9","10","30","11","6","10","1","4","4","3","2","6"
"g12","R","11-104","894","439","189","29","2","10","7","0","12","2","204","411","483","131","36","44","18","30","5","13","2","0","0","2","0","0","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","3","1","1","1","0","21","19","16","35","39","47","0","23","30","39","52","59","59","0","4","14","16","14","14","31","0","3","12","7","18","24","32","0","15","31","15","18","18","7","0","13","23","15","18","19","12","0","8","10","10","5","1","3","0","6","5","3","7","3","1","82","45","94","26","52","19","24","8","89","31","17","40","7","31","16","18","6","23","72","37","28","14","21","5","10","3","14","23","14","9","5","5","2","1","2","1"
"g12","R","11-106","808","401","181","20","3","10","4","0","13","0","176","371","437","162","32","59","13","14","6","6","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","7","0","2","0","0","18","31","23","30","35","31","0","18","47","40","46","43","39","0","5","16","12","20","25","16","0","6","12","11","21","14","23","0","10","18","19","19","14","7","0","17","15","10","16","21","10","0","4","8","1","3","3","3","0","2","11","3","5","4","3","74","49","75","29","48","16","23","15","72","36","26","21","6","17","12","18","7","38","60","26","31","13","23","4","6","3","10","10","15","9","2","3","5","0","0","6"
"g12","R","11-107","1156","564","312","26","1","9","2","0","12","2","228","555","601","267","55","71","17","28","9","4","3","0","1","0","0","4","1","2","1","2","1","2","0","2","0","0","0","1","2","1","0","3","0","2","1","0","25","28","25","42","68","62","0","30","31","39","45","85","84","0","10","10","20","41","31","42","0","8","7","21","36","26","60","0","26","21","22","18","22","15","0","17","21","14","21","22","9","0","7","8","1","7","1","3","0","2","4","3","4","11","1","80","51","84","29","58","14","24","12","212","33","34","30","18","27","20","28","11","111","48","33","45","13","22","10","9","9","39","6","6","14","5","4","4","2","1","10"
"g12","R","11-108","1023","461","278","37","1","10","5","0","10","3","218","501","522","139","28","54","11","30","13","14","3","1","0","0","0","6","2","0","1","1","0","0","0","1","0","0","0","0","0","0","0","2","1","4","1","0","19","18","24","35","41","55","0","12","22","43","51","65","76","0","4","16","17","28","40","46","0","4","9","11","22","35","46","0","20","30","25","18","20","12","0","11","19","16","24","12","11","0","6","6","3","5","7","6","0","7","6","2","8","6","4","69","50","66","26","42","23","26","23","136","28","24","33","13","25","13","18","15","109","51","36","43","17","21","11","10","4","25","15","16","8","2","5","4","4","2","10"
"g12","R","12-109","94","34","29","2","2","1","1","0","1","0","24","43","51","3","1","1","1","3","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","3","9","0","0","3","4","0","4","8","0","0","0","0","5","4","5","0","0","2","0","1","2","10","0","1","1","1","1","3","4","0","2","2","1","2","3","3","0","0","0","0","1","1","1","0","1","1","1","0","0","1","8","4","5","1","4","0","4","1","7","4","3","4","3","4","2","2","2","5","1","5","6","3","3","2","1","1","2","4","0","1","0","1","0","0","0","1"
"g12","R","12-111","17","5","5","1","0","0","0","0","0","0","6","7","10","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","2","0","0","1","1","0","0","0","0","0","0","2","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","3","1","0","0","0","0","0","0","0","3","0","2","0","0","0","0","2","1","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"g12","R","12-112","587","243","124","20","2","4","5","0","12","0","177","323","264","16","4","13","3","13","5","7","1","1","0","0","0","1","1","0","0","1","0","0","0","0","0","1","0","1","1","0","1","1","0","0","0","0","3","22","13","20","39","24","0","4","20","5","18","37","38","0","2","9","9","8","16","25","0","3","8","6","5","5","28","0","11","17","18","19","22","19","0","6","16","11","17","11","10","0","1","3","4","12","5","2","0","1","2","3","5","4","1","90","18","38","14","35","3","6","9","30","28","17","11","12","16","5","10","2","23","80","19","20","11","19","5","7","4","12","16","9","6","2","2","1","5","1","1"
"g12","R","12-113","1223","697","144","35","6","14","16","0","14","0","297","611","612","324","41","108","17","21","4","13","6","0","0","2","0","4","0","2","0","2","6","3","1","1","0","0","1","1","0","0","0","23","0","3","3","0","81","70","36","49","50","30","0","85","93","52","51","52","48","0","15","17","12","13","13","13","0","17","12","9","9","7","7","0","65","46","20","14","11","8","0","53","31","23","12","8","6","0","12","13","7","7","7","2","0","13","10","5","2","6","1","155","89","167","49","68","13","39","27","90","47","12","18","11","16","6","9","5","20","122","62","43","17","25","1","7","6","14","30","18","14","5","7","3","4","1","3"
"g12","R","12-116","1022","609","107","29","4","9","7","0","5","2","250","514","508","299","45","103","19","18","2","10","0","0","1","0","1","2","1","3","0","1","0","2","0","1","0","2","0","2","0","0","0","12","1","4","0","0","42","56","43","55","57","35","0","47","76","54","50","56","38","0","6","19","6","9","11","9","0","7","14","8","6","7","5","0","36","42","21","14","16","8","0","29","29","14","21","12","8","0","6","3","6","7","5","2","0","6","10","3","3","1","4","133","65","131","34","71","22","31","21","101","26","12","21","9","9","5","6","2","17","97","32","42","16","21","7","11","1","23","20","8","12","3","1","2","5","2","3"
"g12","R","12-117","935","579","94","17","3","8","10","0","14","2","208","439","496","223","21","74","9","19","6","6","2","0","0","1","0","1","0","1","0","1","0","1","0","4","0","2","0","1","3","1","0","6","1","3","0","0","29","54","34","50","44","41","0","49","67","50","53","65","43","0","3","10","8","11","13","11","0","8","4","5","4","7","10","0","23","30","16","16","16","5","0","29","30","15","8","9","11","0","5","7","5","4","3","1","0","5","7","5","6","4","2","116","65","103","36","59","19","31","20","130","18","11","9","4","11","2","8","3","28","85","18","47","15","16","5","5","7","10","20","8","12","5","1","1","1","4","2"
"g12","R","12-118","969","485","165","32","1","11","12","0","12","3","248","438","531","85","13","36","6","33","7","17","5","1","0","0","1","4","1","0","0","6","1","2","0","0","0","1","0","0","3","2","0","4","2","1","1","0","23","50","26","34","34","27","0","43","76","30","42","50","50","0","4","13","11","20","16","15","0","5","14","10","13","15","29","0","24","39","21","15","16","11","0","25","49","17","5","12","14","0","5","10","11","4","4","5","0","4","8","8","4","7","1","144","66","88","26","31","17","18","15","80","29","16","20","13","27","5","8","7","40","100","28","38","25","20","3","16","4","14","22","14","12","2","7","2","5","2","5"
"g12","R","12-119","1027","556","132","26","4","17","9","0","15","2","266","489","538","49","7","27","7","33","5","12","2","1","1","0","0","2","0","2","0","5","0","2","1","1","0","3","0","1","0","0","0","1","0","3","0","0","22","65","48","28","49","38","0","31","78","48","33","55","61","0","8","14","15","9","8","16","0","5","15","9","4","10","19","0","14","51","22","19","13","9","0","24","57","28","8","9","12","0","4","12","10","7","3","5","0","3","9","6","5","5","4","139","57","120","37","67","9","18","15","94","35","15","19","10","9","6","9","7","22","111","36","45","17","24","9","9","6","9","22","12","17","3","2","1","5","2","9"
"g12","R","12-121","1101","601","126","25","3","8","11","0","18","1","308","520","581","110","19","50","8","36","2","14","4","1","0","1","0","2","0","0","0","4","1","3","2","5","0","1","0","0","0","0","0","1","2","1","0","0","26","87","45","39","38","27","0","43","121","37","45","50","43","0","8","13","10","10","14","13","0","2","12","9","8","14","13","0","25","48","34","15","12","18","0","28","56","25","17","20","10","0","7","8","9","4","7","3","0","4","11","5","6","1","1","174","84","145","33","54","11","15","16","69","29","17","17","10","10","4","3","9","27","120","37","56","30","30","5","9","4","17","22","13","10","1","7","4","4","1","4"
"g12","R","12-122","1089","611","148","23","3","12","10","0","18","1","263","483","606","81","7","26","6","52","5","20","5","5","1","3","0","6","0","2","0","3","1","4","0","1","0","1","0","0","1","1","0","4","1","0","0","0","12","63","38","34","41","54","0","23","63","44","48","59","132","0","3","15","4","11","17","27","0","5","10","6","4","7","39","0","19","38","22","18","14","23","0","16","44","13","12","15","29","0","3","7","2","4","4","10","0","5","6","1","6","8","11","157","69","134","34","76","19","25","18","79","37","16","23","7","20","3","8","2","32","113","32","48","16","24","7","6","5","12","20","11","6","5","6","5","3","4","7"
"g12","R","12-123","1257","652","160","36","5","15","9","0","22","2","356","627","630","164","10","57","13","38","3","16","5","1","0","3","0","2","1","5","0","7","1","5","0","0","1","2","0","1","0","0","0","8","1","1","0","0","32","80","35","45","49","32","0","55","89","60","48","59","68","0","9","18","16","19","13","21","0","5","16","10","8","13","12","0","39","64","32","22","30","20","0","30","57","18","16","14","14","0","4","11","10","7","9","10","0","6","12","3","5","5","7","169","81","140","36","75","21","25","20","85","38","17","25","10","16","5","8","6","35","147","51","62","30","28","6","8","7","17","23","15","13","5","8","5","8","1","11"
"g12","R","12-124","722","396","88","17","3","8","11","0","7","0","192","388","334","141","11","49","6","13","2","7","1","0","0","0","0","1","0","0","1","5","0","1","0","0","0","0","0","0","0","1","1","3","0","3","0","0","20","45","31","33","41","32","0","18","43","27","31","42","33","0","3","13","11","9","11","11","0","5","3","5","3","6","8","0","18","25","16","10","25","8","0","21","26","16","9","12","6","0","1","7","2","5","6","5","0","6","2","3","4","4","1","79","50","87","33","59","9","20","15","44","24","9","15","5","10","1","5","2","17","77","20","37","14","23","3","9","0","9","20","7","6","5","2","0","1","2","3"
"g12","R","12-126","959","558","133","25","4","12","7","0","14","1","205","466","493","284","31","75","14","19","4","3","5","1","0","1","0","2","1","0","0","1","1","5","0","0","0","3","0","2","0","0","0","11","0","1","2","0","20","36","25","38","41","81","0","42","50","38","40","56","91","0","5","18","4","15","10","18","0","5","7","7","9","11","24","0","23","26","22","16","11","16","0","18","24","12","15","8","14","0","4","2","8","7","9","11","0","2","6","3","3","1","7","116","55","130","36","54","8","46","15","98","39","16","18","11","12","8","6","4","19","86","23","27","14","25","6","5","1","18","16","5","13","4","3","6","6","2","8"
"g12","R","12-127","1146","643","166","33","0","13","8","0","13","1","269","527","619","137","26","49","8","28","6","14","3","0","0","0","0","0","0","1","0","1","1","0","0","3","0","1","1","0","1","0","0","5","1","3","0","0","23","48","41","53","53","44","0","44","81","61","63","75","57","0","7","15","13","20","20","12","0","8","11","10","19","8","23","0","19","41","29","19","19","14","0","30","34","24","21","13","6","0","4","14","11","1","3","4","0","5","10","6","3","3","4","150","70","128","40","57","17","31","27","123","47","16","19","9","12","8","9","8","38","87","42","51","19","25","8","8","8","21","21","9","18","1","5","2","7","2","3"
"g12","R","12-128","1130","600","203","24","4","14","6","0","16","3","260","531","599","36","10","10","5","42","10","15","1","1","0","0","0","3","0","3","0","3","2","2","0","2","0","0","0","1","1","0","0","3","1","3","0","0","22","52","33","32","53","63","0","27","57","51","60","73","77","0","4","18","16","13","17","35","0","3","18","18","14","10","37","0","16","35","28","25","18","16","0","15","37","15","19","24","12","0","4","8","4","6","6","7","0","7","5","6","7","6","1","121","61","102","43","61","20","36","23","133","40","21","20","12","13","7","18","12","60","95","33","30","15","30","9","11","6","31","21","14","5","4","6","4","5","2","6"
"g12","R","12-129","991","440","293","23","3","10","8","0","8","0","206","474","517","23","13","11","1","34","10","9","3","2","0","1","0","1","2","2","0","5","0","2","1","2","1","0","0","0","0","1","0","0","0","0","1","0","14","21","10","23","39","80","0","16","25","18","31","71","92","0","5","9","13","20","28","74","0","1","3","10","24","16","90","0","6","14","19","19","22","28","0","9","11","14","21","20","23","0","3","3","5","5","6","8","0","6","4","0","4","5","3","71","43","64","24","39","16","25","17","141","34","15","32","17","21","10","23","26","115","42","18","43","19","25","6","13","8","32","13","8","11","5","5","2","2","2","4"
"g12","R","12-131","993","512","179","21","1","10","3","0","10","2","255","480","513","56","9","9","3","36","8","11","3","0","0","1","0","4","5","1","0","4","2","1","0","2","0","2","1","0","1","1","0","1","0","0","1","0","16","19","24","35","67","70","0","16","45","30","44","82","64","0","3","6","8","21","23","33","0","1","12","9","18","15","30","0","11","31","20","21","23","26","0","19","30","12","22","17","23","0","2","6","3","3","5","4","0","1","6","6","5","3","3","107","57","79","34","52","17","27","19","120","21","17","19","14","20","9","17","8","54","84","33","36","17","26","10","13","8","28","15","6","7","3","5","2","0","4","5"
"g12","R","12-132","896","550","93","22","1","11","3","0","12","0","204","438","458","329","29","85","15","8","3","1","3","0","0","1","0","2","0","0","0","2","3","4","0","5","0","2","0","0","0","0","1","9","2","4","1","0","37","44","46","47","42","42","0","35","47","48","38","52","72","0","4","7","8","10","13","10","0","4","5","6","7","11","8","0","26","20","19","17","7","9","0","34","28","13","12","13","6","0","9","3","5","5","5","3","0","3","4","1","2","6","3","97","54","119","29","55","29","36","18","113","20","11","10","10","9","1","9","4","19","79","28","34","13","15","8","10","6","11","12","4","11","4","4","2","5","4","3"
"g12","R","12-133","801","519","75","16","4","7","2","0","10","1","167","370","431","329","25","83","14","14","0","4","0","2","0","0","0","1","3","1","0","2","1","0","0","0","0","0","0","1","1","1","0","5","0","1","1","0","22","34","45","44","36","37","0","38","62","42","54","49","56","0","5","9","6","13","6","7","0","4","3","7","6","2","7","0","17","23","15","12","11","10","0","20","19","13","14","9","4","0","6","5","5","1","1","0","0","3","3","5","5","6","0","85","37","109","39","65","23","31","25","105","11","6","12","9","13","2","6","2","14","51","16","38","16","14","8","9","2","13","15","4","4","3","7","3","3","1","0"
"g12","R","12-134","918","547","113","7","3","5","6","0","9","2","226","446","472","323","28","135","14","10","3","4","1","0","0","0","0","3","1","0","0","0","1","1","0","1","0","0","0","0","1","0","0","11","2","2","0","0","34","44","30","42","39","50","0","34","60","48","53","52","61","0","9","6","15","12","15","11","0","4","8","3","4","11","15","0","32","32","16","12","16","8","0","36","31","9","9","15","10","0","2","5","2","7","6","1","0","1","3","2","2","0","1","99","66","123","24","54","15","37","16","113","25","12","14","5","19","4","9","3","22","97","28","46","13","15","4","6","4","13","13","2","3","2","2","1","2","0","7"
