"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g20","R","110","2810","902","1139","114","5","45","37","1","10","0","557","1394","1416","191","118","115","28","36","38","12","6","0","1","0","0","2","2","0","0","2","5","4","2","1","0","0","0","3","2","0","1","13","8","3","1","0","43","61","58","37","59","126","0","48","67","75","55","110","163","0","49","84","98","110","100","170","0","29","58","66","99","117","159","0","41","54","58","45","37","55","0","18","67","58","39","45","40","0","13","23","28","14","13","18","0","10","22","22","13","14","22","490","108","63","16","19","22","35","15","134","571","131","84","17","51","25","33","25","202","243","119","58","11","28","16","20","17","45","135","27","15","5","9","4","6","1","10"
"g20","R","111A","1980","670","774","80","8","36","20","0","14","0","378","964","1016","122","65","71","20","27","42","8","9","0","0","2","0","3","2","1","1","2","2","2","0","4","2","4","0","1","2","1","1","5","3","2","2","0","27","54","38","42","42","78","0","45","59","58","56","90","81","0","37","53","55","70","83","107","0","14","51","48","59","74","123","0","32","37","35","26","24","31","0","21","36","46","27","34","29","0","13","13","25","10","16","16","0","9","13","13","8","12","10","370","92","63","8","16","11","19","11","80","402","92","54","18","29","13","22","8","136","182","72","33","13","14","13","17","7","27","103","19","15","4","3","4","3","1","6"
"g20","R","111B","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","R","112","3993","1292","1582","146","21","51","46","0","11","0","844","1885","2108","411","181","235","74","36","49","21","6","0","0","0","0","3","5","0","1","0","8","3","0","2","5","3","0","7","3","5","1","12","5","11","1","0","70","83","66","55","94","170","0","77","111","87","92","136","251","0","56","95","121","118","140","253","0","36","71","91","123","160","318","0","80","95","83","60","50","65","0","52","89","71","51","62","86","0","24","30","20","22","11","24","0","13","30","32","15","26","28","726","153","99","23","36","34","45","16","160","840","190","130","28","53","33","59","33","216","395","185","84","22","43","18","28","14","55","193","32","20","7","6","3","5","1","8"
"g20","R","113","752","206","358","26","2","10","11","0","2","1","136","376","376","15","12","6","4","6","34","9","4","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","1","0","0","0","0","8","10","11","8","14","35","0","11","20","12","21","16","40","0","11","20","15","22","38","78","0","8","8","12","20","47","79","0","9","11","9","10","13","24","0","5","7","6","8","12","22","0","2","7","3","4","7","7","0","1","4","4","0","8","5","96","27","21","4","6","2","12","5","33","152","34","24","8","9","9","14","7","101","58","32","19","2","6","0","4","1","14","33","7","1","1","1","2","1","0","6"
"g20","R","114","3055","888","1386","103","4","30","35","0","9","0","600","1492","1563","131","111","62","25","43","48","22","5","1","2","3","0","4","0","3","0","8","2","0","0","0","7","2","1","0","1","1","0","5","6","3","1","0","41","45","56","57","58","112","0","45","58","82","84","111","139","0","82","73","106","110","166","192","0","38","62","82","124","159","192","0","56","49","51","44","50","51","0","54","43","53","49","58","42","0","15","22","12","13","21","10","0","10","11","23","14","20","10","472","110","75","23","20","16","34","15","123","691","158","93","23","53","37","40","26","265","289","121","56","12","26","15","25","9","47","116","32","10","5","3","3","4","2","6"
"g20","R","115","2075","639","826","92","4","18","25","0","13","0","458","999","1076","107","77","70","21","25","29","15","6","0","0","2","0","2","1","1","0","3","2","0","0","4","1","2","0","1","5","1","0","2","6","2","1","0","27","50","52","36","33","63","0","33","56","74","48","78","89","0","27","61","84","68","83","95","0","29","51","77","65","89","97","0","30","54","52","39","35","21","0","26","54","45","36","34","32","0","13","26","19","12","12","7","0","9","9","13","12","7","13","356","91","45","7","24","13","22","4","77","455","88","74","20","27","16","27","11","108","234","89","52","13","16","8","12","7","27","102","22","11","2","6","2","1","0","6"
"g20","R","201","2171","1055","608","64","6","22","18","0","11","0","387","1028","1143","116","36","42","13","57","24","15","2","1","0","1","0","1","1","1","0","4","2","1","0","7","1","1","0","0","1","1","1","4","2","3","4","0","23","35","33","31","81","245","0","38","35","38","41","125","330","0","6","13","9","22","61","197","0","7","15","6","24","58","190","0","27","22","18","14","31","91","0","15","15","19","19","41","75","0","5","6","6","7","14","31","0","4","2","4","7","17","18","557","126","74","26","39","26","33","20","154","256","65","58","17","13","14","22","16","147","157","82","28","20","16","12","19","9","44","65","15","6","7","9","5","3","4","7"
"g20","R","202","2349","1152","612","74","3","38","28","0","26","0","416","1092","1257","104","24","41","16","68","26","21","5","0","0","1","0","8","0","0","0","7","1","0","0","0","0","1","0","0","1","0","0","7","2","3","1","0","27","35","28","26","87","283","0","28","37","28","53","141","379","0","13","11","8","27","65","179","0","7","8","9","27","80","178","0","17","15","22","20","41","106","0","16","23","11","22","38","85","0","9","10","7","8","17","31","0","5","9","12","5","19","37","563","147","74","36","49","25","34","24","200","265","77","51","23","19","20","18","8","131","164","96","41","19","15","3","18","13","47","85","27","13","13","4","2","6","1","18"
"g20","R","203A","517","194","170","11","0","6","6","0","8","0","122","268","249","51","18","25","2","13","3","5","0","0","0","0","0","1","0","1","0","0","1","1","0","2","0","7","1","0","0","1","0","2","0","0","0","0","12","8","8","10","18","34","0","4","11","12","8","19","50","0","4","10","15","13","18","37","0","2","5","12","5","11","38","0","15","9","4","7","7","25","0","4","8","9","6","12","16","0","1","4","2","1","3","3","0","0","4","1","4","3","5","102","24","22","0","6","2","3","7","28","75","21","13","3","5","5","1","2","45","53","25","12","5","5","2","3","1","16","19","2","1","3","1","0","1","0","4"
"g20","R","203B","20","6","10","1","0","0","1","0","0","0","2","11","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","2","0","0","1","0","1","1","4","0","0","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","3","1","1","0","1","0","0","0","0","5","1","0","0","0","1","0","0","3","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"g20","R","204A","248","92","80","11","0","3","4","0","9","0","49","133","115","5","5","4","3","2","2","4","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","4","2","8","25","0","3","3","7","8","9","15","0","3","6","4","5","13","13","0","1","4","2","4","11","14","0","0","2","10","7","5","5","0","1","4","3","6","2","4","0","1","0","1","4","2","5","0","2","0","3","0","5","4","45","12","5","0","3","2","5","3","17","43","6","8","1","2","1","1","3","15","20","9","1","1","1","1","2","3","11","13","5","3","0","1","2","0","1","2"
"g20","R","204B","34","6","18","1","0","0","0","0","0","0","9","21","13","1","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","2","2","0","0","3","2","2","1","4","0","0","0","0","0","1","5","0","0","0","0","0","2","4","0","0","0","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","1","0","1","3","4","0","0","1","2","1","2","5","2","2","0","0","3","0","0","0","2","1","0","0","0","0","0","0","0","0"
"g20","R","205","2059","829","691","66","10","24","25","2","17","0","395","978","1081","53","25","20","12","33","8","14","2","0","2","0","1","8","4","1","0","1","0","0","0","7","4","2","0","0","2","2","0","12","4","3","0","0","26","37","32","31","65","142","0","18","50","46","54","100","228","0","20","37","24","27","83","167","0","12","13","17","34","77","180","1","20","32","34","32","32","68","0","11","27","24","24","34","56","0","5","6","17","13","11","16","0","8","10","11","16","15","16","438","91","63","20","28","19","14","15","141","327","86","64","15","28","18","15","13","125","183","86","33","10","15","11","17","7","33","89","21","7","4","6","0","2","2","13"
"g20","R","206","2246","932","660","82","7","28","27","1","14","0","495","1105","1141","100","43","47","8","43","24","17","7","3","0","2","0","4","2","2","0","1","1","4","0","1","1","0","0","2","1","0","1","6","5","5","4","0","31","33","43","56","65","158","0","43","57","76","77","88","205","0","23","32","41","45","75","125","0","8","25","37","45","71","133","0","39","52","50","38","34","72","0","23","30","34","35","38","50","0","9","9","26","17","15","17","0","7","9","10","9","14","17","510","128","58","26","26","23","30","11","120","335","97","49","16","28","7","19","6","103","219","117","41","12","25","4","18","7","52","95","20","13","5","4","4","6","1","11"
"g20","R","207","1906","781","565","92","6","25","22","1","5","0","409","909","997","79","29","38","12","52","26","26","6","0","1","0","0","5","1","3","0","6","0","2","1","8","7","6","0","0","1","0","1","5","6","1","3","0","23","42","37","39","62","132","0","26","49","47","55","103","166","0","11","23","22","33","56","138","0","8","16","24","32","61","141","0","24","39","22","31","40","57","0","20","30","26","28","44","48","0","7","18","10","9","8","26","0","3","12","6","16","18","18","407","105","54","21","26","25","24","19","100","296","61","47","24","16","14","14","12","81","177","93","45","12","19","11","11","8","33","103","16","10","4","2","4","4","4","4"
"g20","R","208","2667","1119","740","97","15","46","29","0","20","2","599","1290","1377","97","51","50","17","46","28","12","6","0","3","1","0","3","2","3","1","6","2","2","0","12","0","10","6","1","1","1","1","8","7","10","0","0","28","63","48","45","76","180","1","28","83","85","69","128","285","0","18","42","39","41","91","156","0","9","16","33","40","79","176","0","28","46","56","47","64","96","0","25","35","41","44","57","60","0","10","22","16","20","26","32","0","11","6","13","12","27","14","621","150","85","27","42","22","28","9","135","376","86","70","26","31","13","25","9","104","296","129","40","23","23","13","15","10","50","132","33","14","4","6","5","2","4","9"
"g20","R","209","1406","643","422","47","7","18","10","0","10","1","248","659","747","56","20","24","6","31","20","18","4","0","0","0","0","3","1","0","0","2","0","2","0","1","0","1","0","0","1","0","0","9","4","1","1","0","12","25","23","27","46","124","0","21","48","17","32","67","201","0","10","15","12","19","37","118","0","3","3","9","14","41","141","0","5","20","22","15","21","54","0","8","14","16","19","19","35","0","3","10","7","7","6","21","0","2","4","5","4","7","17","331","93","39","13","24","15","20","16","92","198","66","41","11","8","7","14","6","71","102","43","28","11","15","7","14","8","20","54","14","7","4","4","3","2","1","4"
"g20","R","210","2700","1344","586","76","12","35","29","0","28","0","590","1327","1373","110","36","65","23","69","16","25","6","4","0","0","0","6","2","1","1","5","4","1","0","3","2","3","2","1","0","0","0","40","14","28","5","0","58","63","107","77","97","185","0","39","76","136","101","150","255","0","27","31","43","35","59","105","0","13","22","26","42","69","114","0","30","65","87","63","39","52","0","18","38","65","48","37","48","0","13","16","28","19","17","11","0","5","9","18","13","12","19","640","180","109","34","43","25","41","27","245","267","63","42","11","18","10","23","6","146","217","142","46","15","27","19","22","23","79","103","23","17","5","3","7","3","1","18"
"g20","R","211","2332","1158","481","82","7","39","31","1","17","1","515","1153","1179","120","37","67","18","55","8","16","5","0","0","0","0","3","1","4","1","3","0","3","0","6","2","0","1","0","0","1","0","19","6","15","2","0","37","76","70","67","87","163","0","37","101","86","82","125","227","0","15","46","30","34","49","84","0","13","26","23","24","62","75","0","27","84","59","37","38","60","0","23","43","46","26","31","41","0","6","20","19","10","15","20","0","9","13","16","10","24","16","610","142","91","24","35","15","32","21","188","220","59","41","8","15","21","15","8","94","240","97","53","22","15","10","15","13","50","111","21","14","4","5","5","3","3","12"
"g20","R","212","3004","1541","639","97","5","36","29","3","25","1","628","1446","1558","114","34","37","18","99","26","25","5","1","0","0","1","3","5","3","1","3","0","4","0","4","2","0","0","0","0","0","0","10","5","5","1","0","42","59","80","73","89","290","0","44","79","121","100","178","386","0","18","30","33","41","60","153","0","8","19","26","30","68","153","0","36","42","58","63","56","107","0","21","41","45","31","48","80","0","8","19","18","13","21","37","0","1","12","14","11","25","17","745","234","124","37","51","23","53","34","240","275","72","60","21","20","23","18","17","133","254","141","58","23","24","17","25","8","78","109","27","11","9","7","2","9","2","20"
"g20","R","213","2642","1343","602","83","7","33","26","0","24","1","523","1285","1357","128","37","42","16","83","20","13","5","0","0","1","0","9","2","5","0","7","4","6","3","0","0","1","1","1","1","1","0","16","9","9","1","0","44","58","62","82","89","241","0","52","61","91","89","130","344","0","24","19","26","37","70","137","0","7","20","22","35","68","137","0","29","45","52","42","36","88","0","21","29","51","33","37","60","0","4","16","21","18","17","28","0","8","7","13","7","16","19","648","163","127","25","44","35","49","26","226","296","61","42","15","16","14","26","15","117","234","96","57","15","31","4","22","11","53","100","21","18","2","2","7","5","0","19"
"g20","R","214","1102","518","287","29","2","8","7","0","7","1","243","568","534","28","12","13","5","29","12","13","1","2","2","2","0","2","0","1","0","15","1","7","0","3","0","3","0","2","2","0","0","5","0","0","0","0","59","35","24","26","20","78","0","83","28","28","20","42","75","0","18","14","13","9","19","68","0","9","7","13","14","26","77","0","58","17","16","17","17","25","0","25","11","11","11","11","24","0","8","9","9","1","5","3","0","3","3","5","3","3","2","293","55","34","11","19","10","12","13","71","134","19","12","6","18","6","7","3","82","136","40","18","5","9","5","8","3","19","34","9","5","1","1","1","0","1","2"
"g20","R","215","1502","797","249","34","1","9","17","0","7","0","388","829","673","68","16","37","4","38","10","13","2","1","0","4","0","5","5","4","1","10","1","4","0","8","2","6","1","6","1","3","1","5","1","3","1","1","183","40","42","23","29","67","0","159","43","49","42","36","83","0","49","25","14","13","24","26","0","18","8","11","11","15","35","0","126","40","29","21","20","15","0","60","21","18","14","8","16","0","15","6","5","5","8","3","0","11","4","5","3","2","1","538","72","41","9","24","8","13","4","88","128","28","23","7","6","3","3","1","50","239","72","22","5","13","5","11","1","20","44","11","7","0","0","1","0","0","5"
"g20","R","216","2905","1373","634","88","6","49","39","0","15","0","701","1530","1375","171","45","67","23","42","16","24","7","4","6","4","0","5","2","5","1","32","8","22","6","8","4","6","2","3","2","3","1","9","14","9","1","0","125","119","99","52","82","158","0","124","105","114","77","106","212","0","48","57","50","44","52","113","0","32","31","37","29","42","99","0","88","123","69","38","25","68","0","48","72","49","27","32","62","0","21","31","28","11","12","17","0","13","12","17","13","7","15","799","147","88","36","30","18","23","14","218","306","73","38","12","25","20","9","8","143","374","115","49","18","23","16","27","13","66","124","25","13","5","10","3","3","1","13"
"g20","R","217","730","349","122","15","0","6","11","0","1","0","226","406","324","49","5","24","3","16","4","12","0","3","1","1","1","4","2","3","0","19","4","13","0","6","1","4","0","10","0","4","0","9","2","2","0","0","128","16","6","11","4","5","0","130","14","15","12","6","2","1","66","8","5","0","1","1","0","27","11","0","1","1","0","0","104","13","8","7","3","0","0","71","7","5","8","0","0","0","16","2","1","0","0","0","0","10","3","1","0","0","0","246","37","39","7","6","2","9","2","1","61","8","31","9","8","0","1","0","4","117","62","25","3","9","1","7","0","2","20","9","2","0","2","0","0","0","0"
"g20","R","301","1956","929","444","53","3","20","28","0","16","0","463","994","962","144","51","84","17","53","10","27","6","5","3","2","0","7","1","2","1","14","4","11","1","19","2","7","2","10","7","9","2","14","6","4","2","0","82","84","54","41","44","102","0","91","78","68","70","77","138","0","40","34","25","40","49","59","0","12","23","18","38","32","74","0","50","75","57","32","27","29","0","37","38","40","22","28","28","0","14","17","12","11","9","7","0","4","9","14","2","7","14","575","120","72","19","31","9","17","6","80","241","50","29","11","20","12","8","10","63","265","102","26","9","13","9","5","5","29","80","21","3","1","5","2","3","1","4"
"g20","R","302","2773","1319","675","115","12","31","31","0","22","1","567","1326","1447","196","48","73","30","60","25","25","3","3","1","2","1","1","10","4","0","20","9","11","1","6","2","4","1","10","2","1","1","10","3","4","1","0","54","83","84","80","79","187","0","74","99","102","69","121","287","0","15","29","34","51","92","118","0","15","35","29","38","78","141","0","47","67","54","43","43","55","0","26","40","39","41","43","69","0","10","28","18","14","25","16","0","11","16","13","18","16","27","740","185","111","28","25","20","38","24","148","339","86","66","13","29","14","21","4","103","283","118","56","18","22","10","11","2","47","133","26","12","8","4","3","3","3","20"
"g20","R","303","3488","1883","600","95","9","31","47","0","15","0","808","1738","1750","196","54","89","24","79","19","26","8","12","4","9","1","13","1","3","0","26","4","13","2","4","4","0","1","8","1","2","0","17","6","6","1","0","99","179","144","114","105","207","0","120","193","175","156","145","246","0","33","61","57","39","62","77","0","27","56","39","32","39","78","0","67","117","101","65","49","60","0","45","91","82","49","43","39","0","9","23","26","17","13","14","0","11","26","16","12","19","11","1083","265","153","33","64","31","40","20","194","313","74","56","14","16","10","15","8","94","442","178","52","15","31","19","14","12","45","132","18","14","7","3","3","7","3","10"
"g20","R","304","3339","1606","784","96","5","41","39","0","18","0","750","1623","1716","140","45","61","15","88","32","34","7","4","3","8","0","5","13","2","1","21","9","14","1","16","4","11","2","3","5","0","0","11","2","6","1","0","93","108","107","82","126","174","0","103","130","137","112","174","260","0","30","51","45","61","105","102","0","19","54","47","54","98","118","0","64","106","71","64","61","67","0","47","56","63","52","47","52","0","16","26","18","15","19","12","0","9","17","12","15","23","17","890","210","104","32","51","24","43","32","220","352","110","51","30","39","15","19","19","149","370","158","67","17","26","8","22","16","66","123","26","16","3","7","2","6","0","16"
"g20","R","305","2863","1415","622","88","10","37","24","0","17","1","649","1427","1436","101","33","48","14","104","18","29","13","5","1","3","0","7","4","2","2","8","1","1","0","12","1","6","0","3","0","2","0","8","7","6","2","0","87","102","89","66","97","187","0","66","132","105","93","112","279","0","31","35","45","45","53","113","0","16","24","33","39","46","142","0","65","75","72","49","45","74","0","47","49","50","28","29","66","0","13","30","10","11","16","17","0","10","17","13","12","10","18","784","173","100","36","52","21","45","19","185","296","85","39","8","28","12","12","7","135","345","123","49","18","19","14","21","9","51","110","28","11","6","6","4","2","1","9"
"g20","R","306","3406","1790","543","104","12","46","47","0","38","0","826","1776","1630","222","47","82","24","77","22","45","9","2","0","1","0","6","0","2","1","16","4","7","3","11","0","6","0","4","7","4","2","8","9","8","1","0","124","253","112","92","105","141","0","157","247","141","109","122","187","0","38","67","51","45","61","61","0","19","42","21","29","49","60","0","82","160","106","44","50","47","0","46","107","65","38","35","46","0","23","26","24","22","22","20","0","11","36","20","20","10","13","1119","245","121","34","42","22","38","21","148","322","65","40","12","19","9","15","6","55","499","144","57","16","28","8","14","9","51","170","39","12","5","4","1","1","1","14"
"g20","R","307","1303","407","576","34","1","12","15","0","3","0","255","646","657","26","33","6","0","25","24","17","3","1","2","3","0","6","3","1","0","6","6","3","0","2","1","2","0","2","0","0","0","7","4","2","2","0","19","25","12","20","26","72","0","20","21","27","27","51","87","0","32","21","25","34","53","131","0","11","12","33","39","53","132","0","11","27","17","23","17","43","0","16","15","17","18","16","35","0","7","6","5","9","4","7","0","6","5","5","0","6","5","208","54","31","15","15","7","6","5","66","234","71","34","18","20","10","17","7","165","100","63","22","5","15","9","9","4","28","40","12","1","4","3","0","0","0","5"
