"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g18","V","10-1001","9","3","4","0","0","0","0","0","0","0","2","4","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","1","0","0","0","0","0","0","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g18","V","10-1002","124","58","31","0","0","2","1","0","2","0","30","52","72","6","3","0","0","9","1","4","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","9","0","1","3","2","3","6","25","0","0","0","1","1","3","11","0","0","1","0","3","4","7","0","0","1","2","2","4","7","0","1","0","4","2","3","4","0","0","0","0","0","0","2","0","1","0","0","0","0","2","23","3","1","4","1","6","3","4","13","6","6","0","2","0","1","3","1","12","8","9","6","0","0","4","2","0","1","2","2","0","0","0","0","0","0","1"
"g18","V","10-1004","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g18","V","10-1006","130","60","36","0","0","0","0","0","2","0","32","60","70","3","1","0","0","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","2","2","10","0","3","4","3","8","9","11","0","1","0","2","5","5","8","0","0","0","3","2","2","8","0","0","1","5","3","4","3","0","1","3","4","4","1","3","0","0","0","1","0","0","0","0","0","0","0","0","1","0","17","13","4","0","2","3","3","3","15","4","5","0","1","1","1","0","6","18","11","5","1","1","2","1","1","3","7","1","0","0","0","0","0","0","0","1"
"g18","V","10-1009","364","210","64","1","0","4","0","0","3","1","81","172","192","3","3","4","0","15","3","7","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","2","0","0","0","0","0","0","2","0","0","0","5","7","6","6","18","49","0","7","10","13","12","30","47","0","0","2","0","1","12","20","0","1","1","0","3","11","13","0","3","2","7","7","9","13","0","7","3","5","8","9","8","0","0","0","1","0","0","4","0","0","0","1","2","1","0","47","37","14","10","10","17","6","12","57","12","7","1","3","5","0","1","4","31","35","10","0","7","2","8","0","8","11","1","1","2","0","0","0","0","3","2"
"g18","V","10-1011","56","33","10","0","0","0","2","0","0","0","11","27","29","0","0","1","0","4","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","2","7","0","0","2","4","2","5","7","0","0","0","2","1","1","2","0","0","0","2","1","0","1","0","0","1","0","3","2","1","0","0","1","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","11","4","1","3","0","4","0","1","9","3","3","0","0","0","1","0","1","2","3","1","1","3","0","1","0","1","1","1","0","0","0","0","0","0","0","1"
"g18","V","10-1012","18","3","3","0","0","0","2","0","2","0","8","11","7","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1","1","1","2","0","0","1","0","0","1","1","0","0","1","0","1","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","0","1","3","2","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","2"
"g18","V","10-1013","63","18","41","2","0","0","0","0","0","0","2","31","32","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","2","1","0","1","2","2","1","4","2","0","3","2","0","3","7","6","0","1","3","0","2","5","9","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","4","4","2","1","0","0","1","1","5","8","7","0","3","2","1","3","5","12","1","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0"
"g18","V","10-1014","178","51","78","7","0","0","4","0","0","0","38","90","88","17","19","11","1","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","2","1","8","14","0","0","1","2","1","6","10","0","3","3","3","8","8","12","0","1","5","4","5","10","16","0","0","2","1","3","3","7","0","4","4","2","2","5","5","0","1","0","2","0","0","3","0","0","2","0","1","2","0","14","4","5","1","1","3","2","6","15","18","7","5","2","4","7","3","10","22","11","9","3","5","0","3","0","1","6","2","2","2","1","0","1","0","0","3"
"g18","V","10-1510","914","368","308","18","0","3","9","0","9","0","199","459","455","57","20","28","3","17","11","4","3","1","0","0","0","5","9","2","0","4","3","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","14","23","16","29","27","54","0","13","28","26","34","46","58","0","6","4","11","15","40","86","0","2","8","12","12","35","77","0","7","12","14","21","28","30","0","8","14","10","17","19","19","0","1","3","4","2","5","7","0","1","5","3","5","1","2","92","75","15","25","15","26","7","27","86","44","27","16","10","12","16","5","24","154","57","34","8","12","8","13","8","16","43","14","8","2","5","3","1","1","1","4"
