"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g20","V","10-0110","1864","843","525","55","3","17","19","0","15","0","387","925","939","161","26","61","18","38","18","11","7","1","0","1","0","14","12","5","1","6","3","4","0","0","2","2","0","0","0","0","0","4","0","1","0","0","39","61","44","48","65","129","0","42","64","53","64","78","156","0","12","16","24","21","58","146","0","9","17","19","24","50","129","0","21","35","41","31","31","50","0","21","21","29","31","33","43","0","3","9","8","6","13","14","0","7","9","9","7","15","9","481","87","68","13","14","16","25","6","133","214","45","32","13","9","7","18","7","180","177","70","36","9","10","7","22","6","50","62","16","7","4","5","3","3","1","8"
"g20","V","10-0120","1179","630","257","43","0","14","7","0","5","0","223","574","605","50","11","22","7","57","9","11","6","2","0","1","0","3","0","2","0","2","5","1","1","2","1","0","0","3","1","0","0","1","0","1","0","0","19","40","18","25","44","121","0","22","43","32","49","70","147","0","8","15","8","10","38","63","0","3","5","8","12","36","51","0","10","16","14","20","23","46","0","7","11","7","9","37","23","0","2","6","4","5","8","11","0","1","4","4","8","8","8","361","72","41","14","14","14","20","2","92","111","24","25","3","11","4","9","6","64","118","28","18","7","9","4","8","3","28","47","7","2","0","2","2","4","0","5"
"g20","V","10-0610","4041","1768","1197","112","6","44","36","1","13","2","862","1919","2122","60","22","24","6","205","79","74","16","3","6","3","0","8","0","6","2","8","2","5","0","7","5","4","0","1","0","1","0","5","3","5","1","0","63","65","78","113","95","347","0","70","75","124","143","171","424","0","39","27","35","68","84","311","0","15","23","40","60","102","393","0","56","46","52","73","84","166","0","26","35","39","70","64","151","0","14","14","7","17","20","45","0","11","6","6","16","25","33","1017","207","108","30","48","36","70","23","229","506","132","71","21","33","29","51","23","331","431","139","69","27","22","24","31","12","107","133","26","10","4","7","8","10","1","15"
"g20","V","10-0710","1131","557","251","33","3","15","9","0","7","0","256","545","586","32","10","11","1","74","10","17","5","4","0","2","0","2","0","2","0","0","2","5","1","0","1","0","0","0","1","0","0","2","0","0","0","0","26","16","26","24","41","101","0","28","40","37","43","48","127","0","11","8","6","12","14","87","0","8","6","5","8","29","57","0","24","11","24","23","15","43","0","23","13","15","23","17","25","0","7","5","5","4","6","6","0","4","5","7","5","3","10","294","60","37","4","17","9","15","7","114","101","24","14","4","9","11","7","4","77","131","45","21","6","11","5","6","1","30","41","8","3","4","1","2","0","3","5"
"g20","V","10-0910","1721","1035","284","38","3","18","7","0","14","2","320","836","885","66","13","20","3","105","22","19","8","0","2","0","0","1","1","5","0","6","0","4","0","2","0","1","0","1","0","0","0","1","3","2","0","0","25","47","68","60","69","176","0","53","62","68","74","122","211","0","7","10","17","15","35","74","0","4","5","12","11","32","62","0","21","22","29","36","29","51","0","9","16","27","24","21","35","0","4","5","10","11","4","11","0","3","4","5","8","7","10","507","144","61","16","24","20","39","8","216","111","28","17","6","14","6","12","4","86","148","59","23","12","16","5","10","6","41","47","12","5","1","4","4","1","1","7"
"g20","V","10-1001","117","61","25","1","0","1","2","0","0","0","27","49","68","7","4","0","0","6","2","2","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","2","3","5","10","0","4","2","5","2","7","17","0","0","1","1","2","2","5","0","1","0","1","2","2","8","0","0","1","3","0","4","4","0","0","0","3","5","2","5","0","0","1","0","0","0","1","0","1","1","0","0","0","0","37","12","1","0","1","0","1","1","8","13","1","2","0","2","0","0","1","6","9","5","2","4","1","0","3","2","1","3","0","1","0","0","0","0","0","0"
"g20","V","10-1002","34","19","7","0","0","0","0","0","0","0","8","11","23","1","0","0","0","3","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","2","4","9","0","0","0","0","0","0","4","0","0","0","0","2","0","1","0","0","1","0","0","2","2","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","0","0","0","1","3","1","4","2","0","0","0","0","0","0","1","4","2","1","2","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"g20","V","10-1003","16","8","3","0","0","0","0","0","0","0","5","8","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","0","1","0","1","1","1","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","2","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"g20","V","10-1004","2","1","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"g20","V","10-1005","3","3","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
